source_id,region,table_id,table_label,short_name,applies_to,parameter_modules,raw_series,series_group,series_name,year,value,unit,cached_file
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Freight Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2014,0.509648,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Ethanol,Freight Light Trucks,Energy Use by Energy Source (PJ)|Ethanol,2014,3.585686,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Propane,Freight Light Trucks,Energy Use by Energy Source (PJ)|Propane,2014,2.371784,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Activity|Tonne-kilometres (millions),Freight Light Trucks,Activity|Tonne-kilometres (millions),2014,10108.026809,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Intensity (MJ/Tkm),Freight Light Trucks,Energy Intensity (MJ/Tkm),2014,6.476914,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),2015,68.001588,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Freight Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2015,0.029752,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Freight Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2015,64.944003,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Freight Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2015,0.654795,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Propane,Freight Light Trucks,Energy Use by Energy Source (PJ)|Propane,2015,2.373037,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Activity|Tonne-kilometres (millions),Freight Light Trucks,Activity|Tonne-kilometres (millions),2015,10607.864171,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Intensity (MJ/Tkm),Freight Light Trucks,Energy Intensity (MJ/Tkm),2015,6.410488,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),2016,72.549881,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Freight Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2016,0.019218,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Freight Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2016,68.512614,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Freight Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2016,0.734165,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Propane,Freight Light Trucks,Energy Use by Energy Source (PJ)|Propane,2016,3.283884,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Activity|Tonne-kilometres (millions),Freight Light Trucks,Activity|Tonne-kilometres (millions),2016,11413.47813,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Intensity (MJ/Tkm),Freight Light Trucks,Energy Intensity (MJ/Tkm),2016,6.356509,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),2017,74.104777,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Freight Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2017,0.012997,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Freight Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2017,69.985073,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Freight Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2017,0.824844,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Propane,Freight Light Trucks,Energy Use by Energy Source (PJ)|Propane,2017,3.281863,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Activity|Tonne-kilometres (millions),Freight Light Trucks,Activity|Tonne-kilometres (millions),2017,11778.947073,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Intensity (MJ/Tkm),Freight Light Trucks,Energy Intensity (MJ/Tkm),2017,6.29129,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),2018,77.34472,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Freight Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2018,0.012497,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Freight Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2018,73.898899,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Freight Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2018,1.005015,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Propane,Freight Light Trucks,Energy Use by Energy Source (PJ)|Propane,2018,2.428308,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Activity|Tonne-kilometres (millions),Freight Light Trucks,Activity|Tonne-kilometres (millions),2018,12456.855742,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Intensity (MJ/Tkm),Freight Light Trucks,Energy Intensity (MJ/Tkm),2018,6.209008,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),2019,80.741664,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Freight Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2019,0.006348,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Freight Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2019,77.283016,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Freight Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2019,0.994878,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Propane,Freight Light Trucks,Energy Use by Energy Source (PJ)|Propane,2019,2.457422,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Activity|Tonne-kilometres (millions),Freight Light Trucks,Activity|Tonne-kilometres (millions),2019,13147.171443,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Intensity (MJ/Tkm),Freight Light Trucks,Energy Intensity (MJ/Tkm),2019,6.141371,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),2020,62.82993,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Freight Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2020,0.007403,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Freight Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2020,59.313529,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Freight Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2020,1.033901,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Propane,Freight Light Trucks,Energy Use by Energy Source (PJ)|Propane,2020,2.475097,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Activity|Tonne-kilometres (millions),Freight Light Trucks,Activity|Tonne-kilometres (millions),2020,10802.359422,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Intensity (MJ/Tkm),Freight Light Trucks,Energy Intensity (MJ/Tkm),2020,5.816315,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),Freight Light Truck Energy Use (PJ),2021,64.812074,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Natural Gas,Freight Light Trucks,Energy Use by Energy Source (PJ)|Natural Gas,2021,0.003947,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Freight Light Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2021,60.976968,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Freight Light Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2021,1.019653,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Use by Energy Source (PJ)|Propane,Freight Light Trucks,Energy Use by Energy Source (PJ)|Propane,2021,2.811505,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Activity|Tonne-kilometres (millions),Freight Light Trucks,Activity|Tonne-kilometres (millions),2021,11208.711519,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,35,Freight Light Trucks,freight_light_trucks_activity,freight_light_trucks,stocks_and_demands,Freight Light Trucks|Energy Intensity (MJ/Tkm),Freight Light Trucks,Energy Intensity (MJ/Tkm),2021,5.782295,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_35.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Truck Energy Use (PJ),Medium Truck Energy Use (PJ),Medium Truck Energy Use (PJ),2000,57.600023,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Medium Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2000,36.225898,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Medium Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2000,20.981803,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Energy Use by Energy Source (PJ)|Biodiesel Fuel,Medium Trucks,Energy Use by Energy Source (PJ)|Biodiesel Fuel,2000,0.0,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Activity|Tonne-kilometres (millions),Medium Trucks,Activity|Tonne-kilometres (millions),2000,7401.942608,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Energy Intensity (MJ/Tkm),Medium Trucks,Energy Intensity (MJ/Tkm),2000,7.781744,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Heavy Truck Energy Use1 (PJ),Heavy Truck Energy Use1 (PJ),Heavy Truck Energy Use1 (PJ),2000,140.98036,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Heavy Trucks|Activity|Tonne-kilometres (millions),Heavy Trucks,Activity|Tonne-kilometres (millions),2000,71039.600268,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Heavy Trucks|Energy Intensity (MJ/Tkm),Heavy Trucks,Energy Intensity (MJ/Tkm),2000,1.984532,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Truck Energy Use (PJ),Medium Truck Energy Use (PJ),Medium Truck Energy Use (PJ),2001,63.318105,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Energy Use by Energy Source (PJ)|Motor Gasoline,Medium Trucks,Energy Use by Energy Source (PJ)|Motor Gasoline,2001,37.938322,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Energy Use by Energy Source (PJ)|Diesel Fuel Oil,Medium Trucks,Energy Use by Energy Source (PJ)|Diesel Fuel Oil,2001,24.795946,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Activity|Tonne-kilometres (millions),Medium Trucks,Activity|Tonne-kilometres (millions),2001,8150.144078,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Medium Trucks|Energy Intensity (MJ/Tkm),Medium Trucks,Energy Intensity (MJ/Tkm),2001,7.768955,MJ/Tkm,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Heavy Truck Energy Use1 (PJ),Heavy Truck Energy Use1 (PJ),Heavy Truck Energy Use1 (PJ),2001,130.208028,PJ,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
nrcan_ceud_transport_provincial,ON,36,Medium Trucks|Heavy Trucks,medium_heavy_trucks_activity,medium_trucks|heavy_trucks,stocks_and_demands,Heavy Trucks|Activity|Tonne-kilometres (millions),Heavy Trucks,Activity|Tonne-kilometres (millions),2001,66738.674277,millions,C:\Users\rashi\ESM_databases\canoe-transportation\inputs\cache\nrcan_ceud_transport\2021_tran_on_e_36.xls
