region,period,tech,vintage,fraction,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
NB,2045,T_MDV_T_DSL_HEV_N,2040,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_HEV_N,2045,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_DSL_N,2025,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_DSL_N,2025,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_DSL_N,2025,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_DSL_N,2025,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_N,2025,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_DSL_N,2030,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_DSL_N,2030,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_DSL_N,2030,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_N,2030,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_DSL_N,2035,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_DSL_N,2035,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_N,2035,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_DSL_N,2040,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_N,2040,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_N,2045,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_DSL_PHEV_N,2025,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_DSL_PHEV_N,2025,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_DSL_PHEV_N,2025,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_DSL_PHEV_N,2025,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_PHEV_N,2025,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_DSL_PHEV_N,2030,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_DSL_PHEV_N,2030,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_DSL_PHEV_N,2030,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_PHEV_N,2030,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_DSL_PHEV_N,2035,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_DSL_PHEV_N,2035,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_PHEV_N,2035,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_DSL_PHEV_N,2040,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_PHEV_N,2040,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_DSL_PHEV_N,2045,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_FCEV_N,2025,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_FCEV_N,2025,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_FCEV_N,2025,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_FCEV_N,2025,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCEV_N,2025,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_FCEV_N,2030,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_FCEV_N,2030,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_FCEV_N,2030,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCEV_N,2030,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_FCEV_N,2035,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_FCEV_N,2035,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCEV_N,2035,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_FCEV_N,2040,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCEV_N,2040,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCEV_N,2045,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_FCHEV_N,2025,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_FCHEV_N,2025,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_FCHEV_N,2025,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_FCHEV_N,2025,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCHEV_N,2025,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_FCHEV_N,2030,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_FCHEV_N,2030,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_FCHEV_N,2030,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCHEV_N,2030,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_FCHEV_N,2035,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_FCHEV_N,2035,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCHEV_N,2035,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_FCHEV_N,2040,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCHEV_N,2040,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_FCHEV_N,2045,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_GSL_EX,2005,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_GSL_EX,2010,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_GSL_EX,2010,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_GSL_EX,2015,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_GSL_EX,2015,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_GSL_EX,2015,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_GSL_EX,2020,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_GSL_EX,2020,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_GSL_EX,2020,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_GSL_EX,2020,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_GSL_EX,2023,0.9920906600782147,Accepted Cls 4-6 cumulative survival averaged over ages 2-6.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_GSL_EX,2023,0.9400071468075645,Accepted Cls 4-6 cumulative survival averaged over ages 7-11.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_GSL_EX,2023,0.8205696706801382,Accepted Cls 4-6 cumulative survival averaged over ages 12-16.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_GSL_EX,2023,0.667387239307903,Accepted Cls 4-6 cumulative survival averaged over ages 17-21.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2025,T_MDV_T_GSL_N,2025,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_GSL_N,2025,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_GSL_N,2025,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_GSL_N,2025,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_GSL_N,2025,0.5770903046050455,Accepted Cls 4-6 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2030,T_MDV_T_GSL_N,2030,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_GSL_N,2030,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_GSL_N,2030,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_GSL_N,2030,0.7296482635858312,Accepted Cls 4-6 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2035,T_MDV_T_GSL_N,2035,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_GSL_N,2035,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_GSL_N,2035,0.8751249686654718,Accepted Cls 4-6 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2040,T_MDV_T_GSL_N,2040,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_GSL_N,2040,0.9690089345716831,Accepted Cls 4-6 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NB,2045,T_MDV_T_GSL_N,2045,0.9978291906626277,Accepted Cls 4-6 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-medium-trucks:composite:1:20e177b1c2886e57
NLLAB,2025,T_HDV_T_BEV_N,2025,0.9999940137556944,Accepted Cls 7-8 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2030,T_HDV_T_BEV_N,2025,0.9607027457533668,Accepted Cls 7-8 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2035,T_HDV_T_BEV_N,2025,0.8090857616516105,Accepted Cls 7-8 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2040,T_HDV_T_BEV_N,2025,0.663017944564982,Accepted Cls 7-8 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2045,T_HDV_T_BEV_N,2025,0.5429587596789626,Accepted Cls 7-8 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2030,T_HDV_T_BEV_N,2030,0.9999940137556944,Accepted Cls 7-8 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2035,T_HDV_T_BEV_N,2030,0.9607027457533668,Accepted Cls 7-8 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2040,T_HDV_T_BEV_N,2030,0.8090857616516105,Accepted Cls 7-8 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2045,T_HDV_T_BEV_N,2030,0.663017944564982,Accepted Cls 7-8 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2035,T_HDV_T_BEV_N,2035,0.9999940137556944,Accepted Cls 7-8 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2040,T_HDV_T_BEV_N,2035,0.9607027457533668,Accepted Cls 7-8 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2045,T_HDV_T_BEV_N,2035,0.8090857616516105,Accepted Cls 7-8 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2040,T_HDV_T_BEV_N,2040,0.9999940137556944,Accepted Cls 7-8 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2045,T_HDV_T_BEV_N,2040,0.9607027457533668,Accepted Cls 7-8 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2045,T_HDV_T_BEV_N,2045,0.9999940137556944,Accepted Cls 7-8 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2025,T_HDV_T_DSL_EX,2005,0.5429587596789626,Accepted Cls 7-8 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2025,T_HDV_T_DSL_EX,2010,0.663017944564982,Accepted Cls 7-8 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2030,T_HDV_T_DSL_EX,2010,0.5429587596789626,Accepted Cls 7-8 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2025,T_HDV_T_DSL_EX,2015,0.8090857616516105,Accepted Cls 7-8 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2030,T_HDV_T_DSL_EX,2015,0.663017944564982,Accepted Cls 7-8 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2035,T_HDV_T_DSL_EX,2015,0.5429587596789626,Accepted Cls 7-8 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2025,T_HDV_T_DSL_EX,2020,0.9607027457533668,Accepted Cls 7-8 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2030,T_HDV_T_DSL_EX,2020,0.8090857616516105,Accepted Cls 7-8 cumulative survival averaged over ages 10-14.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2035,T_HDV_T_DSL_EX,2020,0.663017944564982,Accepted Cls 7-8 cumulative survival averaged over ages 15-19.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2040,T_HDV_T_DSL_EX,2020,0.5429587596789626,Accepted Cls 7-8 cumulative survival averaged over ages 20-24.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2025,T_HDV_T_DSL_EX,2023,0.9974722304853246,Accepted Cls 7-8 cumulative survival averaged over ages 2-6.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2030,T_HDV_T_DSL_EX,2023,0.90614399939759,Accepted Cls 7-8 cumulative survival averaged over ages 7-11.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2035,T_HDV_T_DSL_EX,2023,0.7473582167728406,Accepted Cls 7-8 cumulative survival averaged over ages 12-16.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2040,T_HDV_T_DSL_EX,2023,0.612102404937099,Accepted Cls 7-8 cumulative survival averaged over ages 17-21.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2025,T_HDV_T_DSL_HEV_N,2025,0.9999940137556944,Accepted Cls 7-8 cumulative survival averaged over ages 0-4.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
NLLAB,2030,T_HDV_T_DSL_HEV_N,2025,0.9607027457533668,Accepted Cls 7-8 cumulative survival averaged over ages 5-9.,T10,5,5,5,5,5,lifetime-survival-curve-road-heavy-trucks:composite:1:2d4de13a9ca220c6
