report_year,vehicle_class,model_year,age,nrcan_vehicle_class,nlr_atb_class,nrcan_ceud_class,fit_active_stock,share_of_mapped_fleet,share_within_vehicle_class_age,age_share_within_nrcan_class,age_share_within_nlr_class,age_share_within_ceud_class
2025,PASSENGER,2005,20,Compact,Compact,Car,9972,0.001671240847727367,0.24020233650487777,0.01859195579096914,0.013560723401767028,0.006594444319532967
2025,PASSENGER,2005,20,Full-size,Midsize,Car,1149,0.0001925647547170823,0.027676743345778635,0.01777757148161901,0.001479101416925091,0.0007598291740015422
2025,PASSENGER,2005,20,Mid-size,Midsize,Car,4264,0.0007146180279492072,0.10270986390461279,0.009234094250996715,0.005489023883175447,0.002819766403779439
2025,PASSENGER,2005,20,Minicompact,Compact,Car,361,6.050119795723822e-05,0.008695652173913044,0.025664723446608844,0.0004909166815120233,0.00023872787799352195
2025,PASSENGER,2005,20,Minivan,Midsize SUV,Light Truck,6119,0.001025503685042495,0.1473925087317837,0.01124710734839197,0.006782016738358683,0.001773630899844492
2025,PASSENGER,2005,20,Pickup truck: Standard,Pickup,Light Truck,1014,0.00016993965298792122,0.024424906660243287,0.02374874112935335,0.015620907984533144,0.0002939143213666146
2025,PASSENGER,2005,20,Sport utility vehicle: Small,Small SUV,Light Truck,7777,0.0013033734529458217,0.1873298807659882,0.0031323089390224794,0.0031323089390224794,0.002254212699475505
2025,PASSENGER,2005,20,Sport utility vehicle: Standard,Midsize SUV,Light Truck,2389,0.00040038050393308063,0.057545465494399616,0.006669681843054485,0.002647857164232537,0.0006924667788410675
2025,PASSENGER,2005,20,Station wagon: Mid-size,Midsize,Car,539,9.03328135705025e-05,0.012983259062989281,0.01416519933773094,0.0006938517525871402,0.0003564385768379732
2025,PASSENGER,2005,20,Station wagon: Small,Midsize,Car,2842,0.00047630028973537683,0.06845718415030712,0.016641877569185004,0.00365849105909583,0.001879403405145677
2025,PASSENGER,2005,20,Subcompact,Compact,Car,3060,0.0005128356391943185,0.0737082982054679,0.01654662254233989,0.004161232812816597,0.0020235659464270836
2025,PASSENGER,2005,20,Two-seater,Midsize,Car,1256,0.00021049724275426927,0.0302541250150548,0.030193033486381884,0.0016168419318171579,0.0008305878525203976
2025,PASSENGER,2005,20,Van: Cargo,Pickup,Light Truck,642,0.00010759492822312171,0.015464290015656992,0.14426966292134832,0.009890160676597908,0.00018608776559898087
2025,PASSENGER,2005,20,Van: Passenger,Pickup,Light Truck,131,2.195472834459337e-05,0.003155485968926894,0.007783719548425431,0.0020180857455363334,3.797117958483877e-05
2025,PASSENGER,2004,21,Compact,Compact,Car,6113,0.0010244981249656433,0.22198416733241338,0.011397174664078857,0.008312946465603875,0.0040425028204277
2025,PASSENGER,2004,21,Full-size,Midsize,Car,807,0.00013524783033654086,0.029304960418331034,0.012486075009283327,0.001038846687083158,0.000533665921165574
2025,PASSENGER,2004,21,Mid-size,Midsize,Car,2630,0.0004407705003532868,0.09550439392838986,0.005695513105094128,0.0033855846183750995,0.0017392086402298135
2025,PASSENGER,2004,21,Minicompact,Compact,Car,181,3.033439565169008e-05,0.0065727358559082,0.012867908431679226,0.0002461382807581059,0.00011969458702722292
2025,PASSENGER,2004,21,Minivan,Midsize SUV,Light Truck,3488,0.0005845655913430663,0.12666134069286078,0.006411163659289294,0.0038659379610058975,0.001011018888487921
2025,PASSENGER,2004,21,Pickup truck: Standard,Pickup,Light Truck,614,0.00010290231453114756,0.02229646306921345,0.014380401433355974,0.00945881410503289,0.00017797178828313746
2025,PASSENGER,2004,21,Sport utility vehicle: Small,Small SUV,Light Truck,4332,0.0007260143754868587,0.15730989904858741,0.0017447810626006663,0.0017447810626006663,0.001255657633294058
2025,PASSENGER,2004,21,Sport utility vehicle: Standard,Midsize SUV,Light Truck,2062,0.00034557747974466816,0.07487834991647904,0.0057567534367427165,0.002285425480388234,0.0005976837580453249
2025,PASSENGER,2004,21,Station wagon: Mid-size,Midsize,Car,593,9.938285426216694e-05,0.02153388045609703,0.015584347323329216,0.0007633656572990244,0.0003921485641278629
2025,PASSENGER,2004,21,Station wagon: Small,Midsize,Car,829,0.0001389348839516634,0.030103856489214903,0.0048543689320388345,0.0010671671667805923,0.0005482144345058995
2025,PASSENGER,2004,21,Subcompact,Compact,Car,3701,0.0006202629740712982,0.13439610719732734,0.020012761447450955,0.005032915895501381,0.0024474567214792927
2025,PASSENGER,2004,21,Two-seater,Midsize,Car,1516,0.00025407151275117217,0.0550512019754521,0.03644318373037814,0.0019515385100595632,0.0010025248283606074
2025,PASSENGER,2004,21,Van: Cargo,Pickup,Light Truck,498,8.34614863786832e-05,0.018084101968189412,0.11191011235955056,0.007671806879977816,0.00014434845368892907
2025,PASSENGER,2004,21,Van: Passenger,Pickup,Light Truck,174,2.916124222869654e-05,0.006318541651536059,0.01033868092691622,0.0026805108375826106,5.0435001891312574e-05
2025,PASSENGER,2003,22,Compact,Compact,Car,4997,0.0008374639506712448,0.20712953367875647,0.009316486470865705,0.006795320380929587,0.0033044964164366457
2025,PASSENGER,2003,22,Full-size,Midsize,Car,1385,0.00023211678440657877,0.05740932642487047,0.021429013491768782,0.001782902926406659,0.0009158950443795787
2025,PASSENGER,2003,22,Mid-size,Midsize,Car,3129,0.0005243995800781119,0.129699481865285,0.006776144679026435,0.0040279445896941775,0.0020691953746308314
2025,PASSENGER,2003,22,Minivan,Midsize SUV,Light Truck,1733,0.00029043926886397186,0.0718341968911917,0.003185363136911797,0.001920777088997483,0.0005023210245841649
2025,PASSENGER,2003,22,Pickup truck: Standard,Pickup,Light Truck,607,0.00010172916110815401,0.02516062176165803,0.01421645548867602,0.009350977462141636,0.0001759427939541766
2025,PASSENGER,2003,22,Sport utility vehicle: Small,Small SUV,Light Truck,3712,0.0006221065008788595,0.15386528497409327,0.0014950663214158986,0.0014950663214158986,0.001075946707014668
2025,PASSENGER,2003,22,Sport utility vehicle: Standard,Midsize SUV,Light Truck,1392,0.00023328993782957232,0.05769948186528497,0.0038862273442996417,0.0015428284523280418,0.0004034800151305006
2025,PASSENGER,2003,22,Station wagon: Mid-size,Midsize,Car,429,7.189754549488974e-05,0.01778238341968912,0.011274342330030749,0.0005522493540999687,0.00028369601013634603
2025,PASSENGER,2003,22,Station wagon: Small,Midsize,Car,648,0.00010860048829997332,0.026860103626943004,0.003794488622389825,0.0008341668565426101,0.0004285198474786765
2025,PASSENGER,2003,22,Subcompact,Compact,Car,4112,0.0006891438393356331,0.17044559585492228,0.022235199965392687,0.005591826577222826,0.002719249402519009
2025,PASSENGER,2003,22,Two-seater,Midsize,Car,1464,0.0002453566587517916,0.060683937823834196,0.03519315368157888,0.001884599194411082,0.0009681374331925655
2025,PASSENGER,2003,22,Van: Cargo,Pickup,Light Truck,425,7.122717211032201e-05,0.017616580310880828,0.09550561797752809,0.00654722474696902,0.0001231889414011945
2025,PASSENGER,2003,22,Van: Passenger,Pickup,Light Truck,92,1.541858784505794e-05,0.0038134715025906736,0.00546642899584076,0.0014172815922850585,2.666678260919975e-05
2025,PASSENGER,2002,23,Compact,Compact,Car,1924,0.00032244959797708125,0.11915526103920233,0.0035871362757545757,0.00261640912805854,0.0012723336212175518
2025,PASSENGER,2002,23,Full-size,Midsize,Car,1015,0.00017010724633406314,0.06285997398897628,0.0157042950860255,0.0013066039496770821,0.0006712155018377418
2025,PASSENGER,2002,23,Mid-size,Midsize,Car,1862,0.00031205881051628136,0.11531553849012201,0.004032336654633181,0.0023969424180283025,0.0012313332654402711
2025,PASSENGER,2002,23,Minivan,Midsize SUV,Light Truck,1232,0.00020647500244686285,0.07629900291075742,0.002264493586079246,0.0013654918486121748,0.0003571030018971097
2025,PASSENGER,2002,23,Pickup truck: Standard,Pickup,Light Truck,495,8.29587063402574e-05,0.030655849383786463,0.011593320373796755,0.007625591175881565,0.000143478884690803
2025,PASSENGER,2002,23,Sport utility vehicle: Small,Small SUV,Light Truck,2399,0.0004020564373945,0.1485724902458661,0.0009662349421004151,0.0009662349421004151,0.0006953653421681544
2025,PASSENGER,2002,23,Sport utility vehicle: Standard,Midsize SUV,Light Truck,782,0.0001310579966829925,0.048430048925496995,0.0021832110511798273,0.0008667326506612993,0.00022666765217819787
2025,PASSENGER,2002,23,Station wagon: Mid-size,Midsize,Car,360,6.033360461109629e-05,0.022295163188208338,0.009460986570655174,0.00046342603141256116,0.00023806658193259805
2025,PASSENGER,2002,23,Station wagon: Small,Midsize,Car,88,1.4748214460490204e-05,0.0054499287793398155,0.0005153009240282479,0.00011328191878973718,5.8194053361301745e-05
2025,PASSENGER,2002,23,Subcompact,Compact,Car,3604,0.0006040064194955306,0.2231993559175079,0.019488244327644757,0.004901007535095103,0.002383311003569676
2025,PASSENGER,2002,23,Two-seater,Midsize,Car,2009,0.0003366950323991457,0.12441939679197374,0.04829443015457102,0.0025861747141884316,0.0013285437863960819
2025,PASSENGER,2002,23,Van: Cargo,Pickup,Light Truck,308,5.161875061171571e-05,0.019074750727689355,0.06921348314606741,0.004744812287215195,8.927575047427742e-05
2025,PASSENGER,2002,23,Van: Passenger,Pickup,Light Truck,69,1.1563940883793456e-05,0.004273239611073265,0.00409982174688057,0.0010629611942137938,2.0000086956899812e-05
2025,PASSENGER,2001,24,Compact,Compact,Car,3020,0.000506131905348641,0.2596062924439096,0.005630536150092941,0.004106837612649059,0.001997114103990128
2025,PASSENGER,2001,24,Full-size,Midsize,Car,757,0.00012686816302944414,0.06507349780796011,0.011712464413912613,0.00097448196049808,0.0005006011181193798
2025,PASSENGER,2001,24,Mid-size,Midsize,Car,955,0.0001600516455655471,0.08209404280924955,0.002068142591393495,0.0012293662777749887,0.0006315377381823087
2025,PASSENGER,2001,24,Minicompact,Compact,Car,79,1.3239874345212796e-05,0.006791025530817502,0.00561637992321911,0.000107430520330886,5.22423888129868e-05
2025,PASSENGER,2001,24,Minivan,Midsize SUV,Light Truck,792,0.00013273393014441183,0.06808218000515774,0.0014557458767652297,0.0008778161883935409,0.00022956621550528482
2025,PASSENGER,2001,24,Pickup truck: Standard,Pickup,Light Truck,124,2.0781574921599833e-05,0.010659331212928736,0.0029041853057591867,0.0019102491026450788,3.594218525587792e-05
2025,PASSENGER,2001,24,Sport utility vehicle: Small,Small SUV,Light Truck,1213,0.0002032907288701661,0.10427232872002064,0.0004885548081566501,0.0004885548081566501,0.00035159573157564453
2025,PASSENGER,2001,24,Sport utility vehicle: Standard,Midsize SUV,Light Truck,647,0.00010843289495383139,0.05561763947391043,0.0018063140027024915,0.0007171048912760366,0.00018753704726252434
2025,PASSENGER,2001,24,Station wagon: Mid-size,Midsize,Car,320,5.362987076541892e-05,0.02750795151723545,0.008409765840582376,0.0004119342501444988,0.00021161473949564272
2025,PASSENGER,2001,24,Station wagon: Small,Midsize,Car,62,1.0390787460799916e-05,0.005329665606464368,0.0003630529237471746,7.981226096549665e-05,4.100035577728078e-05
2025,PASSENGER,2001,24,Subcompact,Compact,Car,2547,0.00042686025262350625,0.21894610160749592,0.013772629939653494,0.0034636143706679324,0.0016843210671731313
2025,PASSENGER,2001,24,Two-seater,Midsize,Car,872,0.00014614139783576658,0.0749591678844666,0.020962042356787423,0.0011225208316437592,0.0005766501651256264
2025,PASSENGER,2001,24,Van: Cargo,Pickup,Light Truck,207,3.469182265138036e-05,0.017794206137711682,0.04651685393258427,0.0031888835826413818,6.000026087069944e-05
2025,PASSENGER,2001,24,Van: Passenger,Pickup,Light Truck,38,6.368547153393497e-06,0.00326656924267171,0.0022578728461081403,0.0005853989185525242,1.1014540642930332e-05
2025,PASSENGER,2000,25,Compact,Compact,Car,862,0.00014446546437434722,0.08215000476508148,0.0016071265435033495,0.001172216563610427,0.0005700372045163876
2025,PASSENGER,2000,25,Full-size,Midsize,Car,482,8.077999284041225e-05,0.04593538549509196,0.007457606139373685,0.0006204759642801514,0.00031874470136531184
2025,PASSENGER,2000,25,Mid-size,Midsize,Car,1171,0.00019625180833220487,0.11159820832936243,0.002535910968085636,0.0015074218966225252,0.0007743776873418676
2025,PASSENGER,2000,25,Minivan,Midsize SUV,Light Truck,1021,0.00017111280641091475,0.09730296388068237,0.001876662298203661,0.0011316292024618755,0.0002959433156955755
2025,PASSENGER,2000,25,Pickup truck: Standard,Pickup,Light Truck,77,1.2904687652928928e-05,0.00733822548365577,0.001803405391479495,0.0011862030718037988,2.2318937618569356e-05
2025,PASSENGER,2000,25,Sport utility vehicle: Small,Small SUV,Light Truck,852,0.00014278953091292787,0.08119698846850282,0.0003431563862732612,0.0003431563862732612,0.00024695759546780637
2025,PASSENGER,2000,25,Sport utility vehicle: Standard,Midsize SUV,Light Truck,795,0.00013323671018283762,0.07576479557800439,0.0022195048410332003,0.0008811412497132134,0.00023043578450341088
2025,PASSENGER,2000,25,Station wagon: Mid-size,Midsize,Car,192,3.217792245925135e-05,0.018297912894310493,0.005045859504349426,0.0002471605500866993,0.00012696884369738564
2025,PASSENGER,2000,25,Station wagon: Small,Midsize,Car,43,7.206513884103168e-06,0.004097970075288287,0.0002517947696956211,5.535366486316703e-05,2.8435730619726992e-05
2025,PASSENGER,2000,25,Subcompact,Compact,Car,4236,0.000709925414257233,0.40369770323072524,0.02290571669586659,0.005760451697742191,0.0028012501140735704
2025,PASSENGER,2000,25,Two-seater,Midsize,Car,420,7.038920537961233e-05,0.0400266844563042,0.010096396547993942,0.0005406637033146547,0.0002777443455880311
2025,PASSENGER,2000,25,Van: Cargo,Pickup,Light Truck,324,5.430024414998666e-05,0.030877728009148956,0.07280898876404494,0.0049912960423952055,9.391345179761651e-05
2025,PASSENGER,2000,25,Van: Passenger,Pickup,Light Truck,18,3.0166802305548145e-06,0.0017154293338416087,0.0010695187165775401,0.00027729422457751146,5.217413988756473e-06
