calendar_year_cert_co2e_megagrams,cert_offset,compliance_id,manufacturer_vehicle_cost_dollars,model_year,model_year_cert_co2e_megagrams,strategic_offset,target_co2e_megagrams
36871729.08801483,-2173675.4106871784,Toyota,93351289403.51881,2036,36871729.08801483,-2173675.4106871784,39045404.49870201
39141238.22054934,-193395.82985422015,Toyota,93491800386.26062,2037,39141238.22054934,-193395.82985422015,39334634.05040356
38001512.04457878,-1759608.0106153563,Toyota,94267098731.961,2038,38001512.04457878,-1759608.0106153563,39761120.05519414
38983145.52356189,-1060595.885630384,Toyota,94564388153.57903,2039,38983145.52356189,-1060595.885630384,40043741.40919227
37758401.689825036,-2671786.825312175,Toyota,95249958716.37837,2040,37758401.689825036,-2671786.825312175,40430188.51513721
39968012.05957127,-620406.8504672274,Toyota,95113219448.56406,2041,39968012.05957127,-620406.8504672274,40588418.9100385
37997918.814771436,-2724560.3080914468,Toyota,95238796732.61551,2042,37997918.814771436,-2724560.3080914468,40722479.12286288
37983250.88227459,-2437253.8387268633,Toyota,94495755059.34538,2043,37983250.88227459,-2437253.8387268633,40420504.72100145
39575341.30968755,-1361694.8683495969,Toyota,94976784232.3963,2044,39575341.30968755,-1361694.8683495969,40937036.178037144
39631635.998610035,-1647050.3352653757,Toyota,95468243711.4637,2045,39631635.998610035,-1647050.3352653757,41278686.33387541
40041555.84017799,-1677585.5156902745,Toyota,96100362891.72969,2046,40041555.84017799,-1677585.5156902745,41719141.355868265
40807702.3893285,-1044533.7093262598,Toyota,96081230259.38437,2047,40807702.3893285,-1044533.7093262598,41852236.09865476
39023144.23724779,-2635846.759316802,Toyota,95702149956.0182,2048,39023144.23724779,-2635846.759316802,41658990.99656459
40257492.51536604,-1959875.5631892309,Toyota,96317980356.51556,2049,40257492.51536604,-1959875.5631892309,42217368.07855527
39419304.577204585,-2871266.8812224716,Toyota,96530344503.99919,2050,39419304.577204585,-2871266.8812224716,42290571.45842706
39355505.32989757,-3361448.874495372,Toyota,97198827043.6208,2051,39355505.32989757,-3361448.874495372,42716954.20439294
39795236.95296067,-3344059.636113256,Toyota,97829429301.30583,2052,39795236.95296067,-3344059.636113256,43139296.589073926
40571167.132899076,-2974659.975469969,Toyota,98424291266.08775,2053,40571167.132899076,-2974659.975469969,43545827.108369045
42910858.75546463,-1015912.792806521,Toyota,98946176825.77579,2054,42910858.75546463,-1015912.792806521,43926771.54827115
41895337.38618414,-2495480.7485751957,Toyota,99687885090.33327,2055,41895337.38618414,-2495480.7485751957,44390818.13475934
26044400.663959015,-1297426.8442323022,VW,31562837854.83909,2023,26044400.663959015,-1297426.8442323022,27341827.508191317
23715207.00304474,-4400628.133239239,VW,33413177709.536694,2024,23715207.00304474,-4400628.133239239,28115835.13628398
24803135.152139977,936976.297130458,VW,33525159718.395634,2025,24803135.152139977,749581.0377043665,23866158.85500952
22329410.76113039,634221.3309571333,VW,33975434968.133514,2026,22329410.76113039,507377.06476570666,21695189.430173256
21976558.665425256,-241635.53584902734,VW,34080878883.878254,2027,21976558.665425256,-241635.53584902734,22218194.201274283
19752991.216797277,169602.11411557347,VW,33739421032.074924,2028,19752991.216797277,135681.69129245877,19583389.102681704
17546485.843212232,123612.77438066155,VW,34105495023.307434,2029,17546485.843212232,98890.21950452925,17422873.06883157
15387764.670082925,259419.89390590228,VW,34101258811.43527,2030,15387764.670082925,207535.91512472183,15128344.776177023
13294575.945747033,536042.7053888496,VW,34120399658.05661,2031,13294575.945747033,428834.1643110797,12758533.240358183
11735126.634813584,1193616.1739108562,VW,34256953591.480095,2032,11735126.634813584,954892.939128685,10541510.460902728
11308401.412385045,906620.5184107851,VW,34736978196.464195,2033,11308401.412385045,725296.4147286281,10401780.89397426
10441019.783821525,112213.3610767778,VW,34627754423.816055,2034,10441019.783821525,89770.68886142224,10328806.422744747
9534028.637899406,-876662.7878432125,VW,34788115644.95715,2035,9534028.637899406,-876662.7878432125,10410691.425742619
9305618.774574103,-1211616.6353107467,VW,35061871530.63548,2036,9305618.774574103,-1211616.6353107467,10517235.40988485
10235477.639363464,-366200.66782863066,VW,35139941490.30562,2037,10235477.639363464,-366200.66782863066,10601678.307192095
9615426.88561228,-1107775.1400002595,VW,35482272536.6252,2038,9615426.88561228,-1107775.1400002595,10723202.025612539
9819823.013761958,-981788.0702287965,VW,35611628397.91786,2039,9819823.013761958,-981788.0702287965,10801611.083990755
9355383.270414097,-1557570.98178499,VW,35894778882.7231,2040,9355383.270414097,-1557570.98178499,10912954.252199087
10192031.914972784,-773332.8484774437,VW,35881525917.6049,2041,10192031.914972784,-773332.8484774437,10965364.763450228
9476432.424663631,-1534891.9634033218,VW,35960670210.98229,2042,9476432.424663631,-1534891.9634033218,11011324.388066953
9500946.649354858,-1442560.6584148612,VW,35773243564.38716,2043,9500946.649354858,-1442560.6584148612,10943507.30776972
10065963.62608512,-1024966.3876206782,VW,35933177547.99333,2044,10065963.62608512,-1024966.3876206782,11090930.013705797
10083109.458496671,-1110968.364341041,VW,36150693035.83056,2045,10083109.458496671,-1110968.364341041,11194077.822837712
10560165.956423067,-741301.7633785754,VW,36418612354.465065,2046,10560165.956423067,-741301.7633785754,11301467.719801642
10587470.477896236,-758945.6533025261,VW,36428923902.34827,2047,10587470.477896236,-758945.6533025261,11346416.131198762
9918128.808154695,-1375090.0572971925,VW,36377962866.15242,2048,9918128.808154695,-1375090.0572971925,11293218.865451887
10444168.558883296,-1013197.3577574976,VW,36585232433.03164,2049,10444168.558883296,-1013197.3577574976,11457365.916640794
10104240.874749957,-1371359.6755335573,VW,36748730277.35027,2050,10104240.874749957,-1371359.6755335573,11475600.550283514
10095431.737383874,-1497202.2268442847,VW,37023436248.9386,2051,10095431.737383874,-1497202.2268442847,11592633.964228159
11079983.343493812,-615884.6975191869,VW,37236402933.77885,2052,11079983.343493812,-615884.6975191869,11695868.041012999
11007576.941136157,-804316.4116067253,VW,37509752300.11073,2053,11007576.941136157,-804316.4116067253,11811893.352742882
12397692.95535078,492101.4509563986,VW,37699315568.61408,2054,12397692.95535078,393681.1607651189,11905591.504394382
12303913.683328342,273787.8341080751,VW,37996719320.71166,2055,12303913.683328342,219030.26728646012,12030125.849220267
4788105.791202057,-1606693.7747457027,Volvo,7691253089.958527,2023,4788105.791202057,-1606693.7747457027,6394799.56594776
4392364.7901792405,-2131503.126044968,Volvo,8089705004.908311,2024,4392364.7901792405,-2131503.126044968,6523867.916224209
4643460.445839258,-991615.806759161,Volvo,8174140486.98552,2025,4643460.445839258,-991615.806759161,5635076.252598419
4269460.409130911,-880553.0096667465,Volvo,8245807788.317257,2026,4269460.409130911,-880553.0096667465,5150013.418797658
4264123.619085254,-904624.188149536,Volvo,8258855204.72359,2027,4264123.619085254,-904624.188149536,5168747.80723479
3960001.6130955336,-601716.378286689,Volvo,8171194846.929597,2028,3960001.6130955336,-601716.378286689,4561717.991382223
3538629.6876488766,-514739.08347537834,Volvo,8247455242.706612,2029,3538629.6876488766,-514739.08347537834,4053368.771124255
3170368.7692859243,-343626.9158230731,Volvo,8223219832.888033,2030,3170368.7692859243,-343626.9158230731,3513995.6851089974
3029062.387242958,70632.3956446466,Volvo,8201269243.237323,2031,3029062.387242958,56505.91651571728,2958429.9915983113
2776552.0395730454,334448.4272537576,Volvo,8207050389.330078,2032,2776552.0395730454,267558.7418030061,2442103.612319288
2577353.6780007035,168578.12194577,Volvo,8316413430.294744,2033,2577353.6780007035,134862.497556616,2408775.5560549335
2425340.3231103225,49875.237952664495,Volvo,8266150743.288643,2034,2425340.3231103225,39900.1903621316,2375465.085157658
2264651.843288892,-133918.31511691352,Volvo,8315447616.099969,2035,2264651.843288892,-133918.31511691352,2398570.1584058055
2228347.1363054477,-195857.82738519926,Volvo,8381760372.641337,2036,2228347.1363054477,-195857.82738519926,2424204.963690647
2415272.759096149,-29902.264049257617,Volvo,8417492144.519324,2037,2415272.759096149,-29902.264049257617,2445175.0231454065
2303799.062273804,-171375.4254571763,Volvo,8504899677.847054,2038,2303799.062273804,-171375.4254571763,2475174.4877309804
2350209.307650215,-144848.5757518257,Volvo,8547393745.23048,2039,2350209.307650215,-144848.5757518257,2495057.8834020407
2268523.877017416,-254380.83685158007,Volvo,8624716250.90271,2040,2268523.877017416,-254380.83685158007,2522904.713868996
2436482.3702151584,-100043.43310834235,Volvo,8638538448.896572,2041,2436482.3702151584,-100043.43310834235,2536525.803323501
2303777.435746077,-245422.21567085618,Volvo,8665723840.646227,2042,2303777.435746077,-245422.21567085618,2549199.651416933
2313727.583281113,-225946.80630735587,Volvo,8645915810.216846,2043,2313727.583281113,-225946.80630735587,2539674.3895884687
2429335.2838461003,-141771.82237780048,Volvo,8688643475.384985,2044,2429335.2838461003,-141771.82237780048,2571107.106223901
2440722.75728094,-156041.43367068423,Volvo,8753847346.857563,2045,2440722.75728094,-156041.43367068423,2596764.1909516244
2540562.511191314,-79344.19569202559,Volvo,8804488944.942318,2046,2540562.511191314,-79344.19569202559,2619906.7068833397
2551314.1468945635,-81900.26565702166,Volvo,8830056857.70415,2047,2551314.1468945635,-81900.26565702166,2633214.412551585
2427037.376727609,-199011.59571605455,Volvo,8826639885.918768,2048,2427037.376727609,-199011.59571605455,2626048.9724436635
2534930.085496011,-126261.44930377789,Volvo,8877791394.206087,2049,2534930.085496011,-126261.44930377789,2661191.534799789
2478883.2303457754,-192163.41970770992,Volvo,8935733370.244081,2050,2478883.2303457754,-192163.41970770992,2671046.6500534853
2486128.0978201167,-213338.65074282512,Volvo,9009469675.207088,2051,2486128.0978201167,-213338.65074282512,2699466.748562942
2686462.0339294877,-38349.705060583074,Volvo,9072930276.666702,2052,2686462.0339294877,-38349.705060583074,2724811.7389900708
2681230.0900481804,-71800.25231384905,Volvo,9146137288.978745,2053,2681230.0900481804,-71800.25231384905,2753030.3423620295
2957870.476729743,181631.6002761554,Volvo,9204602386.098736,2054,2957870.476729743,145305.28022092432,2776238.876453588
2951846.534039232,145367.0850499496,Volvo,9284390421.969936,2055,2951846.534039232,116293.66803995968,2806479.4489892824
