id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,technology
24848,on,2045,legislated,low,ref,high,ref,no,high,16.2501861,electric baseboard
24897,on,2045,legislated,low,ref,high,low,yes,high,15.8840768,electric baseboard
24946,on,2045,legislated,high,ref,high,low,yes,high,14.08387576,electric baseboard
24995,on,2045,legislated,ref,low,ref,low,no,high,15.06569129,electric baseboard
25044,on,2045,legislated,low,low,ref,low,no,high,15.87490121,electric baseboard
25093,on,2045,legislated,high,low,ref,low,no,high,14.08578827,electric baseboard
25142,on,2045,legislated,ref,low,low,low,no,high,15.0731024,electric baseboard
25191,on,2045,legislated,low,low,low,low,no,high,15.88223593,electric baseboard
25240,on,2045,legislated,high,low,low,low,no,high,14.0907575,electric baseboard
25289,on,2045,legislated,ref,low,high,low,no,high,15.06622798,electric baseboard
25338,on,2045,legislated,low,low,high,low,no,high,15.87459602,electric baseboard
25387,on,2045,legislated,high,ref,high,ref,no,high,14.34278291,electric baseboard
25436,on,2045,legislated,high,low,high,low,no,high,14.0753239,electric baseboard
25485,on,2045,legislated,ref,low,ref,low,yes,high,15.06569129,electric baseboard
25534,on,2045,legislated,low,low,ref,low,yes,high,15.87490121,electric baseboard
25583,on,2045,legislated,high,low,ref,low,yes,high,14.08578827,electric baseboard
25632,on,2045,legislated,ref,low,low,low,yes,high,15.0731024,electric baseboard
25681,on,2045,legislated,low,low,low,low,yes,high,15.88223593,electric baseboard
25730,on,2045,legislated,high,low,low,low,yes,high,14.0907575,electric baseboard
25779,on,2045,legislated,ref,low,high,low,yes,high,15.06622798,electric baseboard
25828,on,2045,legislated,low,low,high,low,yes,high,15.87459602,electric baseboard
25877,on,2045,legislated,high,low,high,low,yes,high,14.0753239,electric baseboard
25926,on,2045,legislated,ref,ref,ref,ref,yes,high,15.43304727,electric baseboard
25975,on,2045,legislated,ref,high,ref,low,no,high,15.08933295,electric baseboard
26024,on,2045,legislated,low,high,ref,low,no,high,15.89675514,electric baseboard
26073,on,2045,legislated,high,high,ref,low,no,high,14.08502492,electric baseboard
26122,on,2045,legislated,ref,high,low,low,no,high,15.09256242,electric baseboard
26171,on,2045,legislated,low,high,low,low,no,high,15.90146552,electric baseboard
26220,on,2045,legislated,high,high,low,low,no,high,13.96797901,electric baseboard
26269,on,2045,legislated,ref,high,high,low,no,high,15.08790252,electric baseboard
26318,on,2045,legislated,low,high,high,low,no,high,15.89706861,electric baseboard
26367,on,2045,legislated,high,high,high,low,no,high,14.09144863,electric baseboard
26416,on,2045,legislated,ref,high,ref,low,yes,high,15.08933295,electric baseboard
63509,on,2045,netzero,ref,ref,ref,ref,no,high,28.9427102,electric baseboard
63558,on,2045,netzero,low,ref,ref,ref,no,high,29.98948528,electric baseboard
63607,on,2045,netzero,low,ref,ref,ref,yes,high,27.02607677,electric baseboard
63656,on,2045,netzero,low,high,ref,low,yes,high,25.45251492,electric baseboard
63705,on,2045,netzero,high,high,ref,low,yes,high,21.24311149,electric baseboard
63754,on,2045,netzero,ref,high,low,low,yes,high,23.71175702,electric baseboard
63803,on,2045,netzero,low,high,low,low,yes,high,25.44951581,electric baseboard
63852,on,2045,netzero,high,high,low,low,yes,high,21.25549938,electric baseboard
63901,on,2045,netzero,ref,high,high,low,yes,high,23.68918875,electric baseboard
63950,on,2045,netzero,low,high,high,low,yes,high,25.42715072,electric baseboard
63999,on,2045,netzero,high,high,high,low,yes,high,21.2376826,electric baseboard
64048,on,2045,netzero,high,ref,ref,ref,yes,high,23.99561432,electric baseboard
64097,on,2045,netzero,ref,ref,low,ref,yes,high,25.61806523,electric baseboard
64146,on,2045,netzero,low,ref,low,ref,yes,high,27.03506887,electric baseboard
64195,on,2045,netzero,high,ref,low,ref,yes,high,23.99384895,electric baseboard
64244,on,2045,netzero,ref,ref,high,ref,yes,high,25.60531798,electric baseboard
64293,on,2045,netzero,low,ref,high,ref,yes,high,27.02231611,electric baseboard
64342,on,2045,netzero,high,ref,high,ref,yes,high,23.99743308,electric baseboard
64391,on,2045,netzero,ref,low,ref,ref,no,high,27.84200172,electric baseboard
64440,on,2045,netzero,low,low,ref,ref,no,high,29.10455263,electric baseboard
64489,on,2045,netzero,high,ref,ref,ref,no,high,28.17817829,electric baseboard
64538,on,2045,netzero,high,low,ref,ref,no,high,26.26874721,electric baseboard
64587,on,2045,netzero,ref,low,low,ref,no,high,27.76979786,electric baseboard
64636,on,2045,netzero,low,low,low,ref,no,high,29.08969839,electric baseboard
64685,on,2045,netzero,high,low,low,ref,no,high,27.75057741,electric baseboard
64734,on,2045,netzero,ref,low,high,ref,no,high,27.82661049,electric baseboard
64783,on,2045,netzero,low,low,high,ref,no,high,29.10931588,electric baseboard
64832,on,2045,netzero,high,low,high,ref,no,high,27.86000526,electric baseboard
64881,on,2045,netzero,ref,low,ref,ref,yes,high,24.70238073,electric baseboard
64930,on,2045,netzero,low,low,ref,ref,yes,high,26.46768829,electric baseboard
64979,on,2045,netzero,high,low,ref,ref,yes,high,22.58449055,electric baseboard
65028,on,2045,netzero,ref,ref,low,ref,no,high,28.85646789,electric baseboard
65077,on,2045,netzero,ref,low,low,ref,yes,high,24.61917494,electric baseboard
65126,on,2045,netzero,low,low,low,ref,yes,high,26.46658941,electric baseboard
65175,on,2045,netzero,high,low,low,ref,yes,high,22.67548639,electric baseboard
65224,on,2045,netzero,ref,low,high,ref,yes,high,24.43530475,electric baseboard
65273,on,2045,netzero,low,low,high,ref,yes,high,26.4643015,electric baseboard
65322,on,2045,netzero,high,low,high,ref,yes,high,22.79983205,electric baseboard
65371,on,2045,netzero,ref,high,ref,ref,no,high,29.2971389,electric baseboard
65420,on,2045,netzero,low,high,ref,ref,no,high,30.40477115,electric baseboard
65469,on,2045,netzero,high,high,ref,ref,no,high,28.44415622,electric baseboard
65518,on,2045,netzero,ref,high,low,ref,no,high,29.25269603,electric baseboard
65567,on,2045,netzero,low,ref,low,ref,no,high,29.96584048,electric baseboard
65616,on,2045,netzero,low,high,low,ref,no,high,30.36990608,electric baseboard
65665,on,2045,netzero,high,high,low,ref,no,high,28.37201242,electric baseboard
65714,on,2045,netzero,ref,high,high,ref,no,high,29.29817751,electric baseboard
65763,on,2045,netzero,low,high,high,ref,no,high,30.41618879,electric baseboard
65812,on,2045,netzero,high,high,high,ref,no,high,28.48131954,electric baseboard
65861,on,2045,netzero,ref,high,ref,ref,yes,high,25.54329431,electric baseboard
65910,on,2045,netzero,low,high,ref,ref,yes,high,27.00985243,electric baseboard
65959,on,2045,netzero,high,high,ref,ref,yes,high,23.89364272,electric baseboard
66008,on,2045,netzero,ref,high,low,ref,yes,high,25.55624744,electric baseboard
66057,on,2045,netzero,low,high,low,ref,yes,high,27.00937252,electric baseboard
66106,on,2045,netzero,high,ref,low,ref,no,high,28.14312394,electric baseboard
66155,on,2045,netzero,high,high,low,ref,yes,high,23.90314949,electric baseboard
66204,on,2045,netzero,ref,high,high,ref,yes,high,25.53879911,electric baseboard
66253,on,2045,netzero,low,high,high,ref,yes,high,27.01333748,electric baseboard
66302,on,2045,netzero,high,high,high,ref,yes,high,23.88512959,electric baseboard
66351,on,2045,netzero,ref,ref,ref,low,no,high,28.06892576,electric baseboard
66400,on,2045,netzero,low,ref,ref,low,no,high,29.0728996,electric baseboard
66449,on,2045,netzero,high,ref,ref,low,no,high,27.11009427,electric baseboard
66498,on,2045,netzero,ref,ref,low,low,no,high,28.01565607,electric baseboard
66547,on,2045,netzero,low,ref,low,low,no,high,29.00684269,electric baseboard
66596,on,2045,netzero,high,ref,low,low,no,high,27.10098221,electric baseboard
66645,on,2045,netzero,ref,ref,high,ref,no,high,28.95367221,electric baseboard
66694,on,2045,netzero,ref,ref,high,low,no,high,28.07529015,electric baseboard
66743,on,2045,netzero,low,ref,high,low,no,high,29.18753687,electric baseboard
66792,on,2045,netzero,high,ref,high,low,no,high,27.12271526,electric baseboard
66841,on,2045,netzero,ref,ref,ref,low,yes,high,23.75161845,electric baseboard
66890,on,2045,netzero,low,ref,ref,low,yes,high,25.15714887,electric baseboard
66939,on,2045,netzero,high,ref,ref,low,yes,high,21.43385954,electric baseboard
66988,on,2045,netzero,ref,ref,low,low,yes,high,23.7649115,electric baseboard
67037,on,2045,netzero,low,ref,low,low,yes,high,25.1611363,electric baseboard
67086,on,2045,netzero,high,ref,low,low,yes,high,21.49427068,electric baseboard
67135,on,2045,netzero,ref,ref,high,low,yes,high,23.74335322,electric baseboard
67184,on,2045,netzero,low,ref,high,ref,no,high,29.99223807,electric baseboard
67233,on,2045,netzero,low,ref,high,low,yes,high,25.16960529,electric baseboard
67282,on,2045,netzero,high,ref,high,low,yes,high,21.43461389,electric baseboard
67331,on,2045,netzero,ref,low,ref,low,no,high,27.74792335,electric baseboard
67380,on,2045,netzero,low,low,ref,low,no,high,28.39650897,electric baseboard
67429,on,2045,netzero,high,low,ref,low,no,high,26.60710893,electric baseboard
67478,on,2045,netzero,ref,low,low,low,no,high,27.66974547,electric baseboard
67527,on,2045,netzero,low,low,low,low,no,high,28.30523905,electric baseboard
67576,on,2045,netzero,high,low,low,low,no,high,26.53358246,electric baseboard
67625,on,2045,netzero,ref,low,high,low,no,high,27.7505651,electric baseboard
67674,on,2045,netzero,low,low,high,low,no,high,28.42824468,electric baseboard
67723,on,2045,netzero,high,ref,high,ref,no,high,28.23522072,electric baseboard
67772,on,2045,netzero,high,low,high,low,no,high,26.64659823,electric baseboard
67821,on,2045,netzero,ref,low,ref,low,yes,high,23.68922888,electric baseboard
67870,on,2045,netzero,low,low,ref,low,yes,high,24.58042464,electric baseboard
67919,on,2045,netzero,high,low,ref,low,yes,high,21.60800024,electric baseboard
67968,on,2045,netzero,ref,low,low,low,yes,high,23.67345303,electric baseboard
68017,on,2045,netzero,low,low,low,low,yes,high,24.55136563,electric baseboard
68066,on,2045,netzero,high,low,low,low,yes,high,21.62404717,electric baseboard
68115,on,2045,netzero,ref,low,high,low,yes,high,23.68921416,electric baseboard
68164,on,2045,netzero,low,low,high,low,yes,high,24.57934248,electric baseboard
68213,on,2045,netzero,high,low,high,low,yes,high,21.61465318,electric baseboard
68262,on,2045,netzero,ref,ref,ref,ref,yes,high,25.61101303,electric baseboard
68311,on,2045,netzero,ref,high,ref,low,no,high,28.41758846,electric baseboard
68360,on,2045,netzero,low,high,ref,low,no,high,29.48610388,electric baseboard
68409,on,2045,netzero,high,high,ref,low,no,high,27.37430421,electric baseboard
68458,on,2045,netzero,ref,high,low,low,no,high,28.38371692,electric baseboard
68507,on,2045,netzero,low,high,low,low,no,high,29.41857673,electric baseboard
68556,on,2045,netzero,high,high,low,low,no,high,27.34739691,electric baseboard
68605,on,2045,netzero,ref,high,high,low,no,high,28.4326228,electric baseboard
68654,on,2045,netzero,low,high,high,low,no,high,29.51486982,electric baseboard
68703,on,2045,netzero,high,high,high,low,no,high,27.39751001,electric baseboard
68752,on,2045,netzero,ref,high,ref,low,yes,high,23.69763842,electric baseboard
105845,on,2045,netzero,ref,ref,ref,ref,no,low,29.66356484,electric baseboard
105894,on,2045,netzero,low,ref,ref,ref,no,low,30.62936515,electric baseboard
105943,on,2045,netzero,low,ref,ref,ref,yes,low,27.01507007,electric baseboard
105992,on,2045,netzero,low,high,ref,low,yes,low,25.05588294,electric baseboard
106041,on,2045,netzero,high,high,ref,low,yes,low,21.26944928,electric baseboard
106090,on,2045,netzero,ref,high,low,low,yes,low,23.55417541,electric baseboard
106139,on,2045,netzero,low,high,low,low,yes,low,25.06710647,electric baseboard
106188,on,2045,netzero,high,high,low,low,yes,low,21.27205286,electric baseboard
106237,on,2045,netzero,ref,high,high,low,yes,low,23.51954972,electric baseboard
106286,on,2045,netzero,low,high,high,low,yes,low,25.05118867,electric baseboard
106335,on,2045,netzero,high,high,high,low,yes,low,21.2679055,electric baseboard
106384,on,2045,netzero,high,ref,ref,ref,yes,low,23.83309451,electric baseboard
106433,on,2045,netzero,ref,ref,low,ref,yes,low,25.45489614,electric baseboard
106482,on,2045,netzero,low,ref,low,ref,yes,low,27.02328954,electric baseboard
106531,on,2045,netzero,high,ref,low,ref,yes,low,23.85382322,electric baseboard
106580,on,2045,netzero,ref,ref,high,ref,yes,low,25.43451822,electric baseboard
106629,on,2045,netzero,low,ref,high,ref,yes,low,27.01608262,electric baseboard
106678,on,2045,netzero,high,ref,high,ref,yes,low,23.83614868,electric baseboard
106727,on,2045,netzero,ref,low,ref,ref,no,low,29.21230652,electric baseboard
106776,on,2045,netzero,low,low,ref,ref,no,low,29.80711235,electric baseboard
106825,on,2045,netzero,high,ref,ref,ref,no,low,28.93586746,electric baseboard
106874,on,2045,netzero,high,low,ref,ref,no,low,27.58146882,electric baseboard
106923,on,2045,netzero,ref,low,low,ref,no,low,29.158253,electric baseboard
106972,on,2045,netzero,low,low,low,ref,no,low,29.79611787,electric baseboard
107021,on,2045,netzero,high,low,low,ref,no,low,28.47498323,electric baseboard
107070,on,2045,netzero,ref,low,high,ref,no,low,29.24348051,electric baseboard
107119,on,2045,netzero,low,low,high,ref,no,low,29.82788115,electric baseboard
107168,on,2045,netzero,high,low,high,ref,no,low,27.14708894,electric baseboard
107217,on,2045,netzero,ref,low,ref,ref,yes,low,24.82935339,electric baseboard
107266,on,2045,netzero,low,low,ref,ref,yes,low,26.68174062,electric baseboard
107315,on,2045,netzero,high,low,ref,ref,yes,low,22.77281744,electric baseboard
107364,on,2045,netzero,ref,ref,low,ref,no,low,29.54218147,electric baseboard
107413,on,2045,netzero,ref,low,low,ref,yes,low,25.2124361,electric baseboard
107462,on,2045,netzero,low,low,low,ref,yes,low,26.69029516,electric baseboard
107511,on,2045,netzero,high,low,low,ref,yes,low,22.62713064,electric baseboard
107560,on,2045,netzero,ref,low,high,ref,yes,low,25.19236157,electric baseboard
107609,on,2045,netzero,low,low,high,ref,yes,low,26.67640332,electric baseboard
107658,on,2045,netzero,high,low,high,ref,yes,low,22.45405572,electric baseboard
107707,on,2045,netzero,ref,high,ref,ref,no,low,29.9817756,electric baseboard
107756,on,2045,netzero,low,high,ref,ref,no,low,30.93923566,electric baseboard
107805,on,2045,netzero,high,high,ref,ref,no,low,28.95565876,electric baseboard
107854,on,2045,netzero,ref,high,low,ref,no,low,29.84389786,electric baseboard
107903,on,2045,netzero,low,ref,low,ref,no,low,30.60763814,electric baseboard
107952,on,2045,netzero,low,high,low,ref,no,low,30.92781269,electric baseboard
108001,on,2045,netzero,high,high,low,ref,no,low,28.96977503,electric baseboard
108050,on,2045,netzero,ref,high,high,ref,no,low,30.00646574,electric baseboard
108099,on,2045,netzero,low,high,high,ref,no,low,30.9400342,electric baseboard
108148,on,2045,netzero,high,high,high,ref,no,low,29.01319318,electric baseboard
108197,on,2045,netzero,ref,high,ref,ref,yes,low,25.3738758,electric baseboard
108246,on,2045,netzero,low,high,ref,ref,yes,low,26.85601208,electric baseboard
108295,on,2045,netzero,high,high,ref,ref,yes,low,23.8377473,electric baseboard
108344,on,2045,netzero,ref,high,low,ref,yes,low,25.38102315,electric baseboard
108393,on,2045,netzero,low,high,low,ref,yes,low,26.79626939,electric baseboard
108442,on,2045,netzero,high,ref,low,ref,no,low,28.88578439,electric baseboard
108491,on,2045,netzero,high,high,low,ref,yes,low,23.83076107,electric baseboard
108540,on,2045,netzero,ref,high,high,ref,yes,low,25.37076458,electric baseboard
108589,on,2045,netzero,low,high,high,ref,yes,low,26.79116079,electric baseboard
108638,on,2045,netzero,high,high,high,ref,yes,low,23.83290646,electric baseboard
108687,on,2045,netzero,ref,ref,ref,low,no,low,28.72457959,electric baseboard
108736,on,2045,netzero,low,ref,ref,low,no,low,29.69989988,electric baseboard
108785,on,2045,netzero,high,ref,ref,low,no,low,27.41817957,electric baseboard
108834,on,2045,netzero,ref,ref,low,low,no,low,28.65393219,electric baseboard
108883,on,2045,netzero,low,ref,low,low,no,low,29.69691285,electric baseboard
108932,on,2045,netzero,high,ref,low,low,no,low,27.37068986,electric baseboard
108981,on,2045,netzero,ref,ref,high,ref,no,low,29.65647653,electric baseboard
109030,on,2045,netzero,ref,ref,high,low,no,low,28.72355559,electric baseboard
109079,on,2045,netzero,low,ref,high,low,no,low,29.74055183,electric baseboard
109128,on,2045,netzero,high,ref,high,low,no,low,27.48546272,electric baseboard
109177,on,2045,netzero,ref,ref,ref,low,yes,low,23.52845415,electric baseboard
109226,on,2045,netzero,low,ref,ref,low,yes,low,25.06484148,electric baseboard
109275,on,2045,netzero,high,ref,ref,low,yes,low,21.46928652,electric baseboard
109324,on,2045,netzero,ref,ref,low,low,yes,low,23.54291637,electric baseboard
109373,on,2045,netzero,low,ref,low,low,yes,low,25.07862124,electric baseboard
109422,on,2045,netzero,high,ref,low,low,yes,low,21.49521598,electric baseboard
109471,on,2045,netzero,ref,ref,high,low,yes,low,23.52434251,electric baseboard
109520,on,2045,netzero,low,ref,high,ref,no,low,30.63318718,electric baseboard
109569,on,2045,netzero,low,ref,high,low,yes,low,25.05748941,electric baseboard
109618,on,2045,netzero,high,ref,high,low,yes,low,21.49999936,electric baseboard
109667,on,2045,netzero,ref,low,ref,low,no,low,28.38013755,electric baseboard
109716,on,2045,netzero,low,low,ref,low,no,low,29.12323155,electric baseboard
109765,on,2045,netzero,high,low,ref,low,no,low,27.2526722,electric baseboard
109814,on,2045,netzero,ref,low,low,low,no,low,28.2463342,electric baseboard
109863,on,2045,netzero,low,low,low,low,no,low,29.0666345,electric baseboard
109912,on,2045,netzero,high,low,low,low,no,low,27.19781653,electric baseboard
109961,on,2045,netzero,ref,low,high,low,no,low,28.37222253,electric baseboard
110010,on,2045,netzero,low,low,high,low,no,low,29.14031074,electric baseboard
110059,on,2045,netzero,high,ref,high,ref,no,low,28.99230316,electric baseboard
110108,on,2045,netzero,high,low,high,low,no,low,27.24819037,electric baseboard
110157,on,2045,netzero,ref,low,ref,low,yes,low,23.34767163,electric baseboard
110206,on,2045,netzero,low,low,ref,low,yes,low,24.99451502,electric baseboard
110255,on,2045,netzero,high,low,ref,low,yes,low,21.39773824,electric baseboard
110304,on,2045,netzero,ref,low,low,low,yes,low,23.26287639,electric baseboard
110353,on,2045,netzero,low,low,low,low,yes,low,25.0233828,electric baseboard
110402,on,2045,netzero,high,low,low,low,yes,low,21.41453811,electric baseboard
110451,on,2045,netzero,ref,low,high,low,yes,low,23.3473171,electric baseboard
110500,on,2045,netzero,low,low,high,low,yes,low,24.99723628,electric baseboard
110549,on,2045,netzero,high,low,high,low,yes,low,21.39967154,electric baseboard
110598,on,2045,netzero,ref,ref,ref,ref,yes,low,25.45137671,electric baseboard
110647,on,2045,netzero,ref,high,ref,low,no,low,28.91735237,electric baseboard
110696,on,2045,netzero,low,high,ref,low,no,low,30.10667996,electric baseboard
110745,on,2045,netzero,high,high,ref,low,no,low,27.71471302,electric baseboard
110794,on,2045,netzero,ref,high,low,low,no,low,28.87524388,electric baseboard
110843,on,2045,netzero,low,high,low,low,no,low,30.07041105,electric baseboard
110892,on,2045,netzero,high,high,low,low,no,low,27.68292404,electric baseboard
110941,on,2045,netzero,ref,high,high,low,no,low,28.91000872,electric baseboard
110990,on,2045,netzero,low,high,high,low,no,low,30.07622347,electric baseboard
111039,on,2045,netzero,high,high,high,low,no,low,27.77976759,electric baseboard
111088,on,2045,netzero,ref,high,ref,low,yes,low,23.52314561,electric baseboard
21174,on,2050,legislated,ref,ref,ref,ref,no,high,15.33400585,electric baseboard
21223,on,2050,legislated,low,ref,ref,ref,no,high,16.55860885,electric baseboard
21272,on,2050,legislated,low,ref,ref,ref,yes,high,16.55860885,electric baseboard
21321,on,2050,legislated,low,high,ref,low,yes,high,16.1394735,electric baseboard
21370,on,2050,legislated,high,high,ref,low,yes,high,13.65562762,electric baseboard
21419,on,2050,legislated,ref,high,low,low,yes,high,14.95429192,electric baseboard
21468,on,2050,legislated,low,high,low,low,yes,high,16.14521115,electric baseboard
21517,on,2050,legislated,high,high,low,low,yes,high,13.53999764,electric baseboard
21566,on,2050,legislated,ref,high,high,low,yes,high,14.95109714,electric baseboard
21615,on,2050,legislated,low,high,high,low,yes,high,16.14020325,electric baseboard
21664,on,2050,legislated,high,high,high,low,yes,high,13.66362234,electric baseboard
21713,on,2050,legislated,high,ref,ref,ref,yes,high,13.97927602,electric baseboard
21762,on,2050,legislated,ref,ref,low,ref,yes,high,15.34026578,electric baseboard
21811,on,2050,legislated,low,ref,low,ref,yes,high,16.56424783,electric baseboard
21860,on,2050,legislated,high,ref,low,ref,yes,high,13.97599281,electric baseboard
21909,on,2050,legislated,ref,ref,high,ref,yes,high,15.33188436,electric baseboard
21958,on,2050,legislated,low,ref,high,ref,yes,high,16.55654146,electric baseboard
22007,on,2050,legislated,high,ref,high,ref,yes,high,13.97702975,electric baseboard
22056,on,2050,legislated,ref,low,ref,ref,no,high,15.31609102,electric baseboard
22105,on,2050,legislated,low,low,ref,ref,no,high,16.5432086,electric baseboard
22154,on,2050,legislated,high,ref,ref,ref,no,high,13.97927602,electric baseboard
22203,on,2050,legislated,high,low,ref,ref,no,high,13.96848196,electric baseboard
22252,on,2050,legislated,ref,low,low,ref,no,high,15.33048826,electric baseboard
22301,on,2050,legislated,low,low,low,ref,no,high,16.54526378,electric baseboard
22350,on,2050,legislated,high,low,low,ref,no,high,13.9653541,electric baseboard
22399,on,2050,legislated,ref,low,high,ref,no,high,15.31582334,electric baseboard
22448,on,2050,legislated,low,low,high,ref,no,high,16.54232067,electric baseboard
22497,on,2050,legislated,high,low,high,ref,no,high,13.964949,electric baseboard
22546,on,2050,legislated,ref,low,ref,ref,yes,high,15.31609102,electric baseboard
22595,on,2050,legislated,low,low,ref,ref,yes,high,16.5432086,electric baseboard
22644,on,2050,legislated,high,low,ref,ref,yes,high,13.96848196,electric baseboard
22693,on,2050,legislated,ref,ref,low,ref,no,high,15.34026578,electric baseboard
22742,on,2050,legislated,ref,low,low,ref,yes,high,15.33048826,electric baseboard
22791,on,2050,legislated,low,low,low,ref,yes,high,16.54526378,electric baseboard
22840,on,2050,legislated,high,low,low,ref,yes,high,13.9653541,electric baseboard
22889,on,2050,legislated,ref,low,high,ref,yes,high,15.31582334,electric baseboard
22938,on,2050,legislated,low,low,high,ref,yes,high,16.54232067,electric baseboard
22987,on,2050,legislated,high,low,high,ref,yes,high,13.964949,electric baseboard
23036,on,2050,legislated,ref,high,ref,ref,no,high,15.33995813,electric baseboard
23085,on,2050,legislated,low,high,ref,ref,no,high,16.5653223,electric baseboard
23134,on,2050,legislated,high,high,ref,ref,no,high,13.98765001,electric baseboard
23183,on,2050,legislated,ref,high,low,ref,no,high,15.34704325,electric baseboard
23232,on,2050,legislated,low,ref,low,ref,no,high,16.56424783,electric baseboard
23281,on,2050,legislated,low,high,low,ref,no,high,16.56675474,electric baseboard
23330,on,2050,legislated,high,high,low,ref,no,high,13.98125109,electric baseboard
23379,on,2050,legislated,ref,high,high,ref,no,high,15.33803918,electric baseboard
23428,on,2050,legislated,low,high,high,ref,no,high,16.5621132,electric baseboard
23477,on,2050,legislated,high,high,high,ref,no,high,13.98336185,electric baseboard
23526,on,2050,legislated,ref,high,ref,ref,yes,high,15.33995813,electric baseboard
23575,on,2050,legislated,low,high,ref,ref,yes,high,16.5653223,electric baseboard
23624,on,2050,legislated,high,high,ref,ref,yes,high,13.98765001,electric baseboard
23673,on,2050,legislated,ref,high,low,ref,yes,high,15.34704325,electric baseboard
23722,on,2050,legislated,low,high,low,ref,yes,high,16.56675474,electric baseboard
23771,on,2050,legislated,high,ref,low,ref,no,high,13.97599281,electric baseboard
23820,on,2050,legislated,high,high,low,ref,yes,high,13.98125109,electric baseboard
23869,on,2050,legislated,ref,high,high,ref,yes,high,15.33803918,electric baseboard
23918,on,2050,legislated,low,high,high,ref,yes,high,16.5621132,electric baseboard
23967,on,2050,legislated,high,high,high,ref,yes,high,13.98336185,electric baseboard
24016,on,2050,legislated,ref,ref,ref,low,no,high,14.94946944,electric baseboard
24065,on,2050,legislated,low,ref,ref,low,no,high,16.12591927,electric baseboard
24114,on,2050,legislated,high,ref,ref,low,no,high,13.65140537,electric baseboard
24163,on,2050,legislated,ref,ref,low,low,no,high,14.95176766,electric baseboard
24212,on,2050,legislated,low,ref,low,low,no,high,16.13338219,electric baseboard
24261,on,2050,legislated,high,ref,low,low,no,high,13.55431154,electric baseboard
24310,on,2050,legislated,ref,ref,high,ref,no,high,15.33188436,electric baseboard
24359,on,2050,legislated,ref,ref,high,low,no,high,14.94930259,electric baseboard
24408,on,2050,legislated,low,ref,high,low,no,high,16.12698921,electric baseboard
24457,on,2050,legislated,high,ref,high,low,no,high,13.65707756,electric baseboard
24506,on,2050,legislated,ref,ref,ref,low,yes,high,14.94946944,electric baseboard
24555,on,2050,legislated,low,ref,ref,low,yes,high,16.12591927,electric baseboard
24604,on,2050,legislated,high,ref,ref,low,yes,high,13.65140537,electric baseboard
24653,on,2050,legislated,ref,ref,low,low,yes,high,14.95176766,electric baseboard
24702,on,2050,legislated,low,ref,low,low,yes,high,16.13338219,electric baseboard
24751,on,2050,legislated,high,ref,low,low,yes,high,13.55431154,electric baseboard
24800,on,2050,legislated,ref,ref,high,low,yes,high,14.94930259,electric baseboard
24849,on,2050,legislated,low,ref,high,ref,no,high,16.55654146,electric baseboard
24898,on,2050,legislated,low,ref,high,low,yes,high,16.12698921,electric baseboard
24947,on,2050,legislated,high,ref,high,low,yes,high,13.65707756,electric baseboard
24996,on,2050,legislated,ref,low,ref,low,no,high,14.99772095,electric baseboard
25045,on,2050,legislated,low,low,ref,low,no,high,16.11756059,electric baseboard
25094,on,2050,legislated,high,low,ref,low,no,high,13.66958965,electric baseboard
25143,on,2050,legislated,ref,low,low,low,no,high,14.96504649,electric baseboard
25192,on,2050,legislated,low,low,low,low,no,high,16.12526534,electric baseboard
25241,on,2050,legislated,high,low,low,low,no,high,13.6632507,electric baseboard
25290,on,2050,legislated,ref,low,high,low,no,high,14.93151792,electric baseboard
25339,on,2050,legislated,low,low,high,low,no,high,16.11670249,electric baseboard
25388,on,2050,legislated,high,ref,high,ref,no,high,13.97702975,electric baseboard
25437,on,2050,legislated,high,low,high,low,no,high,13.66303913,electric baseboard
25486,on,2050,legislated,ref,low,ref,low,yes,high,14.99772095,electric baseboard
25535,on,2050,legislated,low,low,ref,low,yes,high,16.11756059,electric baseboard
25584,on,2050,legislated,high,low,ref,low,yes,high,13.66958965,electric baseboard
25633,on,2050,legislated,ref,low,low,low,yes,high,14.96504649,electric baseboard
25682,on,2050,legislated,low,low,low,low,yes,high,16.12526534,electric baseboard
25731,on,2050,legislated,high,low,low,low,yes,high,13.6632507,electric baseboard
25780,on,2050,legislated,ref,low,high,low,yes,high,14.93151792,electric baseboard
25829,on,2050,legislated,low,low,high,low,yes,high,16.11670249,electric baseboard
25878,on,2050,legislated,high,low,high,low,yes,high,13.66303913,electric baseboard
25927,on,2050,legislated,ref,ref,ref,ref,yes,high,15.33400585,electric baseboard
25976,on,2050,legislated,ref,high,ref,low,no,high,14.95170332,electric baseboard
26025,on,2050,legislated,low,high,ref,low,no,high,16.1394735,electric baseboard
26074,on,2050,legislated,high,high,ref,low,no,high,13.65562762,electric baseboard
26123,on,2050,legislated,ref,high,low,low,no,high,14.95429192,electric baseboard
26172,on,2050,legislated,low,high,low,low,no,high,16.14521115,electric baseboard
26221,on,2050,legislated,high,high,low,low,no,high,13.53999764,electric baseboard
26270,on,2050,legislated,ref,high,high,low,no,high,14.95109714,electric baseboard
26319,on,2050,legislated,low,high,high,low,no,high,16.14020325,electric baseboard
26368,on,2050,legislated,high,high,high,low,no,high,13.66362234,electric baseboard
26417,on,2050,legislated,ref,high,ref,low,yes,high,14.95170332,electric baseboard
63510,on,2050,netzero,ref,ref,ref,ref,no,high,34.63838986,electric baseboard
