id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,prod_type
5733,on,2040,legislated,ref,high,high,ref,no,high,5.643939105,smr with ccs
5745,on,2040,legislated,low,high,high,ref,no,high,5.279966131,smr with ccs
5757,on,2040,legislated,high,high,high,ref,no,high,6.012329473,smr with ccs
5769,on,2040,legislated,ref,high,ref,ref,yes,high,6.573849002,smr with ccs
5781,on,2040,legislated,low,high,ref,ref,yes,high,6.123645935,smr with ccs
5793,on,2040,legislated,high,high,ref,ref,yes,high,7.03015009,smr with ccs
5805,on,2040,legislated,ref,high,low,ref,yes,high,9.532509025,smr with ccs
5817,on,2040,legislated,low,high,low,ref,yes,high,8.838887736,smr with ccs
5829,on,2040,legislated,high,ref,low,ref,no,high,10.37233194,smr with ccs
5841,on,2040,legislated,high,high,low,ref,yes,high,10.3194185,smr with ccs
5853,on,2040,legislated,ref,high,high,ref,yes,high,5.643939105,smr with ccs
5865,on,2040,legislated,low,high,high,ref,yes,high,5.279966131,smr with ccs
5877,on,2040,legislated,high,high,high,ref,yes,high,6.012329473,smr with ccs
5889,on,2040,legislated,ref,ref,ref,low,no,high,5.115156668,smr with ccs
5901,on,2040,legislated,low,ref,ref,low,no,high,4.457258992,smr with ccs
5913,on,2040,legislated,high,ref,ref,low,no,high,5.256216824,smr with ccs
5925,on,2040,legislated,ref,ref,low,low,no,high,7.148169784,smr with ccs
5937,on,2040,legislated,low,ref,low,low,no,high,6.192068145,smr with ccs
5949,on,2040,legislated,high,ref,low,low,no,high,7.378432974,smr with ccs
5961,on,2040,legislated,ref,ref,high,ref,no,high,5.644177736,smr with ccs
5973,on,2040,legislated,ref,ref,high,low,no,high,4.496873232,smr with ccs
5985,on,2040,legislated,low,ref,high,low,no,high,3.930328558,smr with ccs
5997,on,2040,legislated,high,ref,high,low,no,high,4.605713258,smr with ccs
6009,on,2040,legislated,ref,ref,ref,low,yes,high,5.115156668,smr with ccs
6021,on,2040,legislated,low,ref,ref,low,yes,high,4.457258992,smr with ccs
6033,on,2040,legislated,high,ref,ref,low,yes,high,5.256216824,smr with ccs
6045,on,2040,legislated,ref,ref,low,low,yes,high,7.148169784,smr with ccs
6057,on,2040,legislated,low,ref,low,low,yes,high,6.192068145,smr with ccs
6069,on,2040,legislated,high,ref,low,low,yes,high,7.378432974,smr with ccs
6081,on,2040,legislated,ref,ref,high,low,yes,high,4.496873232,smr with ccs
6093,on,2040,legislated,low,ref,high,ref,no,high,5.403171305,smr with ccs
6105,on,2040,legislated,low,ref,high,low,yes,high,3.930328558,smr with ccs
6117,on,2040,legislated,high,ref,high,low,yes,high,4.605713258,smr with ccs
6129,on,2040,legislated,ref,low,ref,low,no,high,4.877862167,smr with ccs
6141,on,2040,legislated,low,low,ref,low,no,high,4.605974613,smr with ccs
6153,on,2040,legislated,high,low,ref,low,no,high,5.129686304,smr with ccs
6165,on,2040,legislated,ref,low,low,low,no,high,6.844755079,smr with ccs
6177,on,2040,legislated,low,low,low,low,no,high,6.42834267,smr with ccs
6189,on,2040,legislated,high,low,low,low,no,high,7.220941788,smr with ccs
6201,on,2040,legislated,ref,low,high,low,no,high,4.271912007,smr with ccs
6213,on,2040,legislated,low,low,high,low,no,high,4.046512904,smr with ccs
6225,on,2040,legislated,high,ref,high,ref,no,high,6.02981169,smr with ccs
6237,on,2040,legislated,high,low,high,low,no,high,4.475901509,smr with ccs
6249,on,2040,legislated,ref,low,ref,low,yes,high,4.877862167,smr with ccs
6261,on,2040,legislated,low,low,ref,low,yes,high,4.605974613,smr with ccs
6273,on,2040,legislated,high,low,ref,low,yes,high,5.129686304,smr with ccs
6285,on,2040,legislated,ref,low,low,low,yes,high,6.844755079,smr with ccs
6297,on,2040,legislated,low,low,low,low,yes,high,6.42834267,smr with ccs
6309,on,2040,legislated,high,low,low,low,yes,high,7.220941788,smr with ccs
6321,on,2040,legislated,ref,low,high,low,yes,high,4.271912007,smr with ccs
6333,on,2040,legislated,low,low,high,low,yes,high,4.046512904,smr with ccs
6345,on,2040,legislated,high,low,high,low,yes,high,4.475901509,smr with ccs
6357,on,2040,legislated,ref,ref,ref,ref,yes,high,6.59848512,smr with ccs
6369,on,2040,legislated,ref,high,ref,low,no,high,4.997895817,smr with ccs
6381,on,2040,legislated,low,high,ref,low,no,high,4.310610173,smr with ccs
6393,on,2040,legislated,high,high,ref,low,no,high,5.316853088,smr with ccs
6405,on,2040,legislated,ref,high,low,low,no,high,6.96203032,smr with ccs
6417,on,2040,legislated,low,high,low,low,no,high,5.960931247,smr with ccs
6429,on,2040,legislated,high,high,low,low,no,high,7.464660039,smr with ccs
6441,on,2040,legislated,ref,high,high,low,no,high,4.396211413,smr with ccs
6453,on,2040,legislated,low,high,high,low,no,high,3.813887256,smr with ccs
6465,on,2040,legislated,high,high,high,low,no,high,4.666378698,smr with ccs
6477,on,2040,legislated,ref,high,ref,low,yes,high,4.997895817,smr with ccs
15561,on,2040,netzero,ref,ref,ref,ref,no,high,12.13351993,smr with ccs
15573,on,2040,netzero,low,ref,ref,ref,no,high,10.01696378,smr with ccs
15585,on,2040,netzero,low,ref,ref,ref,yes,high,9.907588095,smr with ccs
15597,on,2040,netzero,low,high,ref,low,yes,high,7.380907766,smr with ccs
15609,on,2040,netzero,high,high,ref,low,yes,high,8.680782122,smr with ccs
15621,on,2040,netzero,ref,high,low,low,yes,high,13.04171234,smr with ccs
15633,on,2040,netzero,low,high,low,low,yes,high,11.06322041,smr with ccs
15645,on,2040,netzero,high,high,low,low,yes,high,13.55150962,smr with ccs
15657,on,2040,netzero,ref,high,high,low,yes,high,7.058008091,smr with ccs
15669,on,2040,netzero,low,high,high,low,yes,high,6.207743417,smr with ccs
15681,on,2040,netzero,high,high,high,low,yes,high,7.305256459,smr with ccs
15693,on,2040,netzero,high,ref,ref,ref,yes,high,12.03911437,smr with ccs
15705,on,2040,netzero,ref,ref,low,ref,yes,high,19.08303907,smr with ccs
15717,on,2040,netzero,low,ref,low,ref,yes,high,15.57489256,smr with ccs
15729,on,2040,netzero,high,ref,low,ref,yes,high,19.523147,smr with ccs
15741,on,2040,netzero,ref,ref,high,ref,yes,high,9.479684751,smr with ccs
15753,on,2040,netzero,low,ref,high,ref,yes,high,8.088275866,smr with ccs
15765,on,2040,netzero,high,ref,high,ref,yes,high,9.543258529,smr with ccs
15777,on,2040,netzero,ref,low,ref,ref,no,high,11.6919479,smr with ccs
15789,on,2040,netzero,low,low,ref,ref,no,high,10.04985259,smr with ccs
15801,on,2040,netzero,high,ref,ref,ref,no,high,12.65158242,smr with ccs
15813,on,2040,netzero,high,low,ref,ref,no,high,12.85301741,smr with ccs
15825,on,2040,netzero,ref,low,low,ref,no,high,18.66885639,smr with ccs
15837,on,2040,netzero,low,low,low,ref,no,high,15.6438925,smr with ccs
15849,on,2040,netzero,high,low,low,ref,no,high,20.36328542,smr with ccs
15861,on,2040,netzero,ref,low,high,ref,no,high,9.417334477,smr with ccs
15873,on,2040,netzero,low,low,high,ref,no,high,8.22132699,smr with ccs
15885,on,2040,netzero,high,low,high,ref,no,high,10.13926014,smr with ccs
15897,on,2040,netzero,ref,low,ref,ref,yes,high,11.52826829,smr with ccs
15909,on,2040,netzero,low,low,ref,ref,yes,high,10.05397129,smr with ccs
15921,on,2040,netzero,high,low,ref,ref,yes,high,12.27851659,smr with ccs
15933,on,2040,netzero,ref,ref,low,ref,no,high,19.31816257,smr with ccs
15945,on,2040,netzero,ref,low,low,ref,yes,high,18.37506493,smr with ccs
15957,on,2040,netzero,low,low,low,ref,yes,high,15.74762219,smr with ccs
15969,on,2040,netzero,high,low,low,ref,yes,high,19.78968026,smr with ccs
15981,on,2040,netzero,ref,low,high,ref,yes,high,9.230372959,smr with ccs
15993,on,2040,netzero,low,low,high,ref,yes,high,8.207028632,smr with ccs
16005,on,2040,netzero,high,low,high,ref,yes,high,9.740084971,smr with ccs
16017,on,2040,netzero,ref,high,ref,ref,no,high,11.5853322,smr with ccs
16029,on,2040,netzero,low,high,ref,ref,no,high,9.601448252,smr with ccs
16041,on,2040,netzero,high,high,ref,ref,no,high,12.56612231,smr with ccs
16053,on,2040,netzero,ref,high,low,ref,no,high,18.38235076,smr with ccs
16065,on,2040,netzero,low,ref,low,ref,no,high,15.6436435,smr with ccs
16077,on,2040,netzero,low,high,low,ref,no,high,15.01607968,smr with ccs
16089,on,2040,netzero,high,high,low,ref,no,high,20.2710523,smr with ccs
16101,on,2040,netzero,ref,high,high,ref,no,high,9.278022998,smr with ccs
16113,on,2040,netzero,low,high,high,ref,no,high,7.904170069,smr with ccs
16125,on,2040,netzero,high,high,high,ref,no,high,10.04408201,smr with ccs
16137,on,2040,netzero,ref,high,ref,ref,yes,high,11.11714915,smr with ccs
16149,on,2040,netzero,low,high,ref,ref,yes,high,9.412606935,smr with ccs
16161,on,2040,netzero,high,high,ref,ref,yes,high,11.51942632,smr with ccs
16173,on,2040,netzero,ref,high,low,ref,yes,high,18.04318335,smr with ccs
16185,on,2040,netzero,low,high,low,ref,yes,high,14.76198686,smr with ccs
16197,on,2040,netzero,high,ref,low,ref,no,high,20.35216735,smr with ccs
16209,on,2040,netzero,high,high,low,ref,yes,high,18.68962702,smr with ccs
16221,on,2040,netzero,ref,high,high,ref,yes,high,8.884220905,smr with ccs
16233,on,2040,netzero,low,high,high,ref,yes,high,7.724858193,smr with ccs
16245,on,2040,netzero,high,high,high,ref,yes,high,9.195899472,smr with ccs
16257,on,2040,netzero,ref,ref,ref,low,no,high,10.0042339,smr with ccs
16269,on,2040,netzero,low,ref,ref,low,no,high,8.050964029,smr with ccs
16281,on,2040,netzero,high,ref,ref,low,no,high,11.31277729,smr with ccs
16293,on,2040,netzero,ref,ref,low,low,no,high,15.53334587,smr with ccs
16305,on,2040,netzero,low,ref,low,low,no,high,12.10412738,smr with ccs
16317,on,2040,netzero,high,ref,low,low,no,high,17.9440567,smr with ccs
16329,on,2040,netzero,ref,ref,high,ref,no,high,9.726115829,smr with ccs
16341,on,2040,netzero,ref,ref,high,low,no,high,8.248358942,smr with ccs
16353,on,2040,netzero,low,ref,high,low,no,high,6.798191868,smr with ccs
16365,on,2040,netzero,high,ref,high,low,no,high,9.186894696,smr with ccs
16377,on,2040,netzero,ref,ref,ref,low,yes,high,8.912286008,smr with ccs
16389,on,2040,netzero,low,ref,ref,low,yes,high,7.522598537,smr with ccs
16401,on,2040,netzero,high,ref,ref,low,yes,high,9.132739467,smr with ccs
16413,on,2040,netzero,ref,ref,low,low,yes,high,13.83688582,smr with ccs
16425,on,2040,netzero,low,ref,low,low,yes,high,11.30137296,smr with ccs
16437,on,2040,netzero,high,ref,low,low,yes,high,14.47096508,smr with ccs
16449,on,2040,netzero,ref,ref,high,low,yes,high,7.388975827,smr with ccs
16461,on,2040,netzero,low,ref,high,ref,no,high,8.211256163,smr with ccs
16473,on,2040,netzero,low,ref,high,low,yes,high,6.347318868,smr with ccs
16485,on,2040,netzero,high,ref,high,low,yes,high,7.55793771,smr with ccs
16497,on,2040,netzero,ref,low,ref,low,no,high,9.829582848,smr with ccs
16509,on,2040,netzero,low,low,ref,low,no,high,8.41084097,smr with ccs
16521,on,2040,netzero,high,low,ref,low,no,high,10.86551006,smr with ccs
16533,on,2040,netzero,ref,low,low,low,no,high,15.12093735,smr with ccs
16545,on,2040,netzero,low,low,low,low,no,high,12.56216926,smr with ccs
16557,on,2040,netzero,high,low,low,low,no,high,16.98782842,smr with ccs
16569,on,2040,netzero,ref,low,high,low,no,high,8.142779372,smr with ccs
16581,on,2040,netzero,low,low,high,low,no,high,7.018376338,smr with ccs
16593,on,2040,netzero,high,ref,high,ref,no,high,10.06379531,smr with ccs
16605,on,2040,netzero,high,low,high,low,no,high,8.881111359,smr with ccs
16617,on,2040,netzero,ref,low,ref,low,yes,high,8.965190161,smr with ccs
16629,on,2040,netzero,low,low,ref,low,yes,high,7.632994092,smr with ccs
16641,on,2040,netzero,high,low,ref,low,yes,high,9.577128015,smr with ccs
16653,on,2040,netzero,ref,low,low,low,yes,high,13.80043015,smr with ccs
16665,on,2040,netzero,low,low,low,low,yes,high,11.42688587,smr with ccs
16677,on,2040,netzero,high,low,low,low,yes,high,15.02855452,smr with ccs
16689,on,2040,netzero,ref,low,high,low,yes,high,7.459279073,smr with ccs
16701,on,2040,netzero,low,low,high,low,yes,high,6.393392563,smr with ccs
16713,on,2040,netzero,high,low,high,low,yes,high,7.861541261,smr with ccs
16725,on,2040,netzero,ref,ref,ref,ref,yes,high,11.87503279,smr with ccs
16737,on,2040,netzero,ref,high,ref,low,no,high,9.855827412,smr with ccs
16749,on,2040,netzero,low,high,ref,low,no,high,7.925805221,smr with ccs
16761,on,2040,netzero,high,high,ref,low,no,high,11.1296877,smr with ccs
16773,on,2040,netzero,ref,high,low,low,no,high,15.34344233,smr with ccs
16785,on,2040,netzero,low,high,low,low,no,high,11.87915048,smr with ccs
16797,on,2040,netzero,high,high,low,low,no,high,17.5663836,smr with ccs
16809,on,2040,netzero,ref,high,high,low,no,high,8.139758963,smr with ccs
16821,on,2040,netzero,low,high,high,low,no,high,6.659625315,smr with ccs
16833,on,2040,netzero,high,high,high,low,no,high,9.068078578,smr with ccs
16845,on,2040,netzero,ref,high,ref,low,yes,high,8.43935207,smr with ccs
25929,on,2040,netzero,ref,ref,ref,ref,no,low,12.20613506,smr with ccs
25941,on,2040,netzero,low,ref,ref,ref,no,low,10.03780371,smr with ccs
25953,on,2040,netzero,low,ref,ref,ref,yes,low,9.936430824,smr with ccs
25965,on,2040,netzero,low,high,ref,low,yes,low,7.095361211,smr with ccs
25977,on,2040,netzero,high,high,ref,low,yes,low,8.662880274,smr with ccs
25989,on,2040,netzero,ref,high,low,low,yes,low,12.89081219,smr with ccs
26001,on,2040,netzero,low,high,low,low,yes,low,10.66763192,smr with ccs
26013,on,2040,netzero,high,high,low,low,yes,low,13.53637077,smr with ccs
26025,on,2040,netzero,ref,high,high,low,yes,low,6.973211546,smr with ccs
26037,on,2040,netzero,low,high,high,low,yes,low,5.997717011,smr with ccs
26049,on,2040,netzero,high,high,high,low,yes,low,7.298516844,smr with ccs
26061,on,2040,netzero,high,ref,ref,ref,yes,low,11.84629256,smr with ccs
26073,on,2040,netzero,ref,ref,low,ref,yes,low,19.06994221,smr with ccs
26085,on,2040,netzero,low,ref,low,ref,yes,low,15.64124855,smr with ccs
26097,on,2040,netzero,high,ref,low,ref,yes,low,19.18742404,smr with ccs
26109,on,2040,netzero,ref,ref,high,ref,yes,low,9.445078584,smr with ccs
26121,on,2040,netzero,low,ref,high,ref,yes,low,8.107263897,smr with ccs
26133,on,2040,netzero,high,ref,high,ref,yes,low,9.36197676,smr with ccs
26145,on,2040,netzero,ref,low,ref,ref,no,low,11.88590754,smr with ccs
26157,on,2040,netzero,low,low,ref,ref,no,low,10.10490018,smr with ccs
26169,on,2040,netzero,high,ref,ref,ref,no,low,12.58868716,smr with ccs
26181,on,2040,netzero,high,low,ref,ref,no,low,12.99846981,smr with ccs
26193,on,2040,netzero,ref,low,low,ref,no,low,18.74848467,smr with ccs
26205,on,2040,netzero,low,low,low,ref,no,low,15.70315333,smr with ccs
26217,on,2040,netzero,high,low,low,ref,no,low,20.51258411,smr with ccs
26229,on,2040,netzero,ref,low,high,ref,no,low,9.513258686,smr with ccs
26241,on,2040,netzero,low,low,high,ref,no,low,8.269194747,smr with ccs
26253,on,2040,netzero,high,low,high,ref,no,low,10.30418447,smr with ccs
26265,on,2040,netzero,ref,low,ref,ref,yes,low,11.66382492,smr with ccs
26277,on,2040,netzero,low,low,ref,ref,yes,low,10.20308716,smr with ccs
26289,on,2040,netzero,high,low,ref,ref,yes,low,12.13669088,smr with ccs
26301,on,2040,netzero,ref,ref,low,ref,no,low,19.42697525,smr with ccs
26313,on,2040,netzero,ref,low,low,ref,yes,low,18.79947312,smr with ccs
26325,on,2040,netzero,low,low,low,ref,yes,low,15.97222684,smr with ccs
26337,on,2040,netzero,high,low,low,ref,yes,low,19.68888732,smr with ccs
26349,on,2040,netzero,ref,low,high,ref,yes,low,9.414341519,smr with ccs
26361,on,2040,netzero,low,low,high,ref,yes,low,8.318315953,smr with ccs
26373,on,2040,netzero,high,low,high,ref,yes,low,9.64129556,smr with ccs
26385,on,2040,netzero,ref,high,ref,ref,no,low,11.76102877,smr with ccs
26397,on,2040,netzero,low,high,ref,ref,no,low,9.659228775,smr with ccs
26409,on,2040,netzero,high,high,ref,ref,no,low,12.77544456,smr with ccs
26421,on,2040,netzero,ref,high,low,ref,no,low,18.62315988,smr with ccs
26433,on,2040,netzero,low,ref,low,ref,no,low,15.67954234,smr with ccs
26445,on,2040,netzero,low,high,low,ref,no,low,15.18250275,smr with ccs
26457,on,2040,netzero,high,high,low,ref,no,low,20.52377093,smr with ccs
26469,on,2040,netzero,ref,high,high,ref,no,low,9.390129605,smr with ccs
26481,on,2040,netzero,low,high,high,ref,no,low,7.953702822,smr with ccs
26493,on,2040,netzero,high,high,high,ref,no,low,10.13272224,smr with ccs
26505,on,2040,netzero,ref,high,ref,ref,yes,low,10.97534265,smr with ccs
26517,on,2040,netzero,low,high,ref,ref,yes,low,9.365450821,smr with ccs
26529,on,2040,netzero,high,high,ref,ref,yes,low,11.48306388,smr with ccs
26541,on,2040,netzero,ref,high,low,ref,yes,low,17.81241451,smr with ccs
26553,on,2040,netzero,low,high,low,ref,yes,low,14.67867463,smr with ccs
26565,on,2040,netzero,high,ref,low,ref,no,low,20.57590451,smr with ccs
26577,on,2040,netzero,high,high,low,ref,yes,low,18.62772031,smr with ccs
26589,on,2040,netzero,ref,high,high,ref,yes,low,8.773674786,smr with ccs
26601,on,2040,netzero,low,high,high,ref,yes,low,7.667068497,smr with ccs
26613,on,2040,netzero,high,high,high,ref,yes,low,9.172366209,smr with ccs
26625,on,2040,netzero,ref,ref,ref,low,no,low,10.41481226,smr with ccs
26637,on,2040,netzero,low,ref,ref,low,no,low,8.456630859,smr with ccs
26649,on,2040,netzero,high,ref,ref,low,no,low,11.49805019,smr with ccs
26661,on,2040,netzero,ref,ref,low,low,no,low,16.30210716,smr with ccs
26673,on,2040,netzero,low,ref,low,low,no,low,12.71274982,smr with ccs
26685,on,2040,netzero,high,ref,low,low,no,low,18.28117882,smr with ccs
26697,on,2040,netzero,ref,ref,high,ref,no,low,9.780049542,smr with ccs
26709,on,2040,netzero,ref,ref,high,low,no,low,8.532994928,smr with ccs
26721,on,2040,netzero,low,ref,high,low,no,low,7.097580609,smr with ccs
26733,on,2040,netzero,high,ref,high,low,no,low,9.309456493,smr with ccs
26745,on,2040,netzero,ref,ref,ref,low,yes,low,8.632531148,smr with ccs
26757,on,2040,netzero,low,ref,ref,low,yes,low,7.498381821,smr with ccs
26769,on,2040,netzero,high,ref,ref,low,yes,low,9.096783985,smr with ccs
26781,on,2040,netzero,ref,ref,low,low,yes,low,13.41950604,smr with ccs
26793,on,2040,netzero,low,ref,low,low,yes,low,11.3092404,smr with ccs
26805,on,2040,netzero,high,ref,low,low,yes,low,14.40606904,smr with ccs
26817,on,2040,netzero,ref,ref,high,low,yes,low,7.188483264,smr with ccs
26829,on,2040,netzero,low,ref,high,ref,no,low,8.222700718,smr with ccs
26841,on,2040,netzero,low,ref,high,low,yes,low,6.234564728,smr with ccs
26853,on,2040,netzero,high,ref,high,low,yes,low,7.498759187,smr with ccs
26865,on,2040,netzero,ref,low,ref,low,no,low,10.41590694,smr with ccs
26877,on,2040,netzero,low,low,ref,low,no,low,8.604366039,smr with ccs
26889,on,2040,netzero,high,low,ref,low,no,low,11.55529886,smr with ccs
26901,on,2040,netzero,ref,low,low,low,no,low,16.09364851,smr with ccs
26913,on,2040,netzero,low,low,low,low,no,low,12.97521593,smr with ccs
26925,on,2040,netzero,high,low,low,low,no,low,18.12496133,smr with ccs
26937,on,2040,netzero,ref,low,high,low,no,low,8.569402133,smr with ccs
26949,on,2040,netzero,low,low,high,low,no,low,7.204917362,smr with ccs
26961,on,2040,netzero,high,ref,high,ref,no,low,10.03892661,smr with ccs
26973,on,2040,netzero,high,low,high,low,no,low,9.36496595,smr with ccs
26985,on,2040,netzero,ref,low,ref,low,yes,low,8.729933616,smr with ccs
26997,on,2040,netzero,low,low,ref,low,yes,low,7.896109306,smr with ccs
27009,on,2040,netzero,high,low,ref,low,yes,low,9.261032903,smr with ccs
27021,on,2040,netzero,ref,low,low,low,yes,low,13.51423066,smr with ccs
27033,on,2040,netzero,low,low,low,low,yes,low,11.93916073,smr with ccs
27045,on,2040,netzero,high,low,low,low,yes,low,14.54774476,smr with ccs
27057,on,2040,netzero,ref,low,high,low,yes,low,7.280718345,smr with ccs
27069,on,2040,netzero,low,low,high,low,yes,low,6.626033068,smr with ccs
27081,on,2040,netzero,high,low,high,low,yes,low,7.634336195,smr with ccs
27093,on,2040,netzero,ref,ref,ref,ref,yes,low,11.84423884,smr with ccs
27105,on,2040,netzero,ref,high,ref,low,no,low,10.10251318,smr with ccs
27117,on,2040,netzero,low,high,ref,low,no,low,8.31315687,smr with ccs
27129,on,2040,netzero,high,high,ref,low,no,low,11.24299832,smr with ccs
27141,on,2040,netzero,ref,high,low,low,no,low,15.76669652,smr with ccs
27153,on,2040,netzero,low,high,low,low,no,low,12.53258201,smr with ccs
27165,on,2040,netzero,high,high,low,low,no,low,17.77569127,smr with ccs
27177,on,2040,netzero,ref,high,high,low,no,low,8.313240672,smr with ccs
27189,on,2040,netzero,low,high,high,low,no,low,6.948075854,smr with ccs
27201,on,2040,netzero,high,high,high,low,no,low,9.146563136,smr with ccs
27213,on,2040,netzero,ref,high,ref,low,yes,low,8.328714073,smr with ccs
5194,on,2045,legislated,ref,ref,ref,ref,no,high,9.077010615,smr with ccs
5206,on,2045,legislated,low,ref,ref,ref,no,high,8.467415694,smr with ccs
5218,on,2045,legislated,low,ref,ref,ref,yes,high,8.467415694,smr with ccs
5230,on,2045,legislated,low,high,ref,low,yes,high,5.73325577,smr with ccs
5242,on,2045,legislated,high,high,ref,low,yes,high,6.672768368,smr with ccs
5254,on,2045,legislated,ref,high,low,low,yes,high,9.253157494,smr with ccs
5266,on,2045,legislated,low,high,low,low,yes,high,8.338446158,smr with ccs
5278,on,2045,legislated,high,high,low,low,yes,high,9.967267699,smr with ccs
5290,on,2045,legislated,ref,high,high,low,yes,high,5.323845795,smr with ccs
5302,on,2045,legislated,low,high,high,low,yes,high,4.902645571,smr with ccs
5314,on,2045,legislated,high,high,high,low,yes,high,5.616056725,smr with ccs
5326,on,2045,legislated,high,ref,ref,ref,yes,high,9.667100863,smr with ccs
5338,on,2045,legislated,ref,ref,low,ref,yes,high,14.63988046,smr with ccs
5350,on,2045,legislated,low,ref,low,ref,yes,high,13.44489031,smr with ccs
5362,on,2045,legislated,high,ref,low,ref,yes,high,15.85064121,smr with ccs
5374,on,2045,legislated,ref,ref,high,ref,yes,high,7.398716523,smr with ccs
5386,on,2045,legislated,low,ref,high,ref,yes,high,6.951243132,smr with ccs
5398,on,2045,legislated,high,ref,high,ref,yes,high,7.808789771,smr with ccs
5410,on,2045,legislated,ref,low,ref,ref,no,high,9.452340508,smr with ccs
5422,on,2045,legislated,low,low,ref,ref,no,high,8.699874908,smr with ccs
5434,on,2045,legislated,high,ref,ref,ref,no,high,9.667100863,smr with ccs
5446,on,2045,legislated,high,low,ref,ref,no,high,9.662970681,smr with ccs
5458,on,2045,legislated,ref,low,low,ref,no,high,15.16381747,smr with ccs
5470,on,2045,legislated,low,low,low,ref,no,high,14.14048791,smr with ccs
5482,on,2045,legislated,high,low,low,ref,no,high,15.93193477,smr with ccs
5494,on,2045,legislated,ref,low,high,ref,no,high,7.637155023,smr with ccs
5506,on,2045,legislated,low,low,high,ref,no,high,7.212352386,smr with ccs
5518,on,2045,legislated,high,low,high,ref,no,high,7.775276581,smr with ccs
5530,on,2045,legislated,ref,low,ref,ref,yes,high,9.452340508,smr with ccs
5542,on,2045,legislated,low,low,ref,ref,yes,high,8.699874908,smr with ccs
5554,on,2045,legislated,high,low,ref,ref,yes,high,9.662970681,smr with ccs
5566,on,2045,legislated,ref,ref,low,ref,no,high,14.63988046,smr with ccs
5578,on,2045,legislated,ref,low,low,ref,yes,high,15.16381747,smr with ccs
5590,on,2045,legislated,low,low,low,ref,yes,high,14.14048791,smr with ccs
5602,on,2045,legislated,high,low,low,ref,yes,high,15.93193477,smr with ccs
5614,on,2045,legislated,ref,low,high,ref,yes,high,7.637155023,smr with ccs
5626,on,2045,legislated,low,low,high,ref,yes,high,7.212352386,smr with ccs
5638,on,2045,legislated,high,low,high,ref,yes,high,7.775276581,smr with ccs
5650,on,2045,legislated,ref,high,ref,ref,no,high,8.873458312,smr with ccs
5662,on,2045,legislated,low,high,ref,ref,no,high,8.199011216,smr with ccs
5674,on,2045,legislated,high,high,ref,ref,no,high,9.433967543,smr with ccs
5686,on,2045,legislated,ref,high,low,ref,no,high,14.13827195,smr with ccs
5698,on,2045,legislated,low,ref,low,ref,no,high,13.44489031,smr with ccs
5710,on,2045,legislated,low,high,low,ref,no,high,12.89611046,smr with ccs
5722,on,2045,legislated,high,high,low,ref,no,high,15.38116198,smr with ccs
5734,on,2045,legislated,ref,high,high,ref,no,high,7.267799626,smr with ccs
5746,on,2045,legislated,low,high,high,ref,no,high,6.759453174,smr with ccs
5758,on,2045,legislated,high,high,high,ref,no,high,7.655075027,smr with ccs
5770,on,2045,legislated,ref,high,ref,ref,yes,high,8.873458312,smr with ccs
5782,on,2045,legislated,low,high,ref,ref,yes,high,8.199011216,smr with ccs
5794,on,2045,legislated,high,high,ref,ref,yes,high,9.433967543,smr with ccs
5806,on,2045,legislated,ref,high,low,ref,yes,high,14.13827195,smr with ccs
5818,on,2045,legislated,low,high,low,ref,yes,high,12.89611046,smr with ccs
5830,on,2045,legislated,high,ref,low,ref,no,high,15.85064121,smr with ccs
5842,on,2045,legislated,high,high,low,ref,yes,high,15.38116198,smr with ccs
5854,on,2045,legislated,ref,high,high,ref,yes,high,7.267799626,smr with ccs
5866,on,2045,legislated,low,high,high,ref,yes,high,6.759453174,smr with ccs
5878,on,2045,legislated,high,high,high,ref,yes,high,7.655075027,smr with ccs
5890,on,2045,legislated,ref,ref,ref,low,no,high,6.536498004,smr with ccs
5902,on,2045,legislated,low,ref,ref,low,no,high,6.006501771,smr with ccs
5914,on,2045,legislated,high,ref,ref,low,no,high,6.826550945,smr with ccs
5926,on,2045,legislated,ref,ref,low,low,no,high,9.709394912,smr with ccs
5938,on,2045,legislated,low,ref,low,low,no,high,8.802836152,smr with ccs
5950,on,2045,legislated,high,ref,low,low,no,high,10.24826315,smr with ccs
5962,on,2045,legislated,ref,ref,high,ref,no,high,7.398716523,smr with ccs
5974,on,2045,legislated,ref,ref,high,low,no,high,5.527988023,smr with ccs
5986,on,2045,legislated,low,ref,high,low,no,high,5.11361653,smr with ccs
5998,on,2045,legislated,high,ref,high,low,no,high,5.726184163,smr with ccs
6010,on,2045,legislated,ref,ref,ref,low,yes,high,6.536498004,smr with ccs
6022,on,2045,legislated,low,ref,ref,low,yes,high,6.006501771,smr with ccs
6034,on,2045,legislated,high,ref,ref,low,yes,high,6.826550945,smr with ccs
6046,on,2045,legislated,ref,ref,low,low,yes,high,9.709394912,smr with ccs
6058,on,2045,legislated,low,ref,low,low,yes,high,8.802836152,smr with ccs
6070,on,2045,legislated,high,ref,low,low,yes,high,10.24826315,smr with ccs
6082,on,2045,legislated,ref,ref,high,low,yes,high,5.527988023,smr with ccs
6094,on,2045,legislated,low,ref,high,ref,no,high,6.951243132,smr with ccs
6106,on,2045,legislated,low,ref,high,low,yes,high,5.11361653,smr with ccs
6118,on,2045,legislated,high,ref,high,low,yes,high,5.726184163,smr with ccs
