id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,eu_name,technology
56932,on,2025,netzero,low,ref,ref,low,no,high,4.46650791,light-duty,bev
56974,on,2025,netzero,high,ref,ref,low,no,high,1.806702682,light-duty,bev
57016,on,2025,netzero,ref,ref,low,low,no,high,2.953935542,light-duty,bev
57058,on,2025,netzero,low,ref,low,low,no,high,4.466462968,light-duty,bev
57100,on,2025,netzero,high,ref,low,low,no,high,1.806696805,light-duty,bev
57142,on,2025,netzero,ref,ref,high,ref,no,high,3.290412485,light-duty,bev
57184,on,2025,netzero,ref,ref,high,low,no,high,2.953952371,light-duty,bev
57226,on,2025,netzero,low,ref,high,low,no,high,4.466491155,light-duty,bev
57268,on,2025,netzero,high,ref,high,low,no,high,1.806695701,light-duty,bev
57310,on,2025,netzero,ref,ref,ref,low,yes,high,2.953958619,light-duty,bev
57352,on,2025,netzero,low,ref,ref,low,yes,high,4.46650791,light-duty,bev
57394,on,2025,netzero,high,ref,ref,low,yes,high,1.806702682,light-duty,bev
57436,on,2025,netzero,ref,ref,low,low,yes,high,2.953935542,light-duty,bev
57478,on,2025,netzero,low,ref,low,low,yes,high,4.466462968,light-duty,bev
57520,on,2025,netzero,high,ref,low,low,yes,high,1.806696805,light-duty,bev
57562,on,2025,netzero,ref,ref,high,low,yes,high,2.953952371,light-duty,bev
57604,on,2025,netzero,low,ref,high,ref,no,high,5.013979403,light-duty,bev
57646,on,2025,netzero,low,ref,high,low,yes,high,4.466491155,light-duty,bev
57688,on,2025,netzero,high,ref,high,low,yes,high,1.806695701,light-duty,bev
57730,on,2025,netzero,ref,low,ref,low,no,high,2.955061159,light-duty,bev
57772,on,2025,netzero,low,low,ref,low,no,high,4.466695603,light-duty,bev
57814,on,2025,netzero,high,low,ref,low,no,high,1.806778455,light-duty,bev
57856,on,2025,netzero,ref,low,low,low,no,high,2.955037102,light-duty,bev
57898,on,2025,netzero,low,low,low,low,no,high,4.466659971,light-duty,bev
57940,on,2025,netzero,high,low,low,low,no,high,1.806774469,light-duty,bev
57982,on,2025,netzero,ref,low,high,low,no,high,2.955055128,light-duty,bev
58024,on,2025,netzero,low,low,high,low,no,high,4.466697423,light-duty,bev
58066,on,2025,netzero,high,ref,high,ref,no,high,1.949311308,light-duty,bev
58108,on,2025,netzero,high,low,high,low,no,high,1.806775584,light-duty,bev
58150,on,2025,netzero,ref,low,ref,low,yes,high,2.955061159,light-duty,bev
58192,on,2025,netzero,low,low,ref,low,yes,high,4.466695603,light-duty,bev
58234,on,2025,netzero,high,low,ref,low,yes,high,1.806778455,light-duty,bev
58276,on,2025,netzero,ref,low,low,low,yes,high,2.955037102,light-duty,bev
58318,on,2025,netzero,low,low,low,low,yes,high,4.466659971,light-duty,bev
58360,on,2025,netzero,high,low,low,low,yes,high,1.806774469,light-duty,bev
58402,on,2025,netzero,ref,low,high,low,yes,high,2.955055128,light-duty,bev
58444,on,2025,netzero,low,low,high,low,yes,high,4.466697423,light-duty,bev
58486,on,2025,netzero,high,low,high,low,yes,high,1.806775584,light-duty,bev
58528,on,2025,netzero,ref,ref,ref,ref,yes,high,3.290420201,light-duty,bev
58570,on,2025,netzero,ref,high,ref,low,no,high,2.953930916,light-duty,bev
58612,on,2025,netzero,low,high,ref,low,no,high,4.466478211,light-duty,bev
58654,on,2025,netzero,high,high,ref,low,no,high,1.806907452,light-duty,bev
58696,on,2025,netzero,ref,high,low,low,no,high,2.953906847,light-duty,bev
58738,on,2025,netzero,low,high,low,low,no,high,4.46643204,light-duty,bev
58780,on,2025,netzero,high,high,low,low,no,high,1.806909936,light-duty,bev
58822,on,2025,netzero,ref,high,high,low,no,high,2.953924813,light-duty,bev
58864,on,2025,netzero,low,high,high,low,no,high,4.466478957,light-duty,bev
58906,on,2025,netzero,high,high,high,low,no,high,1.806900885,light-duty,bev
58948,on,2025,netzero,ref,high,ref,low,yes,high,2.953930916,light-duty,bev
90742,on,2025,netzero,ref,ref,ref,ref,no,low,3.290410276,light-duty,bev
90784,on,2025,netzero,low,ref,ref,ref,no,low,5.01397754,light-duty,bev
90826,on,2025,netzero,low,ref,ref,ref,yes,low,5.01397754,light-duty,bev
90868,on,2025,netzero,low,high,ref,low,yes,low,4.466478211,light-duty,bev
90910,on,2025,netzero,high,high,ref,low,yes,low,1.806907452,light-duty,bev
90952,on,2025,netzero,ref,high,low,low,yes,low,2.953906847,light-duty,bev
90994,on,2025,netzero,low,high,low,low,yes,low,4.46643204,light-duty,bev
91036,on,2025,netzero,high,high,low,low,yes,low,1.806909936,light-duty,bev
91078,on,2025,netzero,ref,high,high,low,yes,low,2.953924813,light-duty,bev
91120,on,2025,netzero,low,high,high,low,yes,low,4.466478957,light-duty,bev
91162,on,2025,netzero,high,high,high,low,yes,low,1.806900885,light-duty,bev
91204,on,2025,netzero,high,ref,ref,ref,yes,low,1.949314486,light-duty,bev
91246,on,2025,netzero,ref,ref,low,ref,yes,low,3.290387144,light-duty,bev
91288,on,2025,netzero,low,ref,low,ref,yes,low,5.014108325,light-duty,bev
91330,on,2025,netzero,high,ref,low,ref,yes,low,1.949305437,light-duty,bev
91372,on,2025,netzero,ref,ref,high,ref,yes,low,3.290412485,light-duty,bev
91414,on,2025,netzero,low,ref,high,ref,yes,low,5.013979403,light-duty,bev
91456,on,2025,netzero,high,ref,high,ref,yes,low,1.949311308,light-duty,bev
91498,on,2025,netzero,ref,low,ref,ref,no,low,3.2913495,light-duty,bev
91540,on,2025,netzero,low,low,ref,ref,no,low,5.013340344,light-duty,bev
91582,on,2025,netzero,high,ref,ref,ref,no,low,1.949314486,light-duty,bev
91624,on,2025,netzero,high,low,ref,ref,no,low,1.949301153,light-duty,bev
91666,on,2025,netzero,ref,low,low,ref,no,low,3.29128122,light-duty,bev
91708,on,2025,netzero,low,low,low,ref,no,low,5.013439633,light-duty,bev
91750,on,2025,netzero,high,low,low,ref,no,low,1.949293991,light-duty,bev
91792,on,2025,netzero,ref,low,high,ref,no,low,3.291302382,light-duty,bev
91834,on,2025,netzero,low,low,high,ref,no,low,5.013495424,light-duty,bev
91876,on,2025,netzero,high,low,high,ref,no,low,1.949307914,light-duty,bev
91918,on,2025,netzero,ref,low,ref,ref,yes,low,3.2913495,light-duty,bev
91960,on,2025,netzero,low,low,ref,ref,yes,low,5.013340344,light-duty,bev
92002,on,2025,netzero,high,low,ref,ref,yes,low,1.949301153,light-duty,bev
92044,on,2025,netzero,ref,ref,low,ref,no,low,3.290387144,light-duty,bev
92086,on,2025,netzero,ref,low,low,ref,yes,low,3.29128122,light-duty,bev
92128,on,2025,netzero,low,low,low,ref,yes,low,5.013439633,light-duty,bev
92170,on,2025,netzero,high,low,low,ref,yes,low,1.949293991,light-duty,bev
92212,on,2025,netzero,ref,low,high,ref,yes,low,3.291302382,light-duty,bev
92254,on,2025,netzero,low,low,high,ref,yes,low,5.013495424,light-duty,bev
92296,on,2025,netzero,high,low,high,ref,yes,low,1.949307914,light-duty,bev
92338,on,2025,netzero,ref,high,ref,ref,no,low,3.287514704,light-duty,bev
92380,on,2025,netzero,low,high,ref,ref,no,low,5.009372592,light-duty,bev
92422,on,2025,netzero,high,high,ref,ref,no,low,1.948759819,light-duty,bev
92464,on,2025,netzero,ref,high,low,ref,no,low,3.287485739,light-duty,bev
92506,on,2025,netzero,low,ref,low,ref,no,low,5.014108325,light-duty,bev
92548,on,2025,netzero,low,high,low,ref,no,low,5.009307622,light-duty,bev
92590,on,2025,netzero,high,high,low,ref,no,low,1.94912892,light-duty,bev
92632,on,2025,netzero,ref,high,high,ref,no,low,3.287515646,light-duty,bev
92674,on,2025,netzero,low,high,high,ref,no,low,5.009384868,light-duty,bev
92716,on,2025,netzero,high,high,high,ref,no,low,1.948756138,light-duty,bev
92758,on,2025,netzero,ref,high,ref,ref,yes,low,3.287514704,light-duty,bev
92800,on,2025,netzero,low,high,ref,ref,yes,low,5.009372592,light-duty,bev
92842,on,2025,netzero,high,high,ref,ref,yes,low,1.948759819,light-duty,bev
92884,on,2025,netzero,ref,high,low,ref,yes,low,3.287485739,light-duty,bev
92926,on,2025,netzero,low,high,low,ref,yes,low,5.009307622,light-duty,bev
92968,on,2025,netzero,high,ref,low,ref,no,low,1.949305437,light-duty,bev
93010,on,2025,netzero,high,high,low,ref,yes,low,1.948753847,light-duty,bev
93052,on,2025,netzero,ref,high,high,ref,yes,low,3.287515646,light-duty,bev
93094,on,2025,netzero,low,high,high,ref,yes,low,5.009384868,light-duty,bev
93136,on,2025,netzero,high,high,high,ref,yes,low,1.948756138,light-duty,bev
93178,on,2025,netzero,ref,ref,ref,low,no,low,2.953958619,light-duty,bev
93220,on,2025,netzero,low,ref,ref,low,no,low,4.46650791,light-duty,bev
93262,on,2025,netzero,high,ref,ref,low,no,low,1.806702682,light-duty,bev
93304,on,2025,netzero,ref,ref,low,low,no,low,2.953935542,light-duty,bev
93346,on,2025,netzero,low,ref,low,low,no,low,4.466462968,light-duty,bev
93388,on,2025,netzero,high,ref,low,low,no,low,1.806696805,light-duty,bev
93430,on,2025,netzero,ref,ref,high,ref,no,low,3.290412485,light-duty,bev
93472,on,2025,netzero,ref,ref,high,low,no,low,2.953952371,light-duty,bev
93514,on,2025,netzero,low,ref,high,low,no,low,4.466491155,light-duty,bev
93556,on,2025,netzero,high,ref,high,low,no,low,1.806695701,light-duty,bev
93598,on,2025,netzero,ref,ref,ref,low,yes,low,2.953958619,light-duty,bev
93640,on,2025,netzero,low,ref,ref,low,yes,low,4.46650791,light-duty,bev
93682,on,2025,netzero,high,ref,ref,low,yes,low,1.806702682,light-duty,bev
93724,on,2025,netzero,ref,ref,low,low,yes,low,2.953935542,light-duty,bev
93766,on,2025,netzero,low,ref,low,low,yes,low,4.466462968,light-duty,bev
93808,on,2025,netzero,high,ref,low,low,yes,low,1.806696805,light-duty,bev
93850,on,2025,netzero,ref,ref,high,low,yes,low,2.953952371,light-duty,bev
93892,on,2025,netzero,low,ref,high,ref,no,low,5.013979403,light-duty,bev
93934,on,2025,netzero,low,ref,high,low,yes,low,4.466491155,light-duty,bev
93976,on,2025,netzero,high,ref,high,low,yes,low,1.806695701,light-duty,bev
94018,on,2025,netzero,ref,low,ref,low,no,low,2.955061159,light-duty,bev
94060,on,2025,netzero,low,low,ref,low,no,low,4.466695603,light-duty,bev
94102,on,2025,netzero,high,low,ref,low,no,low,1.806778455,light-duty,bev
94144,on,2025,netzero,ref,low,low,low,no,low,2.955037102,light-duty,bev
94186,on,2025,netzero,low,low,low,low,no,low,4.466659971,light-duty,bev
94228,on,2025,netzero,high,low,low,low,no,low,1.806774469,light-duty,bev
94270,on,2025,netzero,ref,low,high,low,no,low,2.955055128,light-duty,bev
94312,on,2025,netzero,low,low,high,low,no,low,4.466697423,light-duty,bev
94354,on,2025,netzero,high,ref,high,ref,no,low,1.949311308,light-duty,bev
94396,on,2025,netzero,high,low,high,low,no,low,1.806775584,light-duty,bev
94438,on,2025,netzero,ref,low,ref,low,yes,low,2.955061159,light-duty,bev
94480,on,2025,netzero,low,low,ref,low,yes,low,4.466695603,light-duty,bev
94522,on,2025,netzero,high,low,ref,low,yes,low,1.806778455,light-duty,bev
94564,on,2025,netzero,ref,low,low,low,yes,low,2.955037102,light-duty,bev
94606,on,2025,netzero,low,low,low,low,yes,low,4.466659971,light-duty,bev
94648,on,2025,netzero,high,low,low,low,yes,low,1.806774469,light-duty,bev
94690,on,2025,netzero,ref,low,high,low,yes,low,2.955055128,light-duty,bev
94732,on,2025,netzero,low,low,high,low,yes,low,4.466697423,light-duty,bev
94774,on,2025,netzero,high,low,high,low,yes,low,1.806775584,light-duty,bev
94816,on,2025,netzero,ref,ref,ref,ref,yes,low,3.290420201,light-duty,bev
94858,on,2025,netzero,ref,high,ref,low,no,low,2.953930916,light-duty,bev
94900,on,2025,netzero,low,high,ref,low,no,low,4.466478211,light-duty,bev
94942,on,2025,netzero,high,high,ref,low,no,low,1.806907452,light-duty,bev
94984,on,2025,netzero,ref,high,low,low,no,low,2.953906847,light-duty,bev
95026,on,2025,netzero,low,high,low,low,no,low,4.46643204,light-duty,bev
95068,on,2025,netzero,high,high,low,low,no,low,1.806909936,light-duty,bev
95110,on,2025,netzero,ref,high,high,low,no,low,2.953924813,light-duty,bev
95152,on,2025,netzero,low,high,high,low,no,low,4.466478957,light-duty,bev
95194,on,2025,netzero,high,high,high,low,no,low,1.806900885,light-duty,bev
95236,on,2025,netzero,ref,high,ref,low,yes,low,2.953930916,light-duty,bev
18167,on,2030,legislated,ref,ref,ref,ref,no,high,9.122431832,light-duty,bev
18209,on,2030,legislated,low,ref,ref,ref,no,high,23.81743961,light-duty,bev
18251,on,2030,legislated,low,ref,ref,ref,yes,high,23.81743961,light-duty,bev
18293,on,2030,legislated,low,high,ref,low,yes,high,18.67018256,light-duty,bev
18335,on,2030,legislated,high,high,ref,low,yes,high,2.52751105,light-duty,bev
18377,on,2030,legislated,ref,high,low,low,yes,high,7.534722207,light-duty,bev
18419,on,2030,legislated,low,high,low,low,yes,high,18.60461878,light-duty,bev
18461,on,2030,legislated,high,high,low,low,yes,high,2.526999347,light-duty,bev
18503,on,2030,legislated,ref,high,high,low,yes,high,7.545073799,light-duty,bev
18545,on,2030,legislated,low,high,high,low,yes,high,18.69199867,light-duty,bev
18587,on,2030,legislated,high,high,high,low,yes,high,2.527258156,light-duty,bev
18629,on,2030,legislated,high,ref,ref,ref,yes,high,2.812020836,light-duty,bev
18671,on,2030,legislated,ref,ref,low,ref,yes,high,9.121471448,light-duty,bev
18713,on,2030,legislated,low,ref,low,ref,yes,high,23.81273617,light-duty,bev
18755,on,2030,legislated,high,ref,low,ref,yes,high,2.809201663,light-duty,bev
18797,on,2030,legislated,ref,ref,high,ref,yes,high,9.122409607,light-duty,bev
18839,on,2030,legislated,low,ref,high,ref,yes,high,23.81421933,light-duty,bev
18881,on,2030,legislated,high,ref,high,ref,yes,high,2.813595458,light-duty,bev
18923,on,2030,legislated,ref,low,ref,ref,no,high,9.128850487,light-duty,bev
18965,on,2030,legislated,low,low,ref,ref,no,high,23.82293531,light-duty,bev
19007,on,2030,legislated,high,ref,ref,ref,no,high,2.812020836,light-duty,bev
19049,on,2030,legislated,high,low,ref,ref,no,high,2.719519436,light-duty,bev
19091,on,2030,legislated,ref,low,low,ref,no,high,9.1273223,light-duty,bev
19133,on,2030,legislated,low,low,low,ref,no,high,23.82241268,light-duty,bev
19175,on,2030,legislated,high,low,low,ref,no,high,2.719243805,light-duty,bev
19217,on,2030,legislated,ref,low,high,ref,no,high,9.128702763,light-duty,bev
19259,on,2030,legislated,low,low,high,ref,no,high,23.8244974,light-duty,bev
19301,on,2030,legislated,high,low,high,ref,no,high,2.719387972,light-duty,bev
19343,on,2030,legislated,ref,low,ref,ref,yes,high,9.128850487,light-duty,bev
19385,on,2030,legislated,low,low,ref,ref,yes,high,23.82293531,light-duty,bev
19427,on,2030,legislated,high,low,ref,ref,yes,high,2.719519436,light-duty,bev
19469,on,2030,legislated,ref,ref,low,ref,no,high,9.121471448,light-duty,bev
19511,on,2030,legislated,ref,low,low,ref,yes,high,9.1273223,light-duty,bev
19553,on,2030,legislated,low,low,low,ref,yes,high,23.82241268,light-duty,bev
19595,on,2030,legislated,high,low,low,ref,yes,high,2.719243805,light-duty,bev
19637,on,2030,legislated,ref,low,high,ref,yes,high,9.128702763,light-duty,bev
19679,on,2030,legislated,low,low,high,ref,yes,high,23.8244974,light-duty,bev
19721,on,2030,legislated,high,low,high,ref,yes,high,2.719387972,light-duty,bev
19763,on,2030,legislated,ref,high,ref,ref,no,high,9.379574721,light-duty,bev
19805,on,2030,legislated,low,high,ref,ref,no,high,23.85715824,light-duty,bev
19847,on,2030,legislated,high,high,ref,ref,no,high,2.847178216,light-duty,bev
19889,on,2030,legislated,ref,high,low,ref,no,high,9.331308125,light-duty,bev
19931,on,2030,legislated,low,ref,low,ref,no,high,23.81273617,light-duty,bev
19973,on,2030,legislated,low,high,low,ref,no,high,23.82052726,light-duty,bev
20015,on,2030,legislated,high,high,low,ref,no,high,2.846522388,light-duty,bev
20057,on,2030,legislated,ref,high,high,ref,no,high,9.389099061,light-duty,bev
20099,on,2030,legislated,low,high,high,ref,no,high,23.82300291,light-duty,bev
20141,on,2030,legislated,high,high,high,ref,no,high,2.847326335,light-duty,bev
20183,on,2030,legislated,ref,high,ref,ref,yes,high,9.379574721,light-duty,bev
20225,on,2030,legislated,low,high,ref,ref,yes,high,23.85715824,light-duty,bev
20267,on,2030,legislated,high,high,ref,ref,yes,high,2.847178216,light-duty,bev
20309,on,2030,legislated,ref,high,low,ref,yes,high,9.331308125,light-duty,bev
20351,on,2030,legislated,low,high,low,ref,yes,high,23.82052726,light-duty,bev
20393,on,2030,legislated,high,ref,low,ref,no,high,2.809201663,light-duty,bev
20435,on,2030,legislated,high,high,low,ref,yes,high,2.846522388,light-duty,bev
20477,on,2030,legislated,ref,high,high,ref,yes,high,9.389099061,light-duty,bev
20519,on,2030,legislated,low,high,high,ref,yes,high,23.82300291,light-duty,bev
20561,on,2030,legislated,high,high,high,ref,yes,high,2.847326335,light-duty,bev
20603,on,2030,legislated,ref,ref,ref,low,no,high,7.468416171,light-duty,bev
20645,on,2030,legislated,low,ref,ref,low,no,high,18.52271183,light-duty,bev
20687,on,2030,legislated,high,ref,ref,low,no,high,2.478627096,light-duty,bev
20729,on,2030,legislated,ref,ref,low,low,no,high,7.440960956,light-duty,bev
20771,on,2030,legislated,low,ref,low,low,no,high,18.47510482,light-duty,bev
20813,on,2030,legislated,high,ref,low,low,no,high,2.47521124,light-duty,bev
20855,on,2030,legislated,ref,ref,high,ref,no,high,9.122409607,light-duty,bev
20897,on,2030,legislated,ref,ref,high,low,no,high,7.475115708,light-duty,bev
20939,on,2030,legislated,low,ref,high,low,no,high,18.53678914,light-duty,bev
20981,on,2030,legislated,high,ref,high,low,no,high,2.477899734,light-duty,bev
21023,on,2030,legislated,ref,ref,ref,low,yes,high,7.468416171,light-duty,bev
21065,on,2030,legislated,low,ref,ref,low,yes,high,18.52271183,light-duty,bev
21107,on,2030,legislated,high,ref,ref,low,yes,high,2.478627096,light-duty,bev
21149,on,2030,legislated,ref,ref,low,low,yes,high,7.440960956,light-duty,bev
21191,on,2030,legislated,low,ref,low,low,yes,high,18.47510482,light-duty,bev
21233,on,2030,legislated,high,ref,low,low,yes,high,2.47521124,light-duty,bev
21275,on,2030,legislated,ref,ref,high,low,yes,high,7.475115708,light-duty,bev
21317,on,2030,legislated,low,ref,high,ref,no,high,23.81421933,light-duty,bev
21359,on,2030,legislated,low,ref,high,low,yes,high,18.53678914,light-duty,bev
21401,on,2030,legislated,high,ref,high,low,yes,high,2.477899734,light-duty,bev
21443,on,2030,legislated,ref,low,ref,low,no,high,6.835114822,light-duty,bev
21485,on,2030,legislated,low,low,ref,low,no,high,18.36161383,light-duty,bev
21527,on,2030,legislated,high,low,ref,low,no,high,2.398985526,light-duty,bev
21569,on,2030,legislated,ref,low,low,low,no,high,6.823533172,light-duty,bev
21611,on,2030,legislated,low,low,low,low,no,high,18.36008038,light-duty,bev
21653,on,2030,legislated,high,low,low,low,no,high,2.396450013,light-duty,bev
21695,on,2030,legislated,ref,low,high,low,no,high,6.840363681,light-duty,bev
21737,on,2030,legislated,low,low,high,low,no,high,18.3617221,light-duty,bev
21779,on,2030,legislated,high,ref,high,ref,no,high,2.813595458,light-duty,bev
21821,on,2030,legislated,high,low,high,low,no,high,2.398757196,light-duty,bev
21863,on,2030,legislated,ref,low,ref,low,yes,high,6.835114822,light-duty,bev
21905,on,2030,legislated,low,low,ref,low,yes,high,18.36161383,light-duty,bev
21947,on,2030,legislated,high,low,ref,low,yes,high,2.398985526,light-duty,bev
21989,on,2030,legislated,ref,low,low,low,yes,high,6.823533172,light-duty,bev
22031,on,2030,legislated,low,low,low,low,yes,high,18.36008038,light-duty,bev
22073,on,2030,legislated,high,low,low,low,yes,high,2.396450013,light-duty,bev
22115,on,2030,legislated,ref,low,high,low,yes,high,6.840363681,light-duty,bev
22157,on,2030,legislated,low,low,high,low,yes,high,18.3617221,light-duty,bev
22199,on,2030,legislated,high,low,high,low,yes,high,2.398757196,light-duty,bev
22241,on,2030,legislated,ref,ref,ref,ref,yes,high,9.122431832,light-duty,bev
22283,on,2030,legislated,ref,high,ref,low,no,high,7.557830126,light-duty,bev
22325,on,2030,legislated,low,high,ref,low,no,high,18.67018256,light-duty,bev
22367,on,2030,legislated,high,high,ref,low,no,high,2.52751105,light-duty,bev
22409,on,2030,legislated,ref,high,low,low,no,high,7.534722207,light-duty,bev
22451,on,2030,legislated,low,high,low,low,no,high,18.60461878,light-duty,bev
22493,on,2030,legislated,high,high,low,low,no,high,2.526999347,light-duty,bev
22535,on,2030,legislated,ref,high,high,low,no,high,7.545073799,light-duty,bev
22577,on,2030,legislated,low,high,high,low,no,high,18.69199867,light-duty,bev
22619,on,2030,legislated,high,high,high,low,no,high,2.527258156,light-duty,bev
22661,on,2030,legislated,ref,high,ref,low,yes,high,7.557830126,light-duty,bev
54455,on,2030,netzero,ref,ref,ref,ref,no,high,10.43842219,light-duty,bev
54497,on,2030,netzero,low,ref,ref,ref,no,high,25.5446212,light-duty,bev
54539,on,2030,netzero,low,ref,ref,ref,yes,high,25.54448619,light-duty,bev
54581,on,2030,netzero,low,high,ref,low,yes,high,18.70374595,light-duty,bev
54623,on,2030,netzero,high,high,ref,low,yes,high,2.626733154,light-duty,bev
54665,on,2030,netzero,ref,high,low,low,yes,high,7.769326509,light-duty,bev
54707,on,2030,netzero,low,high,low,low,yes,high,18.67311806,light-duty,bev
54749,on,2030,netzero,high,high,low,low,yes,high,2.626039975,light-duty,bev
54791,on,2030,netzero,ref,high,high,low,yes,high,7.83496376,light-duty,bev
54833,on,2030,netzero,low,high,high,low,yes,high,18.71124741,light-duty,bev
54875,on,2030,netzero,high,high,high,low,yes,high,2.627154155,light-duty,bev
54917,on,2030,netzero,high,ref,ref,ref,yes,high,3.075087935,light-duty,bev
54959,on,2030,netzero,ref,ref,low,ref,yes,high,10.43480483,light-duty,bev
55001,on,2030,netzero,low,ref,low,ref,yes,high,25.54139558,light-duty,bev
55043,on,2030,netzero,high,ref,low,ref,yes,high,3.074324305,light-duty,bev
55085,on,2030,netzero,ref,ref,high,ref,yes,high,10.43864898,light-duty,bev
55127,on,2030,netzero,low,ref,high,ref,yes,high,25.54363031,light-duty,bev
55169,on,2030,netzero,high,ref,high,ref,yes,high,3.0756096,light-duty,bev
55211,on,2030,netzero,ref,low,ref,ref,no,high,10.35352909,light-duty,bev
55253,on,2030,netzero,low,low,ref,ref,no,high,25.42093775,light-duty,bev
55295,on,2030,netzero,high,ref,ref,ref,no,high,3.075352946,light-duty,bev
55337,on,2030,netzero,high,low,ref,ref,no,high,3.040066804,light-duty,bev
55379,on,2030,netzero,ref,low,low,ref,no,high,10.35148463,light-duty,bev
55421,on,2030,netzero,low,low,low,ref,no,high,25.41846265,light-duty,bev
55463,on,2030,netzero,high,low,low,ref,no,high,3.037982088,light-duty,bev
55505,on,2030,netzero,ref,low,high,ref,no,high,10.35982435,light-duty,bev
55547,on,2030,netzero,low,low,high,ref,no,high,25.42184133,light-duty,bev
55589,on,2030,netzero,high,low,high,ref,no,high,3.038716334,light-duty,bev
55631,on,2030,netzero,ref,low,ref,ref,yes,high,10.36061984,light-duty,bev
55673,on,2030,netzero,low,low,ref,ref,yes,high,25.4208674,light-duty,bev
55715,on,2030,netzero,high,low,ref,ref,yes,high,3.039012926,light-duty,bev
55757,on,2030,netzero,ref,ref,low,ref,no,high,10.43493449,light-duty,bev
55799,on,2030,netzero,ref,low,low,ref,yes,high,10.34965686,light-duty,bev
55841,on,2030,netzero,low,low,low,ref,yes,high,25.41856752,light-duty,bev
55883,on,2030,netzero,high,low,low,ref,yes,high,3.038013165,light-duty,bev
55925,on,2030,netzero,ref,low,high,ref,yes,high,10.3571959,light-duty,bev
55967,on,2030,netzero,low,low,high,ref,yes,high,25.42210743,light-duty,bev
56009,on,2030,netzero,high,low,high,ref,yes,high,3.039139689,light-duty,bev
56051,on,2030,netzero,ref,high,ref,ref,no,high,10.52784795,light-duty,bev
56093,on,2030,netzero,low,high,ref,ref,no,high,25.59403709,light-duty,bev
56135,on,2030,netzero,high,high,ref,ref,no,high,3.0855361,light-duty,bev
56177,on,2030,netzero,ref,high,low,ref,no,high,10.52332711,light-duty,bev
56219,on,2030,netzero,low,ref,low,ref,no,high,25.54158184,light-duty,bev
56261,on,2030,netzero,low,high,low,ref,no,high,25.59071905,light-duty,bev
56303,on,2030,netzero,high,high,low,ref,no,high,3.085765476,light-duty,bev
56345,on,2030,netzero,ref,high,high,ref,no,high,10.52902531,light-duty,bev
56387,on,2030,netzero,low,high,high,ref,no,high,25.5943059,light-duty,bev
56429,on,2030,netzero,high,high,high,ref,no,high,3.085833211,light-duty,bev
56471,on,2030,netzero,ref,high,ref,ref,yes,high,10.52803143,light-duty,bev
56513,on,2030,netzero,low,high,ref,ref,yes,high,25.59396009,light-duty,bev
56555,on,2030,netzero,high,high,ref,ref,yes,high,3.086558359,light-duty,bev
56597,on,2030,netzero,ref,high,low,ref,yes,high,10.52195473,light-duty,bev
56639,on,2030,netzero,low,high,low,ref,yes,high,25.59053203,light-duty,bev
56681,on,2030,netzero,high,ref,low,ref,no,high,3.075818663,light-duty,bev
56723,on,2030,netzero,high,high,low,ref,yes,high,3.085308216,light-duty,bev
56765,on,2030,netzero,ref,high,high,ref,yes,high,10.52901099,light-duty,bev
56807,on,2030,netzero,low,high,high,ref,yes,high,25.5940362,light-duty,bev
56849,on,2030,netzero,high,high,high,ref,yes,high,3.085613263,light-duty,bev
56891,on,2030,netzero,ref,ref,ref,low,no,high,7.749750988,light-duty,bev
56933,on,2030,netzero,low,ref,ref,low,no,high,18.65881133,light-duty,bev
56975,on,2030,netzero,high,ref,ref,low,no,high,2.618273777,light-duty,bev
57017,on,2030,netzero,ref,ref,low,low,no,high,7.716940919,light-duty,bev
57059,on,2030,netzero,low,ref,low,low,no,high,18.63413093,light-duty,bev
57101,on,2030,netzero,high,ref,low,low,no,high,2.617714031,light-duty,bev
57143,on,2030,netzero,ref,ref,high,ref,no,high,10.43989424,light-duty,bev
57185,on,2030,netzero,ref,ref,high,low,no,high,7.75932393,light-duty,bev
57227,on,2030,netzero,low,ref,high,low,no,high,18.6698877,light-duty,bev
57269,on,2030,netzero,high,ref,high,low,no,high,2.618421712,light-duty,bev
57311,on,2030,netzero,ref,ref,ref,low,yes,high,7.759213669,light-duty,bev
57353,on,2030,netzero,low,ref,ref,low,yes,high,18.65880172,light-duty,bev
57395,on,2030,netzero,high,ref,ref,low,yes,high,2.618275097,light-duty,bev
57437,on,2030,netzero,ref,ref,low,low,yes,high,7.723239981,light-duty,bev
57479,on,2030,netzero,low,ref,low,low,yes,high,18.63451498,light-duty,bev
57521,on,2030,netzero,high,ref,low,low,yes,high,2.617568356,light-duty,bev
57563,on,2030,netzero,ref,ref,high,low,yes,high,7.761703347,light-duty,bev
57605,on,2030,netzero,low,ref,high,ref,no,high,25.54349081,light-duty,bev
57647,on,2030,netzero,low,ref,high,low,yes,high,18.66818344,light-duty,bev
57689,on,2030,netzero,high,ref,high,low,yes,high,2.61944013,light-duty,bev
57731,on,2030,netzero,ref,low,ref,low,no,high,7.319711041,light-duty,bev
57773,on,2030,netzero,low,low,ref,low,no,high,18.42944574,light-duty,bev
57815,on,2030,netzero,high,low,ref,low,no,high,2.533969781,light-duty,bev
57857,on,2030,netzero,ref,low,low,low,no,high,7.299571842,light-duty,bev
57899,on,2030,netzero,low,low,low,low,no,high,18.36957445,light-duty,bev
57941,on,2030,netzero,high,low,low,low,no,high,2.532191377,light-duty,bev
