id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,fuel_type,fuel_phase
13077,on,2025,legislated,ref,low,high,ref,yes,high,0.0,biofuel,gas
13105,on,2025,legislated,low,low,high,ref,yes,high,0.0,biofuel,gas
13133,on,2025,legislated,high,low,high,ref,yes,high,0.0,biofuel,gas
13161,on,2025,legislated,ref,high,ref,ref,no,high,0.0,biofuel,gas
13189,on,2025,legislated,low,high,ref,ref,no,high,0.0,biofuel,gas
13217,on,2025,legislated,high,high,ref,ref,no,high,0.0,biofuel,gas
13245,on,2025,legislated,ref,high,low,ref,no,high,0.0,biofuel,gas
13273,on,2025,legislated,low,ref,low,ref,no,high,0.0,biofuel,gas
13301,on,2025,legislated,low,high,low,ref,no,high,0.0,biofuel,gas
13329,on,2025,legislated,high,high,low,ref,no,high,0.0,biofuel,gas
13357,on,2025,legislated,ref,high,high,ref,no,high,0.0,biofuel,gas
13385,on,2025,legislated,low,high,high,ref,no,high,0.0,biofuel,gas
13413,on,2025,legislated,high,high,high,ref,no,high,0.0,biofuel,gas
13441,on,2025,legislated,ref,high,ref,ref,yes,high,0.0,biofuel,gas
13469,on,2025,legislated,low,high,ref,ref,yes,high,0.0,biofuel,gas
13497,on,2025,legislated,high,high,ref,ref,yes,high,0.0,biofuel,gas
13525,on,2025,legislated,ref,high,low,ref,yes,high,0.0,biofuel,gas
13553,on,2025,legislated,low,high,low,ref,yes,high,0.0,biofuel,gas
13581,on,2025,legislated,high,ref,low,ref,no,high,0.0,biofuel,gas
13609,on,2025,legislated,high,high,low,ref,yes,high,0.0,biofuel,gas
13637,on,2025,legislated,ref,high,high,ref,yes,high,0.0,biofuel,gas
13665,on,2025,legislated,low,high,high,ref,yes,high,0.0,biofuel,gas
13693,on,2025,legislated,high,high,high,ref,yes,high,0.0,biofuel,gas
13721,on,2025,legislated,ref,ref,ref,low,no,high,0.0,biofuel,gas
13749,on,2025,legislated,low,ref,ref,low,no,high,0.0,biofuel,gas
13777,on,2025,legislated,high,ref,ref,low,no,high,0.0,biofuel,gas
13805,on,2025,legislated,ref,ref,low,low,no,high,0.0,biofuel,gas
13833,on,2025,legislated,low,ref,low,low,no,high,0.0,biofuel,gas
13861,on,2025,legislated,high,ref,low,low,no,high,0.0,biofuel,gas
13889,on,2025,legislated,ref,ref,high,ref,no,high,0.0,biofuel,gas
13917,on,2025,legislated,ref,ref,high,low,no,high,0.0,biofuel,gas
13945,on,2025,legislated,low,ref,high,low,no,high,0.0,biofuel,gas
13973,on,2025,legislated,high,ref,high,low,no,high,0.0,biofuel,gas
14001,on,2025,legislated,ref,ref,ref,low,yes,high,0.0,biofuel,gas
14029,on,2025,legislated,low,ref,ref,low,yes,high,0.0,biofuel,gas
14057,on,2025,legislated,high,ref,ref,low,yes,high,0.0,biofuel,gas
14085,on,2025,legislated,ref,ref,low,low,yes,high,0.0,biofuel,gas
14113,on,2025,legislated,low,ref,low,low,yes,high,0.0,biofuel,gas
14141,on,2025,legislated,high,ref,low,low,yes,high,0.0,biofuel,gas
14169,on,2025,legislated,ref,ref,high,low,yes,high,0.0,biofuel,gas
14197,on,2025,legislated,low,ref,high,ref,no,high,0.0,biofuel,gas
14225,on,2025,legislated,low,ref,high,low,yes,high,0.0,biofuel,gas
14253,on,2025,legislated,high,ref,high,low,yes,high,0.0,biofuel,gas
14281,on,2025,legislated,ref,low,ref,low,no,high,0.0,biofuel,gas
14309,on,2025,legislated,low,low,ref,low,no,high,0.0,biofuel,gas
14337,on,2025,legislated,high,low,ref,low,no,high,0.0,biofuel,gas
14365,on,2025,legislated,ref,low,low,low,no,high,0.0,biofuel,gas
14393,on,2025,legislated,low,low,low,low,no,high,0.0,biofuel,gas
14421,on,2025,legislated,high,low,low,low,no,high,0.0,biofuel,gas
14449,on,2025,legislated,ref,low,high,low,no,high,0.0,biofuel,gas
14477,on,2025,legislated,low,low,high,low,no,high,0.0,biofuel,gas
14505,on,2025,legislated,high,ref,high,ref,no,high,0.0,biofuel,gas
14533,on,2025,legislated,high,low,high,low,no,high,0.0,biofuel,gas
14561,on,2025,legislated,ref,low,ref,low,yes,high,0.0,biofuel,gas
14589,on,2025,legislated,low,low,ref,low,yes,high,0.0,biofuel,gas
14617,on,2025,legislated,high,low,ref,low,yes,high,0.0,biofuel,gas
14645,on,2025,legislated,ref,low,low,low,yes,high,0.0,biofuel,gas
14673,on,2025,legislated,low,low,low,low,yes,high,0.0,biofuel,gas
14701,on,2025,legislated,high,low,low,low,yes,high,0.0,biofuel,gas
14729,on,2025,legislated,ref,low,high,low,yes,high,0.0,biofuel,gas
14757,on,2025,legislated,low,low,high,low,yes,high,0.0,biofuel,gas
14785,on,2025,legislated,high,low,high,low,yes,high,0.0,biofuel,gas
14813,on,2025,legislated,ref,ref,ref,ref,yes,high,0.0,biofuel,gas
14841,on,2025,legislated,ref,high,ref,low,no,high,0.0,biofuel,gas
14869,on,2025,legislated,low,high,ref,low,no,high,0.0,biofuel,gas
14897,on,2025,legislated,high,high,ref,low,no,high,0.0,biofuel,gas
14925,on,2025,legislated,ref,high,low,low,no,high,0.0,biofuel,gas
14953,on,2025,legislated,low,high,low,low,no,high,0.0,biofuel,gas
14981,on,2025,legislated,high,high,low,low,no,high,0.0,biofuel,gas
15009,on,2025,legislated,ref,high,high,low,no,high,0.0,biofuel,gas
15037,on,2025,legislated,low,high,high,low,no,high,0.0,biofuel,gas
15065,on,2025,legislated,high,high,high,low,no,high,0.0,biofuel,gas
15093,on,2025,legislated,ref,high,ref,low,yes,high,0.0,biofuel,gas
36289,on,2025,netzero,ref,ref,ref,ref,no,high,0.0,biofuel,gas
36317,on,2025,netzero,low,ref,ref,ref,no,high,0.0,biofuel,gas
36345,on,2025,netzero,low,ref,ref,ref,yes,high,0.0,biofuel,gas
36373,on,2025,netzero,low,high,ref,low,yes,high,0.0,biofuel,gas
36401,on,2025,netzero,high,high,ref,low,yes,high,0.0,biofuel,gas
36429,on,2025,netzero,ref,high,low,low,yes,high,0.0,biofuel,gas
36457,on,2025,netzero,low,high,low,low,yes,high,0.0,biofuel,gas
36485,on,2025,netzero,high,high,low,low,yes,high,0.0,biofuel,gas
36513,on,2025,netzero,ref,high,high,low,yes,high,0.0,biofuel,gas
36541,on,2025,netzero,low,high,high,low,yes,high,0.0,biofuel,gas
36569,on,2025,netzero,high,high,high,low,yes,high,0.0,biofuel,gas
36597,on,2025,netzero,high,ref,ref,ref,yes,high,0.0,biofuel,gas
36625,on,2025,netzero,ref,ref,low,ref,yes,high,0.0,biofuel,gas
36653,on,2025,netzero,low,ref,low,ref,yes,high,0.0,biofuel,gas
36681,on,2025,netzero,high,ref,low,ref,yes,high,0.0,biofuel,gas
36709,on,2025,netzero,ref,ref,high,ref,yes,high,0.0,biofuel,gas
36737,on,2025,netzero,low,ref,high,ref,yes,high,0.0,biofuel,gas
36765,on,2025,netzero,high,ref,high,ref,yes,high,0.0,biofuel,gas
36793,on,2025,netzero,ref,low,ref,ref,no,high,0.0,biofuel,gas
36821,on,2025,netzero,low,low,ref,ref,no,high,0.0,biofuel,gas
36849,on,2025,netzero,high,ref,ref,ref,no,high,0.0,biofuel,gas
36877,on,2025,netzero,high,low,ref,ref,no,high,0.0,biofuel,gas
36905,on,2025,netzero,ref,low,low,ref,no,high,0.0,biofuel,gas
36933,on,2025,netzero,low,low,low,ref,no,high,0.0,biofuel,gas
36961,on,2025,netzero,high,low,low,ref,no,high,0.0,biofuel,gas
36989,on,2025,netzero,ref,low,high,ref,no,high,0.0,biofuel,gas
37017,on,2025,netzero,low,low,high,ref,no,high,0.0,biofuel,gas
37045,on,2025,netzero,high,low,high,ref,no,high,0.0,biofuel,gas
37073,on,2025,netzero,ref,low,ref,ref,yes,high,0.0,biofuel,gas
37101,on,2025,netzero,low,low,ref,ref,yes,high,0.0,biofuel,gas
37129,on,2025,netzero,high,low,ref,ref,yes,high,0.0,biofuel,gas
37157,on,2025,netzero,ref,ref,low,ref,no,high,0.0,biofuel,gas
37185,on,2025,netzero,ref,low,low,ref,yes,high,0.0,biofuel,gas
37213,on,2025,netzero,low,low,low,ref,yes,high,0.0,biofuel,gas
37241,on,2025,netzero,high,low,low,ref,yes,high,0.0,biofuel,gas
37269,on,2025,netzero,ref,low,high,ref,yes,high,0.0,biofuel,gas
37297,on,2025,netzero,low,low,high,ref,yes,high,0.0,biofuel,gas
37325,on,2025,netzero,high,low,high,ref,yes,high,0.0,biofuel,gas
37353,on,2025,netzero,ref,high,ref,ref,no,high,0.0,biofuel,gas
37381,on,2025,netzero,low,high,ref,ref,no,high,0.0,biofuel,gas
37409,on,2025,netzero,high,high,ref,ref,no,high,0.0,biofuel,gas
37437,on,2025,netzero,ref,high,low,ref,no,high,0.0,biofuel,gas
37465,on,2025,netzero,low,ref,low,ref,no,high,0.0,biofuel,gas
37493,on,2025,netzero,low,high,low,ref,no,high,0.0,biofuel,gas
37521,on,2025,netzero,high,high,low,ref,no,high,0.0,biofuel,gas
37549,on,2025,netzero,ref,high,high,ref,no,high,0.0,biofuel,gas
37577,on,2025,netzero,low,high,high,ref,no,high,0.0,biofuel,gas
37605,on,2025,netzero,high,high,high,ref,no,high,0.0,biofuel,gas
37633,on,2025,netzero,ref,high,ref,ref,yes,high,0.0,biofuel,gas
37661,on,2025,netzero,low,high,ref,ref,yes,high,0.0,biofuel,gas
37689,on,2025,netzero,high,high,ref,ref,yes,high,0.0,biofuel,gas
37717,on,2025,netzero,ref,high,low,ref,yes,high,0.0,biofuel,gas
37745,on,2025,netzero,low,high,low,ref,yes,high,0.0,biofuel,gas
37773,on,2025,netzero,high,ref,low,ref,no,high,0.0,biofuel,gas
37801,on,2025,netzero,high,high,low,ref,yes,high,0.0,biofuel,gas
37829,on,2025,netzero,ref,high,high,ref,yes,high,0.0,biofuel,gas
37857,on,2025,netzero,low,high,high,ref,yes,high,0.0,biofuel,gas
37885,on,2025,netzero,high,high,high,ref,yes,high,0.0,biofuel,gas
37913,on,2025,netzero,ref,ref,ref,low,no,high,0.0,biofuel,gas
37941,on,2025,netzero,low,ref,ref,low,no,high,0.0,biofuel,gas
37969,on,2025,netzero,high,ref,ref,low,no,high,0.0,biofuel,gas
37997,on,2025,netzero,ref,ref,low,low,no,high,0.0,biofuel,gas
38025,on,2025,netzero,low,ref,low,low,no,high,0.0,biofuel,gas
38053,on,2025,netzero,high,ref,low,low,no,high,0.0,biofuel,gas
38081,on,2025,netzero,ref,ref,high,ref,no,high,0.0,biofuel,gas
38109,on,2025,netzero,ref,ref,high,low,no,high,0.0,biofuel,gas
38137,on,2025,netzero,low,ref,high,low,no,high,0.0,biofuel,gas
38165,on,2025,netzero,high,ref,high,low,no,high,0.0,biofuel,gas
38193,on,2025,netzero,ref,ref,ref,low,yes,high,0.0,biofuel,gas
38221,on,2025,netzero,low,ref,ref,low,yes,high,0.0,biofuel,gas
38249,on,2025,netzero,high,ref,ref,low,yes,high,0.0,biofuel,gas
38277,on,2025,netzero,ref,ref,low,low,yes,high,0.0,biofuel,gas
38305,on,2025,netzero,low,ref,low,low,yes,high,0.0,biofuel,gas
38333,on,2025,netzero,high,ref,low,low,yes,high,0.0,biofuel,gas
38361,on,2025,netzero,ref,ref,high,low,yes,high,0.0,biofuel,gas
38389,on,2025,netzero,low,ref,high,ref,no,high,0.0,biofuel,gas
38417,on,2025,netzero,low,ref,high,low,yes,high,0.0,biofuel,gas
38445,on,2025,netzero,high,ref,high,low,yes,high,0.0,biofuel,gas
38473,on,2025,netzero,ref,low,ref,low,no,high,0.0,biofuel,gas
38501,on,2025,netzero,low,low,ref,low,no,high,0.0,biofuel,gas
38529,on,2025,netzero,high,low,ref,low,no,high,0.0,biofuel,gas
38557,on,2025,netzero,ref,low,low,low,no,high,0.0,biofuel,gas
38585,on,2025,netzero,low,low,low,low,no,high,0.0,biofuel,gas
38613,on,2025,netzero,high,low,low,low,no,high,0.0,biofuel,gas
38641,on,2025,netzero,ref,low,high,low,no,high,0.0,biofuel,gas
38669,on,2025,netzero,low,low,high,low,no,high,0.0,biofuel,gas
38697,on,2025,netzero,high,ref,high,ref,no,high,0.0,biofuel,gas
38725,on,2025,netzero,high,low,high,low,no,high,0.0,biofuel,gas
38753,on,2025,netzero,ref,low,ref,low,yes,high,0.0,biofuel,gas
38781,on,2025,netzero,low,low,ref,low,yes,high,0.0,biofuel,gas
38809,on,2025,netzero,high,low,ref,low,yes,high,0.0,biofuel,gas
38837,on,2025,netzero,ref,low,low,low,yes,high,0.0,biofuel,gas
38865,on,2025,netzero,low,low,low,low,yes,high,0.0,biofuel,gas
38893,on,2025,netzero,high,low,low,low,yes,high,0.0,biofuel,gas
38921,on,2025,netzero,ref,low,high,low,yes,high,0.0,biofuel,gas
38949,on,2025,netzero,low,low,high,low,yes,high,0.0,biofuel,gas
38977,on,2025,netzero,high,low,high,low,yes,high,0.0,biofuel,gas
39005,on,2025,netzero,ref,ref,ref,ref,yes,high,0.0,biofuel,gas
39033,on,2025,netzero,ref,high,ref,low,no,high,0.0,biofuel,gas
39061,on,2025,netzero,low,high,ref,low,no,high,0.0,biofuel,gas
39089,on,2025,netzero,high,high,ref,low,no,high,0.0,biofuel,gas
39117,on,2025,netzero,ref,high,low,low,no,high,0.0,biofuel,gas
39145,on,2025,netzero,low,high,low,low,no,high,0.0,biofuel,gas
39173,on,2025,netzero,high,high,low,low,no,high,0.0,biofuel,gas
39201,on,2025,netzero,ref,high,high,low,no,high,0.0,biofuel,gas
39229,on,2025,netzero,low,high,high,low,no,high,0.0,biofuel,gas
39257,on,2025,netzero,high,high,high,low,no,high,0.0,biofuel,gas
39285,on,2025,netzero,ref,high,ref,low,yes,high,0.0,biofuel,gas
60481,on,2025,netzero,ref,ref,ref,ref,no,low,0.0,biofuel,gas
60509,on,2025,netzero,low,ref,ref,ref,no,low,0.0,biofuel,gas
60537,on,2025,netzero,low,ref,ref,ref,yes,low,0.0,biofuel,gas
60565,on,2025,netzero,low,high,ref,low,yes,low,0.0,biofuel,gas
60593,on,2025,netzero,high,high,ref,low,yes,low,0.0,biofuel,gas
60621,on,2025,netzero,ref,high,low,low,yes,low,0.0,biofuel,gas
60649,on,2025,netzero,low,high,low,low,yes,low,0.0,biofuel,gas
60677,on,2025,netzero,high,high,low,low,yes,low,0.0,biofuel,gas
60705,on,2025,netzero,ref,high,high,low,yes,low,0.0,biofuel,gas
60733,on,2025,netzero,low,high,high,low,yes,low,0.0,biofuel,gas
60761,on,2025,netzero,high,high,high,low,yes,low,0.0,biofuel,gas
60789,on,2025,netzero,high,ref,ref,ref,yes,low,0.0,biofuel,gas
60817,on,2025,netzero,ref,ref,low,ref,yes,low,0.0,biofuel,gas
60845,on,2025,netzero,low,ref,low,ref,yes,low,0.0,biofuel,gas
60873,on,2025,netzero,high,ref,low,ref,yes,low,0.0,biofuel,gas
60901,on,2025,netzero,ref,ref,high,ref,yes,low,0.0,biofuel,gas
60929,on,2025,netzero,low,ref,high,ref,yes,low,0.0,biofuel,gas
60957,on,2025,netzero,high,ref,high,ref,yes,low,0.0,biofuel,gas
60985,on,2025,netzero,ref,low,ref,ref,no,low,0.0,biofuel,gas
61013,on,2025,netzero,low,low,ref,ref,no,low,0.0,biofuel,gas
61041,on,2025,netzero,high,ref,ref,ref,no,low,0.0,biofuel,gas
61069,on,2025,netzero,high,low,ref,ref,no,low,0.0,biofuel,gas
61097,on,2025,netzero,ref,low,low,ref,no,low,0.0,biofuel,gas
61125,on,2025,netzero,low,low,low,ref,no,low,0.0,biofuel,gas
61153,on,2025,netzero,high,low,low,ref,no,low,0.0,biofuel,gas
61181,on,2025,netzero,ref,low,high,ref,no,low,0.0,biofuel,gas
61209,on,2025,netzero,low,low,high,ref,no,low,0.0,biofuel,gas
61237,on,2025,netzero,high,low,high,ref,no,low,0.0,biofuel,gas
61265,on,2025,netzero,ref,low,ref,ref,yes,low,0.0,biofuel,gas
61293,on,2025,netzero,low,low,ref,ref,yes,low,0.0,biofuel,gas
61321,on,2025,netzero,high,low,ref,ref,yes,low,0.0,biofuel,gas
61349,on,2025,netzero,ref,ref,low,ref,no,low,0.0,biofuel,gas
61377,on,2025,netzero,ref,low,low,ref,yes,low,0.0,biofuel,gas
61405,on,2025,netzero,low,low,low,ref,yes,low,0.0,biofuel,gas
61433,on,2025,netzero,high,low,low,ref,yes,low,0.0,biofuel,gas
61461,on,2025,netzero,ref,low,high,ref,yes,low,0.0,biofuel,gas
61489,on,2025,netzero,low,low,high,ref,yes,low,0.0,biofuel,gas
61517,on,2025,netzero,high,low,high,ref,yes,low,0.0,biofuel,gas
61545,on,2025,netzero,ref,high,ref,ref,no,low,0.0,biofuel,gas
61573,on,2025,netzero,low,high,ref,ref,no,low,0.0,biofuel,gas
61601,on,2025,netzero,high,high,ref,ref,no,low,0.0,biofuel,gas
61629,on,2025,netzero,ref,high,low,ref,no,low,0.0,biofuel,gas
61657,on,2025,netzero,low,ref,low,ref,no,low,0.0,biofuel,gas
61685,on,2025,netzero,low,high,low,ref,no,low,0.0,biofuel,gas
61713,on,2025,netzero,high,high,low,ref,no,low,0.0,biofuel,gas
61741,on,2025,netzero,ref,high,high,ref,no,low,0.0,biofuel,gas
61769,on,2025,netzero,low,high,high,ref,no,low,0.0,biofuel,gas
61797,on,2025,netzero,high,high,high,ref,no,low,0.0,biofuel,gas
61825,on,2025,netzero,ref,high,ref,ref,yes,low,0.0,biofuel,gas
61853,on,2025,netzero,low,high,ref,ref,yes,low,0.0,biofuel,gas
61881,on,2025,netzero,high,high,ref,ref,yes,low,0.0,biofuel,gas
61909,on,2025,netzero,ref,high,low,ref,yes,low,0.0,biofuel,gas
61937,on,2025,netzero,low,high,low,ref,yes,low,0.0,biofuel,gas
61965,on,2025,netzero,high,ref,low,ref,no,low,0.0,biofuel,gas
61993,on,2025,netzero,high,high,low,ref,yes,low,0.0,biofuel,gas
62021,on,2025,netzero,ref,high,high,ref,yes,low,0.0,biofuel,gas
62049,on,2025,netzero,low,high,high,ref,yes,low,0.0,biofuel,gas
62077,on,2025,netzero,high,high,high,ref,yes,low,0.0,biofuel,gas
62105,on,2025,netzero,ref,ref,ref,low,no,low,0.0,biofuel,gas
62133,on,2025,netzero,low,ref,ref,low,no,low,0.0,biofuel,gas
62161,on,2025,netzero,high,ref,ref,low,no,low,0.0,biofuel,gas
62189,on,2025,netzero,ref,ref,low,low,no,low,0.0,biofuel,gas
62217,on,2025,netzero,low,ref,low,low,no,low,0.0,biofuel,gas
62245,on,2025,netzero,high,ref,low,low,no,low,0.0,biofuel,gas
62273,on,2025,netzero,ref,ref,high,ref,no,low,0.0,biofuel,gas
62301,on,2025,netzero,ref,ref,high,low,no,low,0.0,biofuel,gas
62329,on,2025,netzero,low,ref,high,low,no,low,0.0,biofuel,gas
62357,on,2025,netzero,high,ref,high,low,no,low,0.0,biofuel,gas
62385,on,2025,netzero,ref,ref,ref,low,yes,low,0.0,biofuel,gas
62413,on,2025,netzero,low,ref,ref,low,yes,low,0.0,biofuel,gas
62441,on,2025,netzero,high,ref,ref,low,yes,low,0.0,biofuel,gas
62469,on,2025,netzero,ref,ref,low,low,yes,low,0.0,biofuel,gas
62497,on,2025,netzero,low,ref,low,low,yes,low,0.0,biofuel,gas
62525,on,2025,netzero,high,ref,low,low,yes,low,0.0,biofuel,gas
62553,on,2025,netzero,ref,ref,high,low,yes,low,0.0,biofuel,gas
62581,on,2025,netzero,low,ref,high,ref,no,low,0.0,biofuel,gas
62609,on,2025,netzero,low,ref,high,low,yes,low,0.0,biofuel,gas
62637,on,2025,netzero,high,ref,high,low,yes,low,0.0,biofuel,gas
62665,on,2025,netzero,ref,low,ref,low,no,low,0.0,biofuel,gas
62693,on,2025,netzero,low,low,ref,low,no,low,0.0,biofuel,gas
62721,on,2025,netzero,high,low,ref,low,no,low,0.0,biofuel,gas
62749,on,2025,netzero,ref,low,low,low,no,low,0.0,biofuel,gas
62777,on,2025,netzero,low,low,low,low,no,low,0.0,biofuel,gas
62805,on,2025,netzero,high,low,low,low,no,low,0.0,biofuel,gas
62833,on,2025,netzero,ref,low,high,low,no,low,0.0,biofuel,gas
62861,on,2025,netzero,low,low,high,low,no,low,0.0,biofuel,gas
62889,on,2025,netzero,high,ref,high,ref,no,low,0.0,biofuel,gas
62917,on,2025,netzero,high,low,high,low,no,low,0.0,biofuel,gas
62945,on,2025,netzero,ref,low,ref,low,yes,low,0.0,biofuel,gas
62973,on,2025,netzero,low,low,ref,low,yes,low,0.0,biofuel,gas
63001,on,2025,netzero,high,low,ref,low,yes,low,0.0,biofuel,gas
63029,on,2025,netzero,ref,low,low,low,yes,low,0.0,biofuel,gas
63057,on,2025,netzero,low,low,low,low,yes,low,0.0,biofuel,gas
63085,on,2025,netzero,high,low,low,low,yes,low,0.0,biofuel,gas
63113,on,2025,netzero,ref,low,high,low,yes,low,0.0,biofuel,gas
63141,on,2025,netzero,low,low,high,low,yes,low,0.0,biofuel,gas
63169,on,2025,netzero,high,low,high,low,yes,low,0.0,biofuel,gas
63197,on,2025,netzero,ref,ref,ref,ref,yes,low,0.0,biofuel,gas
63225,on,2025,netzero,ref,high,ref,low,no,low,0.0,biofuel,gas
63253,on,2025,netzero,low,high,ref,low,no,low,0.0,biofuel,gas
63281,on,2025,netzero,high,high,ref,low,no,low,0.0,biofuel,gas
63309,on,2025,netzero,ref,high,low,low,no,low,0.0,biofuel,gas
63337,on,2025,netzero,low,high,low,low,no,low,0.0,biofuel,gas
63365,on,2025,netzero,high,high,low,low,no,low,0.0,biofuel,gas
63393,on,2025,netzero,ref,high,high,low,no,low,0.0,biofuel,gas
63421,on,2025,netzero,low,high,high,low,no,low,0.0,biofuel,gas
63449,on,2025,netzero,high,high,high,low,no,low,0.0,biofuel,gas
63477,on,2025,netzero,ref,high,ref,low,yes,low,0.0,biofuel,gas
12098,on,2030,legislated,ref,ref,ref,ref,no,high,2.205659883,biofuel,gas
12126,on,2030,legislated,low,ref,ref,ref,no,high,0.863981615,biofuel,gas
12154,on,2030,legislated,low,ref,ref,ref,yes,high,0.863981615,biofuel,gas
12182,on,2030,legislated,low,high,ref,low,yes,high,4.737807023,biofuel,gas
12210,on,2030,legislated,high,high,ref,low,yes,high,50.8552937,biofuel,gas
12238,on,2030,legislated,ref,high,low,low,yes,high,38.04495069,biofuel,gas
12266,on,2030,legislated,low,high,low,low,yes,high,4.135962298,biofuel,gas
12294,on,2030,legislated,high,high,low,low,yes,high,50.85652511,biofuel,gas
12322,on,2030,legislated,ref,high,high,low,yes,high,38.53986552,biofuel,gas
12350,on,2030,legislated,low,high,high,low,yes,high,4.878630179,biofuel,gas
12378,on,2030,legislated,high,high,high,low,yes,high,50.33558414,biofuel,gas
12406,on,2030,legislated,high,ref,ref,ref,yes,high,15.68696517,biofuel,gas
12434,on,2030,legislated,ref,ref,low,ref,yes,high,2.211540551,biofuel,gas
12462,on,2030,legislated,low,ref,low,ref,yes,high,0.867281651,biofuel,gas
12490,on,2030,legislated,high,ref,low,ref,yes,high,15.25774271,biofuel,gas
12518,on,2030,legislated,ref,ref,high,ref,yes,high,2.207018041,biofuel,gas
12546,on,2030,legislated,low,ref,high,ref,yes,high,0.861380362,biofuel,gas
12574,on,2030,legislated,high,ref,high,ref,yes,high,15.88996138,biofuel,gas
12602,on,2030,legislated,ref,low,ref,ref,no,high,2.01166046,biofuel,gas
12630,on,2030,legislated,low,low,ref,ref,no,high,0.831512927,biofuel,gas
12658,on,2030,legislated,high,ref,ref,ref,no,high,15.68696517,biofuel,gas
12686,on,2030,legislated,high,low,ref,ref,no,high,1.456956335,biofuel,gas
12714,on,2030,legislated,ref,low,low,ref,no,high,2.01119148,biofuel,gas
12742,on,2030,legislated,low,low,low,ref,no,high,0.835005627,biofuel,gas
12770,on,2030,legislated,high,low,low,ref,no,high,1.056533223,biofuel,gas
12798,on,2030,legislated,ref,low,high,ref,no,high,2.007490953,biofuel,gas
12826,on,2030,legislated,low,low,high,ref,no,high,0.827965031,biofuel,gas
12854,on,2030,legislated,high,low,high,ref,no,high,1.016188807,biofuel,gas
12882,on,2030,legislated,ref,low,ref,ref,yes,high,2.01166046,biofuel,gas
12910,on,2030,legislated,low,low,ref,ref,yes,high,0.831512927,biofuel,gas
12938,on,2030,legislated,high,low,ref,ref,yes,high,1.456956335,biofuel,gas
12966,on,2030,legislated,ref,ref,low,ref,no,high,2.211540551,biofuel,gas
12994,on,2030,legislated,ref,low,low,ref,yes,high,2.01119148,biofuel,gas
13022,on,2030,legislated,low,low,low,ref,yes,high,0.835005627,biofuel,gas
13050,on,2030,legislated,high,low,low,ref,yes,high,1.056533223,biofuel,gas
13078,on,2030,legislated,ref,low,high,ref,yes,high,2.007490953,biofuel,gas
13106,on,2030,legislated,low,low,high,ref,yes,high,0.827965031,biofuel,gas
13134,on,2030,legislated,high,low,high,ref,yes,high,1.016188807,biofuel,gas
13162,on,2030,legislated,ref,high,ref,ref,no,high,7.030669899,biofuel,gas
13190,on,2030,legislated,low,high,ref,ref,no,high,0.876681352,biofuel,gas
13218,on,2030,legislated,high,high,ref,ref,no,high,23.00202944,biofuel,gas
13246,on,2030,legislated,ref,high,low,ref,no,high,6.114989369,biofuel,gas
13274,on,2030,legislated,low,ref,low,ref,no,high,0.867281651,biofuel,gas
13302,on,2030,legislated,low,high,low,ref,no,high,0.861336401,biofuel,gas
13330,on,2030,legislated,high,high,low,ref,no,high,22.92196578,biofuel,gas
13358,on,2030,legislated,ref,high,high,ref,no,high,7.1449941,biofuel,gas
