id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value
3077,on,2040,legislated,high,high,low,low,yes,high,64.96127455
3084,on,2040,legislated,ref,high,high,low,yes,high,64.1595908
3091,on,2040,legislated,low,high,high,low,yes,high,62.35494461
3098,on,2040,legislated,high,high,high,low,yes,high,64.9567623
3105,on,2040,legislated,high,ref,ref,ref,yes,high,64.61807165
3112,on,2040,legislated,ref,ref,low,ref,yes,high,64.2806833
3119,on,2040,legislated,low,ref,low,ref,yes,high,62.1352735
3126,on,2040,legislated,high,ref,low,ref,yes,high,64.62770523
3133,on,2040,legislated,ref,ref,high,ref,yes,high,64.27479848
3140,on,2040,legislated,low,ref,high,ref,yes,high,62.1561734
3147,on,2040,legislated,high,ref,high,ref,yes,high,64.61393755
3154,on,2040,legislated,ref,low,ref,ref,no,high,64.29426054
3161,on,2040,legislated,low,low,ref,ref,no,high,62.15505143
3168,on,2040,legislated,high,ref,ref,ref,no,high,64.61807165
3175,on,2040,legislated,high,low,ref,ref,no,high,64.62497463
3182,on,2040,legislated,ref,low,low,ref,no,high,64.28104122
3189,on,2040,legislated,low,low,low,ref,no,high,62.14849967
3196,on,2040,legislated,high,low,low,ref,no,high,64.62534531
3203,on,2040,legislated,ref,low,high,ref,no,high,64.29255684
3210,on,2040,legislated,low,low,high,ref,no,high,62.14484402
3217,on,2040,legislated,high,low,high,ref,no,high,64.62526084
3224,on,2040,legislated,ref,low,ref,ref,yes,high,64.29426054
3231,on,2040,legislated,low,low,ref,ref,yes,high,62.15505143
3238,on,2040,legislated,high,low,ref,ref,yes,high,64.62497463
3245,on,2040,legislated,ref,ref,low,ref,no,high,64.2806833
3252,on,2040,legislated,ref,low,low,ref,yes,high,64.28104122
3259,on,2040,legislated,low,low,low,ref,yes,high,62.14849967
3266,on,2040,legislated,high,low,low,ref,yes,high,64.62534531
3273,on,2040,legislated,ref,low,high,ref,yes,high,64.29255684
3280,on,2040,legislated,low,low,high,ref,yes,high,62.14484402
3287,on,2040,legislated,high,low,high,ref,yes,high,64.62526084
3294,on,2040,legislated,ref,high,ref,ref,no,high,64.27387161
3301,on,2040,legislated,low,high,ref,ref,no,high,62.14352605
3308,on,2040,legislated,high,high,ref,ref,no,high,64.61900346
3315,on,2040,legislated,ref,high,low,ref,no,high,64.2934076
3322,on,2040,legislated,low,ref,low,ref,no,high,62.1352735
3329,on,2040,legislated,low,high,low,ref,no,high,62.14544787
3336,on,2040,legislated,high,high,low,ref,no,high,64.653139
3343,on,2040,legislated,ref,high,high,ref,no,high,64.29139204
3350,on,2040,legislated,low,high,high,ref,no,high,62.14735692
3357,on,2040,legislated,high,high,high,ref,no,high,64.64809486
3364,on,2040,legislated,ref,high,ref,ref,yes,high,64.27387161
3371,on,2040,legislated,low,high,ref,ref,yes,high,62.14352605
3378,on,2040,legislated,high,high,ref,ref,yes,high,64.61900346
3385,on,2040,legislated,ref,high,low,ref,yes,high,64.2934076
3392,on,2040,legislated,low,high,low,ref,yes,high,62.14544787
3399,on,2040,legislated,high,ref,low,ref,no,high,64.62770523
3406,on,2040,legislated,high,high,low,ref,yes,high,64.653139
3413,on,2040,legislated,ref,high,high,ref,yes,high,64.29139204
3420,on,2040,legislated,low,high,high,ref,yes,high,62.14735692
3427,on,2040,legislated,high,high,high,ref,yes,high,64.64809486
3434,on,2040,legislated,ref,ref,ref,low,no,high,64.16913169
3441,on,2040,legislated,low,ref,ref,low,no,high,62.36118949
3448,on,2040,legislated,high,ref,ref,low,no,high,64.95333553
3455,on,2040,legislated,ref,ref,low,low,no,high,64.16979148
3462,on,2040,legislated,low,ref,low,low,no,high,62.36092308
3469,on,2040,legislated,high,ref,low,low,no,high,64.95760278
3476,on,2040,legislated,ref,ref,high,ref,no,high,64.27479848
3483,on,2040,legislated,ref,ref,high,low,no,high,64.16799195
3490,on,2040,legislated,low,ref,high,low,no,high,62.36083843
3497,on,2040,legislated,high,ref,high,low,no,high,64.95274033
3504,on,2040,legislated,ref,ref,ref,low,yes,high,64.16913169
3511,on,2040,legislated,low,ref,ref,low,yes,high,62.36118949
3518,on,2040,legislated,high,ref,ref,low,yes,high,64.95333553
3525,on,2040,legislated,ref,ref,low,low,yes,high,64.16979148
3532,on,2040,legislated,low,ref,low,low,yes,high,62.36092308
3539,on,2040,legislated,high,ref,low,low,yes,high,64.95760278
3546,on,2040,legislated,ref,ref,high,low,yes,high,64.16799195
3553,on,2040,legislated,low,ref,high,ref,no,high,62.1561734
3560,on,2040,legislated,low,ref,high,low,yes,high,62.36083843
3567,on,2040,legislated,high,ref,high,low,yes,high,64.95274033
3574,on,2040,legislated,ref,low,ref,low,no,high,64.21328457
3581,on,2040,legislated,low,low,ref,low,no,high,62.35520117
3588,on,2040,legislated,high,low,ref,low,no,high,64.91071305
3595,on,2040,legislated,ref,low,low,low,no,high,64.20576497
3602,on,2040,legislated,low,low,low,low,no,high,62.35315969
3609,on,2040,legislated,high,low,low,low,no,high,64.91186023
3616,on,2040,legislated,ref,low,high,low,no,high,64.20207481
3623,on,2040,legislated,low,low,high,low,no,high,62.354459
3630,on,2040,legislated,high,ref,high,ref,no,high,64.61393755
3637,on,2040,legislated,high,low,high,low,no,high,64.90478641
3644,on,2040,legislated,ref,low,ref,low,yes,high,64.21328457
3651,on,2040,legislated,low,low,ref,low,yes,high,62.35520117
3658,on,2040,legislated,high,low,ref,low,yes,high,64.91071305
3665,on,2040,legislated,ref,low,low,low,yes,high,64.20576497
3672,on,2040,legislated,low,low,low,low,yes,high,62.35315969
3679,on,2040,legislated,high,low,low,low,yes,high,64.91186023
3686,on,2040,legislated,ref,low,high,low,yes,high,64.20207481
3693,on,2040,legislated,low,low,high,low,yes,high,62.354459
3700,on,2040,legislated,high,low,high,low,yes,high,64.90478641
3707,on,2040,legislated,ref,ref,ref,ref,yes,high,64.25766097
3714,on,2040,legislated,ref,high,ref,low,no,high,64.15866084
3721,on,2040,legislated,low,high,ref,low,no,high,62.35571144
3728,on,2040,legislated,high,high,ref,low,no,high,64.95553273
3735,on,2040,legislated,ref,high,low,low,no,high,64.15667684
3742,on,2040,legislated,low,high,low,low,no,high,62.35459928
3749,on,2040,legislated,high,high,low,low,no,high,64.96127455
3756,on,2040,legislated,ref,high,high,low,no,high,64.1595908
3763,on,2040,legislated,low,high,high,low,no,high,62.35494461
3770,on,2040,legislated,high,high,high,low,no,high,64.9567623
3777,on,2040,legislated,ref,high,ref,low,yes,high,64.15866084
9076,on,2040,netzero,ref,ref,ref,ref,no,high,70.10588272
9083,on,2040,netzero,low,ref,ref,ref,no,high,66.3433346
9090,on,2040,netzero,low,ref,ref,ref,yes,high,65.65368278
9097,on,2040,netzero,low,high,ref,low,yes,high,64.83440705
9104,on,2040,netzero,high,high,ref,low,yes,high,70.17718783
9111,on,2040,netzero,ref,high,low,low,yes,high,68.43713021
9118,on,2040,netzero,low,high,low,low,yes,high,64.83396931
9125,on,2040,netzero,high,high,low,low,yes,high,70.21906756
9132,on,2040,netzero,ref,high,high,low,yes,high,68.40133677
9139,on,2040,netzero,low,high,high,low,yes,high,64.82360728
9146,on,2040,netzero,high,high,high,low,yes,high,70.18115582
9153,on,2040,netzero,high,ref,ref,ref,yes,high,70.93086589
9160,on,2040,netzero,ref,ref,low,ref,yes,high,69.09643058
9167,on,2040,netzero,low,ref,low,ref,yes,high,65.64605945
9174,on,2040,netzero,high,ref,low,ref,yes,high,70.97850561
9181,on,2040,netzero,ref,ref,high,ref,yes,high,69.04128531
9188,on,2040,netzero,low,ref,high,ref,yes,high,65.65597148
9195,on,2040,netzero,high,ref,high,ref,yes,high,70.90687621
9202,on,2040,netzero,ref,low,ref,ref,no,high,71.54594478
9209,on,2040,netzero,low,low,ref,ref,no,high,65.81268468
9216,on,2040,netzero,high,ref,ref,ref,no,high,71.85819046
9223,on,2040,netzero,high,low,ref,ref,no,high,77.73887369
9230,on,2040,netzero,ref,low,low,ref,no,high,71.33357061
9237,on,2040,netzero,low,low,low,ref,no,high,65.79359715
9244,on,2040,netzero,high,low,low,ref,no,high,71.80579589
9251,on,2040,netzero,ref,low,high,ref,no,high,71.71131569
9258,on,2040,netzero,low,low,high,ref,no,high,65.82965507
9265,on,2040,netzero,high,low,high,ref,no,high,71.77544939
9272,on,2040,netzero,ref,low,ref,ref,yes,high,70.67917461
9279,on,2040,netzero,low,low,ref,ref,yes,high,65.2524015
9286,on,2040,netzero,high,low,ref,ref,yes,high,80.90832012
9293,on,2040,netzero,ref,ref,low,ref,no,high,70.12083114
9300,on,2040,netzero,ref,low,low,ref,yes,high,73.8552764
9307,on,2040,netzero,low,low,low,ref,yes,high,65.23598123
9314,on,2040,netzero,high,low,low,ref,yes,high,80.23399131
9321,on,2040,netzero,ref,low,high,ref,yes,high,74.09892311
9328,on,2040,netzero,low,low,high,ref,yes,high,65.31356545
9335,on,2040,netzero,high,low,high,ref,yes,high,81.12461831
9342,on,2040,netzero,ref,high,ref,ref,no,high,70.15250049
9349,on,2040,netzero,low,high,ref,ref,no,high,66.6287013
9356,on,2040,netzero,high,high,ref,ref,no,high,71.87037988
9363,on,2040,netzero,ref,high,low,ref,no,high,70.18111615
9370,on,2040,netzero,low,ref,low,ref,no,high,66.34892194
9377,on,2040,netzero,low,high,low,ref,no,high,66.61548642
9384,on,2040,netzero,high,high,low,ref,no,high,71.94729078
9391,on,2040,netzero,ref,high,high,ref,no,high,70.1457827
9398,on,2040,netzero,low,high,high,ref,no,high,66.63149543
9405,on,2040,netzero,high,high,high,ref,no,high,71.84341211
9412,on,2040,netzero,ref,high,ref,ref,yes,high,68.8773745
9419,on,2040,netzero,low,high,ref,ref,yes,high,65.58718503
9426,on,2040,netzero,high,high,ref,ref,yes,high,70.72023076
9433,on,2040,netzero,ref,high,low,ref,yes,high,68.90992114
9440,on,2040,netzero,low,high,low,ref,yes,high,65.57398616
9447,on,2040,netzero,high,ref,low,ref,no,high,71.92663721
9454,on,2040,netzero,high,high,low,ref,yes,high,70.78700809
9461,on,2040,netzero,ref,high,high,ref,yes,high,68.86234073
9468,on,2040,netzero,low,high,high,ref,yes,high,65.59026403
9475,on,2040,netzero,high,high,high,ref,yes,high,70.70825935
9482,on,2040,netzero,ref,ref,ref,low,no,high,69.15593623
9489,on,2040,netzero,low,ref,ref,low,no,high,65.32122697
9496,on,2040,netzero,high,ref,ref,low,no,high,70.68981172
9503,on,2040,netzero,ref,ref,low,low,no,high,69.00670689
9510,on,2040,netzero,low,ref,low,low,no,high,65.30912245
9517,on,2040,netzero,high,ref,low,low,no,high,70.7321702
9524,on,2040,netzero,ref,ref,high,ref,no,high,70.09088991
9531,on,2040,netzero,ref,ref,high,low,no,high,69.01494008
9538,on,2040,netzero,low,ref,high,low,no,high,65.41301032
9545,on,2040,netzero,high,ref,high,low,no,high,70.67887343
9552,on,2040,netzero,ref,ref,ref,low,yes,high,68.35693335
9559,on,2040,netzero,low,ref,ref,low,yes,high,64.70725381
9566,on,2040,netzero,high,ref,ref,low,yes,high,69.98283471
9573,on,2040,netzero,ref,ref,low,low,yes,high,68.36535185
9580,on,2040,netzero,low,ref,low,low,yes,high,64.70486751
9587,on,2040,netzero,high,ref,low,low,yes,high,70.02052382
9594,on,2040,netzero,ref,ref,high,low,yes,high,68.35069095
9601,on,2040,netzero,low,ref,high,ref,no,high,66.35642712
9608,on,2040,netzero,low,ref,high,low,yes,high,64.70937924
9615,on,2040,netzero,high,ref,high,low,yes,high,69.97469696
9622,on,2040,netzero,ref,low,ref,low,no,high,68.86159938
9629,on,2040,netzero,low,low,ref,low,no,high,65.01031625
9636,on,2040,netzero,high,low,ref,low,no,high,70.64997019
9643,on,2040,netzero,ref,low,low,low,no,high,68.86637122
9650,on,2040,netzero,low,low,low,low,no,high,65.01779279
9657,on,2040,netzero,high,low,low,low,no,high,70.68346792
9664,on,2040,netzero,ref,low,high,low,no,high,68.84979588
9671,on,2040,netzero,low,low,high,low,no,high,65.01942723
9678,on,2040,netzero,high,ref,high,ref,no,high,71.82495184
9685,on,2040,netzero,high,low,high,low,no,high,70.63701579
9692,on,2040,netzero,ref,low,ref,low,yes,high,68.31261566
9699,on,2040,netzero,low,low,ref,low,yes,high,64.51154535
9706,on,2040,netzero,high,low,ref,low,yes,high,70.19465756
9713,on,2040,netzero,ref,low,low,low,yes,high,68.31909681
9720,on,2040,netzero,low,low,low,low,yes,high,64.50717731
9727,on,2040,netzero,high,low,low,low,yes,high,70.24966784
9734,on,2040,netzero,ref,low,high,low,yes,high,68.31019715
9741,on,2040,netzero,low,low,high,low,yes,high,64.50975525
9748,on,2040,netzero,high,low,high,low,yes,high,70.18084896
9755,on,2040,netzero,ref,ref,ref,ref,yes,high,69.05554801
9762,on,2040,netzero,ref,high,ref,low,no,high,69.24878471
9769,on,2040,netzero,low,high,ref,low,no,high,65.48137461
9776,on,2040,netzero,high,high,ref,low,no,high,70.83262876
9783,on,2040,netzero,ref,high,low,low,no,high,69.25654088
9790,on,2040,netzero,low,high,low,low,no,high,65.46185116
9797,on,2040,netzero,high,high,low,low,no,high,70.86186309
9804,on,2040,netzero,ref,high,high,low,no,high,69.24361688
9811,on,2040,netzero,low,high,high,low,no,high,65.48433687
9818,on,2040,netzero,high,high,high,low,no,high,70.81940555
9825,on,2040,netzero,ref,high,ref,low,yes,high,68.40384469
15124,on,2040,netzero,ref,ref,ref,ref,no,low,70.34830832
15131,on,2040,netzero,low,ref,ref,ref,no,low,66.69372848
15138,on,2040,netzero,low,ref,ref,ref,yes,low,65.62498228
15145,on,2040,netzero,low,high,ref,low,yes,low,64.71725962
15152,on,2040,netzero,high,high,ref,low,yes,low,70.24441851
15159,on,2040,netzero,ref,high,low,low,yes,low,68.37471095
15166,on,2040,netzero,low,high,low,low,yes,low,64.71737121
15173,on,2040,netzero,high,high,low,low,yes,low,70.33951695
15180,on,2040,netzero,ref,high,high,low,yes,low,68.38064418
15187,on,2040,netzero,low,high,high,low,yes,low,64.71797202
15194,on,2040,netzero,high,high,high,low,yes,low,70.22112693
15201,on,2040,netzero,high,ref,ref,ref,yes,low,70.81908177
15208,on,2040,netzero,ref,ref,low,ref,yes,low,68.95317105
15215,on,2040,netzero,low,ref,low,ref,yes,low,65.62572704
15222,on,2040,netzero,high,ref,low,ref,yes,low,70.84904015
15229,on,2040,netzero,ref,ref,high,ref,yes,low,68.90666528
15236,on,2040,netzero,low,ref,high,ref,yes,low,65.63129337
15243,on,2040,netzero,high,ref,high,ref,yes,low,70.76166831
15250,on,2040,netzero,ref,low,ref,ref,no,low,70.10274819
15257,on,2040,netzero,low,low,ref,ref,no,low,66.20361567
15264,on,2040,netzero,high,ref,ref,ref,no,low,72.03884305
15271,on,2040,netzero,high,low,ref,ref,no,low,77.22602032
15278,on,2040,netzero,ref,low,low,ref,no,low,70.12896532
15285,on,2040,netzero,low,low,low,ref,no,low,66.18837711
15292,on,2040,netzero,high,low,low,ref,no,low,71.88129574
15299,on,2040,netzero,ref,low,high,ref,no,low,70.06655107
15306,on,2040,netzero,low,low,high,ref,no,low,66.21273774
15313,on,2040,netzero,high,low,high,ref,no,low,77.37034285
15320,on,2040,netzero,ref,low,ref,ref,yes,low,72.5612016
15327,on,2040,netzero,low,low,ref,ref,yes,low,65.37981578
15334,on,2040,netzero,high,low,ref,ref,yes,low,79.75870392
15341,on,2040,netzero,ref,ref,low,ref,no,low,70.35690573
15348,on,2040,netzero,ref,low,low,ref,yes,low,69.09359502
15355,on,2040,netzero,low,low,low,ref,yes,low,65.3682413
15362,on,2040,netzero,high,low,low,ref,yes,low,78.63884282
15369,on,2040,netzero,ref,low,high,ref,yes,low,69.16001824
15376,on,2040,netzero,low,low,high,ref,yes,low,65.37574281
15383,on,2040,netzero,high,low,high,ref,yes,low,79.77835649
15390,on,2040,netzero,ref,high,ref,ref,no,low,70.39572491
15397,on,2040,netzero,low,high,ref,ref,no,low,66.78500744
15404,on,2040,netzero,high,high,ref,ref,no,low,71.96210328
15411,on,2040,netzero,ref,high,low,ref,no,low,70.39588999
15418,on,2040,netzero,low,ref,low,ref,no,low,66.67870008
15425,on,2040,netzero,low,high,low,ref,no,low,66.79863555
15432,on,2040,netzero,high,high,low,ref,no,low,72.05165882
15439,on,2040,netzero,ref,high,high,ref,no,low,70.39277313
15446,on,2040,netzero,low,high,high,ref,no,low,66.79419155
15453,on,2040,netzero,high,high,high,ref,no,low,71.90077844
15460,on,2040,netzero,ref,high,ref,ref,yes,low,68.75202783
15467,on,2040,netzero,low,high,ref,ref,yes,low,65.37615267
15474,on,2040,netzero,high,high,ref,ref,yes,low,70.66033449
15481,on,2040,netzero,ref,high,low,ref,yes,low,68.8105241
15488,on,2040,netzero,low,high,low,ref,yes,low,65.38263751
15495,on,2040,netzero,high,ref,low,ref,no,low,72.17648175
15502,on,2040,netzero,high,high,low,ref,yes,low,70.74506546
15509,on,2040,netzero,ref,high,high,ref,yes,low,68.73926105
15516,on,2040,netzero,low,high,high,ref,yes,low,65.37981358
15523,on,2040,netzero,high,high,high,ref,yes,low,70.6463166
15530,on,2040,netzero,ref,ref,ref,low,no,low,69.25566574
15537,on,2040,netzero,low,ref,ref,low,no,low,65.62418307
15544,on,2040,netzero,high,ref,ref,low,no,low,70.77233714
15551,on,2040,netzero,ref,ref,low,low,no,low,69.25821219
15558,on,2040,netzero,low,ref,low,low,no,low,65.61589408
15565,on,2040,netzero,high,ref,low,low,no,low,70.86175058
15572,on,2040,netzero,ref,ref,high,ref,no,low,70.35813507
15579,on,2040,netzero,ref,ref,high,low,no,low,69.25569235
15586,on,2040,netzero,low,ref,high,low,no,low,65.62929063
15593,on,2040,netzero,high,ref,high,low,no,low,70.76179834
15600,on,2040,netzero,ref,ref,ref,low,yes,low,68.29742689
15607,on,2040,netzero,low,ref,ref,low,yes,low,64.66391544
15614,on,2040,netzero,high,ref,ref,low,yes,low,70.00195306
15621,on,2040,netzero,ref,ref,low,low,yes,low,68.31322775
15628,on,2040,netzero,low,ref,low,low,yes,low,64.66833787
15635,on,2040,netzero,high,ref,low,low,yes,low,70.03201083
15642,on,2040,netzero,ref,ref,high,low,yes,low,68.29357883
15649,on,2040,netzero,low,ref,high,ref,no,low,66.69852942
15656,on,2040,netzero,low,ref,high,low,yes,low,64.66144379
15663,on,2040,netzero,high,ref,high,low,yes,low,69.99883688
15670,on,2040,netzero,ref,low,ref,low,no,low,69.10236957
15677,on,2040,netzero,low,low,ref,low,no,low,65.41314229
15684,on,2040,netzero,high,low,ref,low,no,low,70.89595136
15691,on,2040,netzero,ref,low,low,low,no,low,69.10068444
15698,on,2040,netzero,low,low,low,low,no,low,65.39741304
15705,on,2040,netzero,high,low,low,low,no,low,70.9463419
15712,on,2040,netzero,ref,low,high,low,no,low,69.08466553
15719,on,2040,netzero,low,low,high,low,no,low,65.4142365
15726,on,2040,netzero,high,ref,high,ref,no,low,72.02235386
15733,on,2040,netzero,high,low,high,low,no,low,70.88225398
15740,on,2040,netzero,ref,low,ref,low,yes,low,68.20318732
15747,on,2040,netzero,low,low,ref,low,yes,low,64.61538234
15754,on,2040,netzero,high,low,ref,low,yes,low,70.07442032
15761,on,2040,netzero,ref,low,low,low,yes,low,68.2400198
15768,on,2040,netzero,low,low,low,low,yes,low,64.62266961
15775,on,2040,netzero,high,low,low,low,yes,low,70.10041683
15782,on,2040,netzero,ref,low,high,low,yes,low,68.19991072
15789,on,2040,netzero,low,low,high,low,yes,low,64.61512916
15796,on,2040,netzero,high,low,high,low,yes,low,70.05228157
15803,on,2040,netzero,ref,ref,ref,ref,yes,low,68.92613407
15810,on,2040,netzero,ref,high,ref,low,no,low,69.25460076
15817,on,2040,netzero,low,high,ref,low,no,low,65.79473051
15824,on,2040,netzero,high,high,ref,low,no,low,70.92605136
15831,on,2040,netzero,ref,high,low,low,no,low,69.25934113
15838,on,2040,netzero,low,high,low,low,no,low,65.77503317
15845,on,2040,netzero,high,high,low,low,no,low,70.95087418
15852,on,2040,netzero,ref,high,high,low,no,low,69.2550138
15859,on,2040,netzero,low,high,high,low,no,low,65.77408418
15866,on,2040,netzero,high,high,high,low,no,low,70.90884046
15873,on,2040,netzero,ref,high,ref,low,yes,low,68.37920837
3029,on,2045,legislated,ref,ref,ref,ref,no,high,64.75424163
3036,on,2045,legislated,low,ref,ref,ref,no,high,62.12860402
3043,on,2045,legislated,low,ref,ref,ref,yes,high,62.12860402
3050,on,2045,legislated,low,high,ref,low,yes,high,62.22556898
3057,on,2045,legislated,high,high,ref,low,yes,high,64.98943463
3064,on,2045,legislated,ref,high,low,low,yes,high,64.68819988
3071,on,2045,legislated,low,high,low,low,yes,high,62.22615374
3078,on,2045,legislated,high,high,low,low,yes,high,67.74633858
3085,on,2045,legislated,ref,high,high,low,yes,high,64.68567078
3092,on,2045,legislated,low,high,high,low,yes,high,62.22536116
3099,on,2045,legislated,high,high,high,low,yes,high,64.87904384
3106,on,2045,legislated,high,ref,ref,ref,yes,high,64.90123831
3113,on,2045,legislated,ref,ref,low,ref,yes,high,64.77218102
3120,on,2045,legislated,low,ref,low,ref,yes,high,62.14557711
3127,on,2045,legislated,high,ref,low,ref,yes,high,64.83303967
3134,on,2045,legislated,ref,ref,high,ref,yes,high,64.76256826
3141,on,2045,legislated,low,ref,high,ref,yes,high,62.11787561
3148,on,2045,legislated,high,ref,high,ref,yes,high,64.89926343
3155,on,2045,legislated,ref,low,ref,ref,no,high,64.77153973
3162,on,2045,legislated,low,low,ref,ref,no,high,62.12415047
3169,on,2045,legislated,high,ref,ref,ref,no,high,64.90123831
3176,on,2045,legislated,high,low,ref,ref,no,high,64.87589623
3183,on,2045,legislated,ref,low,low,ref,no,high,64.7983829
3190,on,2045,legislated,low,low,low,ref,no,high,62.14659941
3197,on,2045,legislated,high,low,low,ref,no,high,64.86047342
3204,on,2045,legislated,ref,low,high,ref,no,high,64.77144233
3211,on,2045,legislated,low,low,high,ref,no,high,62.14819627
3218,on,2045,legislated,high,low,high,ref,no,high,64.8672502
3225,on,2045,legislated,ref,low,ref,ref,yes,high,64.77153973
3232,on,2045,legislated,low,low,ref,ref,yes,high,62.12415047
3239,on,2045,legislated,high,low,ref,ref,yes,high,64.87589623
3246,on,2045,legislated,ref,ref,low,ref,no,high,64.77218102
3253,on,2045,legislated,ref,low,low,ref,yes,high,64.7983829
3260,on,2045,legislated,low,low,low,ref,yes,high,62.14659941
3267,on,2045,legislated,high,low,low,ref,yes,high,64.86047342
3274,on,2045,legislated,ref,low,high,ref,yes,high,64.77144233
3281,on,2045,legislated,low,low,high,ref,yes,high,62.14819627
3288,on,2045,legislated,high,low,high,ref,yes,high,64.8672502
3295,on,2045,legislated,ref,high,ref,ref,no,high,64.76725237
3302,on,2045,legislated,low,high,ref,ref,no,high,62.11197819
3309,on,2045,legislated,high,high,ref,ref,no,high,64.89076086
3316,on,2045,legislated,ref,high,low,ref,no,high,64.77351715
3323,on,2045,legislated,low,ref,low,ref,no,high,62.14557711
3330,on,2045,legislated,low,high,low,ref,no,high,62.1408532
3337,on,2045,legislated,high,high,low,ref,no,high,64.82040328
3344,on,2045,legislated,ref,high,high,ref,no,high,64.76390475
3351,on,2045,legislated,low,high,high,ref,no,high,62.12696077
3358,on,2045,legislated,high,high,high,ref,no,high,64.890761
3365,on,2045,legislated,ref,high,ref,ref,yes,high,64.76725237
3372,on,2045,legislated,low,high,ref,ref,yes,high,62.11197819
3379,on,2045,legislated,high,high,ref,ref,yes,high,64.89076086
3386,on,2045,legislated,ref,high,low,ref,yes,high,64.77351715
3393,on,2045,legislated,low,high,low,ref,yes,high,62.1408532
3400,on,2045,legislated,high,ref,low,ref,no,high,64.83303967
3407,on,2045,legislated,high,high,low,ref,yes,high,64.82040328
3414,on,2045,legislated,ref,high,high,ref,yes,high,64.76390475
3421,on,2045,legislated,low,high,high,ref,yes,high,62.12696077
3428,on,2045,legislated,high,high,high,ref,yes,high,64.890761
3435,on,2045,legislated,ref,ref,ref,low,no,high,64.6873029
3442,on,2045,legislated,low,ref,ref,low,no,high,62.22910728
3449,on,2045,legislated,high,ref,ref,low,no,high,64.87448905
3456,on,2045,legislated,ref,ref,low,low,no,high,64.68877535
3463,on,2045,legislated,low,ref,low,low,no,high,62.22998882
3470,on,2045,legislated,high,ref,low,low,no,high,67.2192544
3477,on,2045,legislated,ref,ref,high,ref,no,high,64.76256826
3484,on,2045,legislated,ref,ref,high,low,no,high,64.68611364
3491,on,2045,legislated,low,ref,high,low,no,high,62.23163624
3498,on,2045,legislated,high,ref,high,low,no,high,64.99637501
3505,on,2045,legislated,ref,ref,ref,low,yes,high,64.6873029
3512,on,2045,legislated,low,ref,ref,low,yes,high,62.22910728
3519,on,2045,legislated,high,ref,ref,low,yes,high,64.87448905
3526,on,2045,legislated,ref,ref,low,low,yes,high,64.68877535
3533,on,2045,legislated,low,ref,low,low,yes,high,62.22998882
3540,on,2045,legislated,high,ref,low,low,yes,high,67.2192544
3547,on,2045,legislated,ref,ref,high,low,yes,high,64.68611364
3554,on,2045,legislated,low,ref,high,ref,no,high,62.11787561
3561,on,2045,legislated,low,ref,high,low,yes,high,62.23163624
3568,on,2045,legislated,high,ref,high,low,yes,high,64.99637501
3575,on,2045,legislated,ref,low,ref,low,no,high,64.63989074
3582,on,2045,legislated,low,low,ref,low,no,high,62.22888914
3589,on,2045,legislated,high,low,ref,low,no,high,64.91016749
3596,on,2045,legislated,ref,low,low,low,no,high,64.66817229
3603,on,2045,legislated,low,low,low,low,no,high,62.22507809
3610,on,2045,legislated,high,low,low,low,no,high,64.87072608
3617,on,2045,legislated,ref,low,high,low,no,high,64.65272892
3624,on,2045,legislated,low,low,high,low,no,high,62.22776959
3631,on,2045,legislated,high,ref,high,ref,no,high,64.89926343
3638,on,2045,legislated,high,low,high,low,no,high,64.97114725
3645,on,2045,legislated,ref,low,ref,low,yes,high,64.63989074
3652,on,2045,legislated,low,low,ref,low,yes,high,62.22888914
3659,on,2045,legislated,high,low,ref,low,yes,high,64.91016749
3666,on,2045,legislated,ref,low,low,low,yes,high,64.66817229
3673,on,2045,legislated,low,low,low,low,yes,high,62.22507809
3680,on,2045,legislated,high,low,low,low,yes,high,64.87072608
3687,on,2045,legislated,ref,low,high,low,yes,high,64.65272892
3694,on,2045,legislated,low,low,high,low,yes,high,62.22776959
3701,on,2045,legislated,high,low,high,low,yes,high,64.97114725
3708,on,2045,legislated,ref,ref,ref,ref,yes,high,64.75424163
3715,on,2045,legislated,ref,high,ref,low,no,high,64.68727296
3722,on,2045,legislated,low,high,ref,low,no,high,62.22556898
3729,on,2045,legislated,high,high,ref,low,no,high,64.98943463
3736,on,2045,legislated,ref,high,low,low,no,high,64.68819988
3743,on,2045,legislated,low,high,low,low,no,high,62.22615374
3750,on,2045,legislated,high,high,low,low,no,high,67.74633858
3757,on,2045,legislated,ref,high,high,low,no,high,64.68567078
3764,on,2045,legislated,low,high,high,low,no,high,62.22536116
3771,on,2045,legislated,high,high,high,low,no,high,64.87904384
3778,on,2045,legislated,ref,high,ref,low,yes,high,64.68727296
9077,on,2045,netzero,ref,ref,ref,ref,no,high,76.2994016
9084,on,2045,netzero,low,ref,ref,ref,no,high,71.45258626
9091,on,2045,netzero,low,ref,ref,ref,yes,high,66.93276827
9098,on,2045,netzero,low,high,ref,low,yes,high,65.83276716
9105,on,2045,netzero,high,high,ref,low,yes,high,73.53737434
9112,on,2045,netzero,ref,high,low,low,yes,high,70.0756019
9119,on,2045,netzero,low,high,low,low,yes,high,65.79165306
9126,on,2045,netzero,high,high,low,low,yes,high,73.58647273
9133,on,2045,netzero,ref,high,high,low,yes,high,70.12903926
9140,on,2045,netzero,low,high,high,low,yes,high,65.83482778
9147,on,2045,netzero,high,high,high,low,yes,high,73.54482242
