id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,category
86165,on,2030,netzero,ref,ref,low,low,yes,high,708.8628892,services
86228,on,2030,netzero,low,ref,low,low,yes,high,712.4439549,services
86291,on,2030,netzero,high,ref,low,low,yes,high,707.2761945,services
86354,on,2030,netzero,ref,ref,high,low,yes,high,708.9124232,services
86417,on,2030,netzero,low,ref,high,ref,no,high,710.8626995,services
86480,on,2030,netzero,low,ref,high,low,yes,high,712.4464487,services
86543,on,2030,netzero,high,ref,high,low,yes,high,707.2714316,services
86606,on,2030,netzero,ref,low,ref,low,no,high,709.1545431,services
86669,on,2030,netzero,low,low,ref,low,no,high,712.9276173,services
86732,on,2030,netzero,high,low,ref,low,no,high,706.9966174,services
86795,on,2030,netzero,ref,low,low,low,no,high,709.1946799,services
86858,on,2030,netzero,low,low,low,low,no,high,712.9731526,services
86921,on,2030,netzero,high,low,low,low,no,high,706.9874495,services
86984,on,2030,netzero,ref,low,high,low,no,high,709.2294981,services
87047,on,2030,netzero,low,low,high,low,no,high,712.9175687,services
87110,on,2030,netzero,high,ref,high,ref,no,high,701.7259188,services
87173,on,2030,netzero,high,low,high,low,no,high,707.0077242,services
87236,on,2030,netzero,ref,low,ref,low,yes,high,709.1545031,services
87299,on,2030,netzero,low,low,ref,low,yes,high,712.9184591,services
87362,on,2030,netzero,high,low,ref,low,yes,high,707.0044582,services
87425,on,2030,netzero,ref,low,low,low,yes,high,709.1691469,services
87488,on,2030,netzero,low,low,low,low,yes,high,712.886483,services
87551,on,2030,netzero,high,low,low,low,yes,high,707.0016157,services
87614,on,2030,netzero,ref,low,high,low,yes,high,709.1382128,services
87677,on,2030,netzero,low,low,high,low,yes,high,713.0218851,services
87740,on,2030,netzero,high,low,high,low,yes,high,707.0092257,services
87803,on,2030,netzero,ref,ref,ref,ref,yes,high,704.5884524,services
87866,on,2030,netzero,ref,high,ref,low,no,high,708.6892135,services
87929,on,2030,netzero,low,high,ref,low,no,high,712.1025652,services
87992,on,2030,netzero,high,high,ref,low,no,high,707.0659814,services
88055,on,2030,netzero,ref,high,low,low,no,high,708.6726789,services
88118,on,2030,netzero,low,high,low,low,no,high,712.0673174,services
88181,on,2030,netzero,high,high,low,low,no,high,707.0624693,services
88244,on,2030,netzero,ref,high,high,low,no,high,708.6141106,services
88307,on,2030,netzero,low,high,high,low,no,high,712.1691146,services
88370,on,2030,netzero,high,high,high,low,no,high,707.0709984,services
88433,on,2030,netzero,ref,high,ref,low,yes,high,708.6162775,services
136124,on,2030,netzero,ref,ref,ref,ref,no,low,705.0765978,services
136187,on,2030,netzero,low,ref,ref,ref,no,low,710.8678604,services
136250,on,2030,netzero,low,ref,ref,ref,yes,low,710.8672822,services
136313,on,2030,netzero,low,high,ref,low,yes,low,712.1618109,services
136376,on,2030,netzero,high,high,ref,low,yes,low,707.0729296,services
136439,on,2030,netzero,ref,high,low,low,yes,low,708.678187,services
136502,on,2030,netzero,low,high,low,low,yes,low,712.0671965,services
136565,on,2030,netzero,high,high,low,low,yes,low,707.0634299,services
136628,on,2030,netzero,ref,high,high,low,yes,low,708.620833,services
136691,on,2030,netzero,low,high,high,low,yes,low,712.1515046,services
136754,on,2030,netzero,high,high,high,low,yes,low,707.0624857,services
136817,on,2030,netzero,high,ref,ref,ref,yes,low,701.7400667,services
136880,on,2030,netzero,ref,ref,low,ref,yes,low,704.6229352,services
136943,on,2030,netzero,low,ref,low,ref,yes,low,710.8815275,services
137006,on,2030,netzero,high,ref,low,ref,yes,low,701.7600673,services
137069,on,2030,netzero,ref,ref,high,ref,yes,low,705.068737,services
137132,on,2030,netzero,low,ref,high,ref,yes,low,710.8633187,services
137195,on,2030,netzero,high,ref,high,ref,yes,low,701.7326652,services
137258,on,2030,netzero,ref,low,ref,ref,no,low,706.6551141,services
137321,on,2030,netzero,low,low,ref,ref,no,low,713.1780748,services
137384,on,2030,netzero,high,ref,ref,ref,no,low,702.1549495,services
137447,on,2030,netzero,high,low,ref,ref,no,low,704.2127324,services
137510,on,2030,netzero,ref,low,low,ref,no,low,707.0366352,services
137573,on,2030,netzero,low,low,low,ref,no,low,713.2037349,services
137636,on,2030,netzero,high,low,low,ref,no,low,703.8050954,services
137699,on,2030,netzero,ref,low,high,ref,no,low,706.5481457,services
137762,on,2030,netzero,low,low,high,ref,no,low,713.1467786,services
137825,on,2030,netzero,high,low,high,ref,no,low,703.7768256,services
137888,on,2030,netzero,ref,low,ref,ref,yes,low,707.0450011,services
137951,on,2030,netzero,low,low,ref,ref,yes,low,713.1784376,services
138014,on,2030,netzero,high,low,ref,ref,yes,low,703.7870823,services
138077,on,2030,netzero,ref,ref,low,ref,no,low,705.0937299,services
138140,on,2030,netzero,ref,low,low,ref,yes,low,706.6580194,services
138203,on,2030,netzero,low,low,low,ref,yes,low,713.2096191,services
138266,on,2030,netzero,high,low,low,ref,yes,low,703.8067448,services
138329,on,2030,netzero,ref,low,high,ref,yes,low,706.685313,services
138392,on,2030,netzero,low,low,high,ref,yes,low,713.1495027,services
138455,on,2030,netzero,high,low,high,ref,yes,low,703.7766792,services
138518,on,2030,netzero,ref,high,ref,ref,no,low,704.3044538,services
138581,on,2030,netzero,low,high,ref,ref,no,low,710.4347039,services
138644,on,2030,netzero,high,high,ref,ref,no,low,701.1513563,services
138707,on,2030,netzero,ref,high,low,ref,no,low,704.188092,services
138770,on,2030,netzero,low,ref,low,ref,no,low,710.8771184,services
138833,on,2030,netzero,low,high,low,ref,no,low,710.4639239,services
138896,on,2030,netzero,high,high,low,ref,no,low,701.1227691,services
138959,on,2030,netzero,ref,high,high,ref,no,low,704.2899566,services
139022,on,2030,netzero,low,high,high,ref,no,low,710.4240021,services
139085,on,2030,netzero,high,high,high,ref,no,low,701.1147829,services
139148,on,2030,netzero,ref,high,ref,ref,yes,low,704.3022,services
139211,on,2030,netzero,low,high,ref,ref,yes,low,710.433975,services
139274,on,2030,netzero,high,high,ref,ref,yes,low,701.5833554,services
139337,on,2030,netzero,ref,high,low,ref,yes,low,704.3285309,services
139400,on,2030,netzero,low,high,low,ref,yes,low,710.4486291,services
139463,on,2030,netzero,high,ref,low,ref,no,low,702.2119377,services
139526,on,2030,netzero,high,high,low,ref,yes,low,701.1728297,services
139589,on,2030,netzero,ref,high,high,ref,yes,low,704.2899236,services
139652,on,2030,netzero,low,high,high,ref,yes,low,710.4320219,services
139715,on,2030,netzero,high,high,high,ref,yes,low,701.1282534,services
139778,on,2030,netzero,ref,ref,ref,low,no,low,708.8381657,services
139841,on,2030,netzero,low,ref,ref,low,no,low,712.5248696,services
139904,on,2030,netzero,high,ref,ref,low,no,low,707.2714421,services
139967,on,2030,netzero,ref,ref,low,low,no,low,708.941914,services
140030,on,2030,netzero,low,ref,low,low,no,low,712.4847272,services
140093,on,2030,netzero,high,ref,low,low,no,low,707.2505119,services
140156,on,2030,netzero,ref,ref,high,ref,no,low,704.5867596,services
140219,on,2030,netzero,ref,ref,high,low,no,low,708.9132358,services
140282,on,2030,netzero,low,ref,high,low,no,low,712.5248259,services
140345,on,2030,netzero,high,ref,high,low,no,low,707.2708176,services
140408,on,2030,netzero,ref,ref,ref,low,yes,low,708.9233844,services
140471,on,2030,netzero,low,ref,ref,low,yes,low,712.5188502,services
140534,on,2030,netzero,high,ref,ref,low,yes,low,707.2732649,services
140597,on,2030,netzero,ref,ref,low,low,yes,low,708.8628892,services
140660,on,2030,netzero,low,ref,low,low,yes,low,712.4439549,services
140723,on,2030,netzero,high,ref,low,low,yes,low,707.2761945,services
140786,on,2030,netzero,ref,ref,high,low,yes,low,708.9124232,services
140849,on,2030,netzero,low,ref,high,ref,no,low,710.8626995,services
140912,on,2030,netzero,low,ref,high,low,yes,low,712.4464487,services
140975,on,2030,netzero,high,ref,high,low,yes,low,707.2714316,services
141038,on,2030,netzero,ref,low,ref,low,no,low,709.1545431,services
141101,on,2030,netzero,low,low,ref,low,no,low,712.9276173,services
141164,on,2030,netzero,high,low,ref,low,no,low,706.9966174,services
141227,on,2030,netzero,ref,low,low,low,no,low,709.1946799,services
141290,on,2030,netzero,low,low,low,low,no,low,712.9731526,services
141353,on,2030,netzero,high,low,low,low,no,low,706.9874495,services
141416,on,2030,netzero,ref,low,high,low,no,low,709.2294981,services
141479,on,2030,netzero,low,low,high,low,no,low,712.9175687,services
141542,on,2030,netzero,high,ref,high,ref,no,low,701.7259188,services
141605,on,2030,netzero,high,low,high,low,no,low,707.0077242,services
141668,on,2030,netzero,ref,low,ref,low,yes,low,709.1545031,services
141731,on,2030,netzero,low,low,ref,low,yes,low,712.9184591,services
141794,on,2030,netzero,high,low,ref,low,yes,low,707.0044582,services
141857,on,2030,netzero,ref,low,low,low,yes,low,709.1691469,services
141920,on,2030,netzero,low,low,low,low,yes,low,712.886483,services
141983,on,2030,netzero,high,low,low,low,yes,low,707.0016157,services
142046,on,2030,netzero,ref,low,high,low,yes,low,709.1382128,services
142109,on,2030,netzero,low,low,high,low,yes,low,713.0218851,services
142172,on,2030,netzero,high,low,high,low,yes,low,707.0092257,services
142235,on,2030,netzero,ref,ref,ref,ref,yes,low,704.5884524,services
142298,on,2030,netzero,ref,high,ref,low,no,low,708.6892135,services
142361,on,2030,netzero,low,high,ref,low,no,low,712.1025652,services
142424,on,2030,netzero,high,high,ref,low,no,low,707.0659814,services
142487,on,2030,netzero,ref,high,low,low,no,low,708.6726789,services
142550,on,2030,netzero,low,high,low,low,no,low,712.0673174,services
142613,on,2030,netzero,high,high,low,low,no,low,707.0624693,services
142676,on,2030,netzero,ref,high,high,low,no,low,708.6141106,services
142739,on,2030,netzero,low,high,high,low,no,low,712.1691146,services
142802,on,2030,netzero,high,high,high,low,no,low,707.0706355,services
142865,on,2030,netzero,ref,high,ref,low,yes,low,708.6961062,services
27261,on,2035,legislated,ref,ref,ref,ref,no,high,800.0663284,services
27324,on,2035,legislated,low,ref,ref,ref,no,high,805.0532033,services
27387,on,2035,legislated,low,ref,ref,ref,yes,high,805.0532033,services
27450,on,2035,legislated,low,high,ref,low,yes,high,803.3193288,services
27513,on,2035,legislated,high,high,ref,low,yes,high,797.8242422,services
27576,on,2035,legislated,ref,high,low,low,yes,high,800.1399015,services
27639,on,2035,legislated,low,high,low,low,yes,high,803.3020599,services
27702,on,2035,legislated,high,high,low,low,yes,high,797.7911804,services
27765,on,2035,legislated,ref,high,high,low,yes,high,800.1787842,services
27828,on,2035,legislated,low,high,high,low,yes,high,802.8331021,services
27891,on,2035,legislated,high,high,high,low,yes,high,797.8083903,services
27954,on,2035,legislated,high,ref,ref,ref,yes,high,796.9659744,services
28017,on,2035,legislated,ref,ref,low,ref,yes,high,800.1127508,services
28080,on,2035,legislated,low,ref,low,ref,yes,high,805.0617379,services
28143,on,2035,legislated,high,ref,low,ref,yes,high,797.0472793,services
28206,on,2035,legislated,ref,ref,high,ref,yes,high,800.0420919,services
28269,on,2035,legislated,low,ref,high,ref,yes,high,805.002513,services
28332,on,2035,legislated,high,ref,high,ref,yes,high,796.9531235,services
28395,on,2035,legislated,ref,low,ref,ref,no,high,799.6989435,services
28458,on,2035,legislated,low,low,ref,ref,no,high,804.9243225,services
28521,on,2035,legislated,high,ref,ref,ref,no,high,796.9659744,services
28584,on,2035,legislated,high,low,ref,ref,no,high,796.3517052,services
28647,on,2035,legislated,ref,low,low,ref,no,high,799.4530359,services
28710,on,2035,legislated,low,low,low,ref,no,high,804.9000888,services
28773,on,2035,legislated,high,low,low,ref,no,high,796.3892107,services
28836,on,2035,legislated,ref,low,high,ref,no,high,799.6760668,services
28899,on,2035,legislated,low,low,high,ref,no,high,804.8666879,services
28962,on,2035,legislated,high,low,high,ref,no,high,796.3121339,services
29025,on,2035,legislated,ref,low,ref,ref,yes,high,799.6989435,services
29088,on,2035,legislated,low,low,ref,ref,yes,high,804.9243225,services
29151,on,2035,legislated,high,low,ref,ref,yes,high,796.3517052,services
29214,on,2035,legislated,ref,ref,low,ref,no,high,800.1127508,services
29277,on,2035,legislated,ref,low,low,ref,yes,high,799.4530359,services
29340,on,2035,legislated,low,low,low,ref,yes,high,804.9000888,services
29403,on,2035,legislated,high,low,low,ref,yes,high,796.3892107,services
29466,on,2035,legislated,ref,low,high,ref,yes,high,799.6760668,services
29529,on,2035,legislated,low,low,high,ref,yes,high,804.8666879,services
29592,on,2035,legislated,high,low,high,ref,yes,high,796.3121339,services
29655,on,2035,legislated,ref,high,ref,ref,no,high,800.2210814,services
29718,on,2035,legislated,low,high,ref,ref,no,high,805.5463443,services
29781,on,2035,legislated,high,high,ref,ref,no,high,796.7764798,services
29844,on,2035,legislated,ref,high,low,ref,no,high,800.2596157,services
29907,on,2035,legislated,low,ref,low,ref,no,high,805.0617379,services
29970,on,2035,legislated,low,high,low,ref,no,high,805.1567035,services
30033,on,2035,legislated,high,high,low,ref,no,high,797.1754774,services
30096,on,2035,legislated,ref,high,high,ref,no,high,800.200675,services
30159,on,2035,legislated,low,high,high,ref,no,high,805.3622288,services
30222,on,2035,legislated,high,high,high,ref,no,high,796.7369917,services
30285,on,2035,legislated,ref,high,ref,ref,yes,high,800.2210814,services
30348,on,2035,legislated,low,high,ref,ref,yes,high,805.5463443,services
30411,on,2035,legislated,high,high,ref,ref,yes,high,796.7764798,services
30474,on,2035,legislated,ref,high,low,ref,yes,high,800.2596157,services
30537,on,2035,legislated,low,high,low,ref,yes,high,805.1567035,services
30600,on,2035,legislated,high,ref,low,ref,no,high,797.0472793,services
30663,on,2035,legislated,high,high,low,ref,yes,high,797.1754774,services
30726,on,2035,legislated,ref,high,high,ref,yes,high,800.200675,services
30789,on,2035,legislated,low,high,high,ref,yes,high,805.3622288,services
30852,on,2035,legislated,high,high,high,ref,yes,high,796.7369917,services
30915,on,2035,legislated,ref,ref,ref,low,no,high,800.1447967,services
30978,on,2035,legislated,low,ref,ref,low,no,high,803.3523092,services
31041,on,2035,legislated,high,ref,ref,low,no,high,797.7021268,services
31104,on,2035,legislated,ref,ref,low,low,no,high,800.1383807,services
31167,on,2035,legislated,low,ref,low,low,no,high,803.3216659,services
31230,on,2035,legislated,high,ref,low,low,no,high,797.6897932,services
31293,on,2035,legislated,ref,ref,high,ref,no,high,800.0420919,services
31356,on,2035,legislated,ref,ref,high,low,no,high,800.1453813,services
31419,on,2035,legislated,low,ref,high,low,no,high,803.3476916,services
31482,on,2035,legislated,high,ref,high,low,no,high,797.6889585,services
31545,on,2035,legislated,ref,ref,ref,low,yes,high,800.1447967,services
31608,on,2035,legislated,low,ref,ref,low,yes,high,803.3523092,services
31671,on,2035,legislated,high,ref,ref,low,yes,high,797.7021268,services
31734,on,2035,legislated,ref,ref,low,low,yes,high,800.1383807,services
31797,on,2035,legislated,low,ref,low,low,yes,high,803.3216659,services
31860,on,2035,legislated,high,ref,low,low,yes,high,797.6897932,services
31923,on,2035,legislated,ref,ref,high,low,yes,high,800.1453813,services
31986,on,2035,legislated,low,ref,high,ref,no,high,805.002513,services
32049,on,2035,legislated,low,ref,high,low,yes,high,803.3476916,services
32112,on,2035,legislated,high,ref,high,low,yes,high,797.6889585,services
32175,on,2035,legislated,ref,low,ref,low,no,high,800.0858809,services
32238,on,2035,legislated,low,low,ref,low,no,high,803.9741818,services
32301,on,2035,legislated,high,low,ref,low,no,high,797.7064786,services
32364,on,2035,legislated,ref,low,low,low,no,high,800.2284296,services
32427,on,2035,legislated,low,low,low,low,no,high,803.4205399,services
32490,on,2035,legislated,high,low,low,low,no,high,797.6972377,services
32553,on,2035,legislated,ref,low,high,low,no,high,800.1394938,services
32616,on,2035,legislated,low,low,high,low,no,high,803.9710948,services
32679,on,2035,legislated,high,ref,high,ref,no,high,796.9531235,services
32742,on,2035,legislated,high,low,high,low,no,high,797.7314245,services
32805,on,2035,legislated,ref,low,ref,low,yes,high,800.0858809,services
32868,on,2035,legislated,low,low,ref,low,yes,high,803.9741818,services
32931,on,2035,legislated,high,low,ref,low,yes,high,797.7064786,services
32994,on,2035,legislated,ref,low,low,low,yes,high,800.2284296,services
33057,on,2035,legislated,low,low,low,low,yes,high,803.4205399,services
33120,on,2035,legislated,high,low,low,low,yes,high,797.6972377,services
33183,on,2035,legislated,ref,low,high,low,yes,high,800.1394938,services
33246,on,2035,legislated,low,low,high,low,yes,high,803.9710948,services
33309,on,2035,legislated,high,low,high,low,yes,high,797.7314245,services
33372,on,2035,legislated,ref,ref,ref,ref,yes,high,800.0663284,services
33435,on,2035,legislated,ref,high,ref,low,no,high,800.1621852,services
33498,on,2035,legislated,low,high,ref,low,no,high,803.3193288,services
33561,on,2035,legislated,high,high,ref,low,no,high,797.8242422,services
33624,on,2035,legislated,ref,high,low,low,no,high,800.1399015,services
33687,on,2035,legislated,low,high,low,low,no,high,803.3020599,services
33750,on,2035,legislated,high,high,low,low,no,high,797.7911804,services
33813,on,2035,legislated,ref,high,high,low,no,high,800.1787842,services
33876,on,2035,legislated,low,high,high,low,no,high,802.8331021,services
33939,on,2035,legislated,high,high,high,low,no,high,797.8083903,services
34002,on,2035,legislated,ref,high,ref,low,yes,high,800.1621852,services
81693,on,2035,netzero,ref,ref,ref,ref,no,high,769.0540383,services
81756,on,2035,netzero,low,ref,ref,ref,no,high,776.8055889,services
81819,on,2035,netzero,low,ref,ref,ref,yes,high,776.7950685,services
81882,on,2035,netzero,low,high,ref,low,yes,high,773.2249111,services
81945,on,2035,netzero,high,high,ref,low,yes,high,760.5923246,services
82008,on,2035,netzero,ref,high,low,low,yes,high,766.5990772,services
82071,on,2035,netzero,low,high,low,low,yes,high,773.3205911,services
82134,on,2035,netzero,high,high,low,low,yes,high,760.6448958,services
82197,on,2035,netzero,ref,high,high,low,yes,high,766.4366413,services
82260,on,2035,netzero,low,high,high,low,yes,high,773.1362168,services
82323,on,2035,netzero,high,high,high,low,yes,high,760.5850877,services
82386,on,2035,netzero,high,ref,ref,ref,yes,high,760.8354035,services
82449,on,2035,netzero,ref,ref,low,ref,yes,high,768.9170781,services
82512,on,2035,netzero,low,ref,low,ref,yes,high,776.9979291,services
82575,on,2035,netzero,high,ref,low,ref,yes,high,761.0936151,services
82638,on,2035,netzero,ref,ref,high,ref,yes,high,769.1379456,services
82701,on,2035,netzero,low,ref,high,ref,yes,high,776.7117309,services
82764,on,2035,netzero,high,ref,high,ref,yes,high,760.7860072,services
82827,on,2035,netzero,ref,low,ref,ref,no,high,773.0516267,services
82890,on,2035,netzero,low,low,ref,ref,no,high,780.8091096,services
82953,on,2035,netzero,high,ref,ref,ref,no,high,760.1231124,services
83016,on,2035,netzero,high,low,ref,ref,no,high,765.4132308,services
83079,on,2035,netzero,ref,low,low,ref,no,high,773.6529185,services
83142,on,2035,netzero,low,low,low,ref,no,high,781.0051968,services
83205,on,2035,netzero,high,low,low,ref,no,high,765.1378779,services
83268,on,2035,netzero,ref,low,high,ref,no,high,772.8083703,services
83331,on,2035,netzero,low,low,high,ref,no,high,780.7065092,services
83394,on,2035,netzero,high,low,high,ref,no,high,764.7863061,services
83457,on,2035,netzero,ref,low,ref,ref,yes,high,773.4021874,services
83520,on,2035,netzero,low,low,ref,ref,yes,high,780.8351868,services
83583,on,2035,netzero,high,low,ref,ref,yes,high,764.9935335,services
83646,on,2035,netzero,ref,ref,low,ref,no,high,769.3036681,services
83709,on,2035,netzero,ref,low,low,ref,yes,high,773.2560267,services
83772,on,2035,netzero,low,low,low,ref,yes,high,780.9941842,services
83835,on,2035,netzero,high,low,low,ref,yes,high,765.454868,services
83898,on,2035,netzero,ref,low,high,ref,yes,high,772.9932625,services
83961,on,2035,netzero,low,low,high,ref,yes,high,780.7186245,services
84024,on,2035,netzero,high,low,high,ref,yes,high,764.9028245,services
84087,on,2035,netzero,ref,high,ref,ref,no,high,766.416205,services
84150,on,2035,netzero,low,high,ref,ref,no,high,775.2011326,services
84213,on,2035,netzero,high,high,ref,ref,no,high,758.7393632,services
84276,on,2035,netzero,ref,high,low,ref,no,high,766.4550511,services
84339,on,2035,netzero,low,ref,low,ref,no,high,776.9952586,services
84402,on,2035,netzero,low,high,low,ref,no,high,775.3677165,services
84465,on,2035,netzero,high,high,low,ref,no,high,759.3308556,services
84528,on,2035,netzero,ref,high,high,ref,no,high,766.3199181,services
84591,on,2035,netzero,low,high,high,ref,no,high,775.0903229,services
84654,on,2035,netzero,high,high,high,ref,no,high,758.561907,services
84717,on,2035,netzero,ref,high,ref,ref,yes,high,766.7647926,services
84780,on,2035,netzero,low,high,ref,ref,yes,high,775.4441763,services
84843,on,2035,netzero,high,high,ref,ref,yes,high,759.2804721,services
84906,on,2035,netzero,ref,high,low,ref,yes,high,766.9655771,services
84969,on,2035,netzero,low,high,low,ref,yes,high,775.6227037,services
85032,on,2035,netzero,high,ref,low,ref,no,high,760.8063556,services
85095,on,2035,netzero,high,high,low,ref,yes,high,759.0273052,services
85158,on,2035,netzero,ref,high,high,ref,yes,high,766.68088,services
85221,on,2035,netzero,low,high,high,ref,yes,high,775.3547771,services
85284,on,2035,netzero,high,high,high,ref,yes,high,758.730446,services
85347,on,2035,netzero,ref,ref,ref,low,no,high,767.2156208,services
85410,on,2035,netzero,low,ref,ref,low,no,high,774.6199588,services
85473,on,2035,netzero,high,ref,ref,low,no,high,759.1297974,services
85536,on,2035,netzero,ref,ref,low,low,no,high,767.521488,services
85599,on,2035,netzero,low,ref,low,low,no,high,774.6872327,services
85662,on,2035,netzero,high,ref,low,low,no,high,759.307201,services
85725,on,2035,netzero,ref,ref,high,ref,no,high,768.3973877,services
85788,on,2035,netzero,ref,ref,high,low,no,high,767.2420564,services
85851,on,2035,netzero,low,ref,high,low,no,high,773.9548427,services
85914,on,2035,netzero,high,ref,high,low,no,high,759.0838418,services
85977,on,2035,netzero,ref,ref,ref,low,yes,high,767.6701488,services
86040,on,2035,netzero,low,ref,ref,low,yes,high,774.5947701,services
86103,on,2035,netzero,high,ref,ref,low,yes,high,761.3186007,services
86166,on,2035,netzero,ref,ref,low,low,yes,high,767.7401195,services
86229,on,2035,netzero,low,ref,low,low,yes,high,774.7620381,services
86292,on,2035,netzero,high,ref,low,low,yes,high,761.3885665,services
86355,on,2035,netzero,ref,ref,high,low,yes,high,767.6241822,services
86418,on,2035,netzero,low,ref,high,ref,no,high,776.7132111,services
86481,on,2035,netzero,low,ref,high,low,yes,high,774.5925191,services
86544,on,2035,netzero,high,ref,high,low,yes,high,761.2488613,services
86607,on,2035,netzero,ref,low,ref,low,no,high,771.0244256,services
86670,on,2035,netzero,low,low,ref,low,no,high,778.1173233,services
86733,on,2035,netzero,high,low,ref,low,no,high,763.5486083,services
86796,on,2035,netzero,ref,low,low,low,no,high,771.197064,services
86859,on,2035,netzero,low,low,low,low,no,high,778.2067855,services
86922,on,2035,netzero,high,low,low,low,no,high,763.7815989,services
86985,on,2035,netzero,ref,low,high,low,no,high,771.0728191,services
87048,on,2035,netzero,low,low,high,low,no,high,778.1073418,services
87111,on,2035,netzero,high,ref,high,ref,no,high,760.0190543,services
87174,on,2035,netzero,high,low,high,low,no,high,763.4474983,services
87237,on,2035,netzero,ref,low,ref,low,yes,high,771.1095507,services
87300,on,2035,netzero,low,low,ref,low,yes,high,777.9911336,services
87363,on,2035,netzero,high,low,ref,low,yes,high,764.0040731,services
87426,on,2035,netzero,ref,low,low,low,yes,high,771.237311,services
87489,on,2035,netzero,low,low,low,low,yes,high,778.1674482,services
87552,on,2035,netzero,high,low,low,low,yes,high,764.1342916,services
87615,on,2035,netzero,ref,low,high,low,yes,high,771.0086119,services
87678,on,2035,netzero,low,low,high,low,yes,high,778.0478384,services
87741,on,2035,netzero,high,low,high,low,yes,high,763.9522445,services
87804,on,2035,netzero,ref,ref,ref,ref,yes,high,768.6700388,services
87867,on,2035,netzero,ref,high,ref,low,no,high,765.6589859,services
87930,on,2035,netzero,low,high,ref,low,no,high,773.1444818,services
87993,on,2035,netzero,high,high,ref,low,no,high,757.1145427,services
88056,on,2035,netzero,ref,high,low,low,no,high,765.8340978,services
88119,on,2035,netzero,low,high,low,low,no,high,773.3381676,services
88182,on,2035,netzero,high,high,low,low,no,high,757.3815619,services
88245,on,2035,netzero,ref,high,high,low,no,high,765.5861616,services
88308,on,2035,netzero,low,high,high,low,no,high,773.126087,services
88371,on,2035,netzero,high,high,high,low,no,high,757.0367536,services
88434,on,2035,netzero,ref,high,ref,low,yes,high,766.5065502,services
136125,on,2035,netzero,ref,ref,ref,ref,no,low,768.3135637,services
136188,on,2035,netzero,low,ref,ref,ref,no,low,775.8089592,services
136251,on,2035,netzero,low,ref,ref,ref,yes,low,776.2939614,services
136314,on,2035,netzero,low,high,ref,low,yes,low,772.7495728,services
136377,on,2035,netzero,high,high,ref,low,yes,low,760.0431242,services
136440,on,2035,netzero,ref,high,low,low,yes,low,766.14459,services
136503,on,2035,netzero,low,high,low,low,yes,low,772.7794435,services
136566,on,2035,netzero,high,high,low,low,yes,low,760.118033,services
136629,on,2035,netzero,ref,high,high,low,yes,low,765.9866771,services
136692,on,2035,netzero,low,high,high,low,yes,low,772.7071978,services
136755,on,2035,netzero,high,high,high,low,yes,low,760.0464849,services
136818,on,2035,netzero,high,ref,ref,ref,yes,low,760.36834,services
136881,on,2035,netzero,ref,ref,low,ref,yes,low,768.332385,services
136944,on,2035,netzero,low,ref,low,ref,yes,low,776.5044799,services
137007,on,2035,netzero,high,ref,low,ref,yes,low,760.6451441,services
137070,on,2035,netzero,ref,ref,high,ref,yes,low,768.5942653,services
137133,on,2035,netzero,low,ref,high,ref,yes,low,776.2126902,services
137196,on,2035,netzero,high,ref,high,ref,yes,low,760.3183647,services
137259,on,2035,netzero,ref,low,ref,ref,no,low,771.5282117,services
137322,on,2035,netzero,low,low,ref,ref,no,low,780.0496992,services
137385,on,2035,netzero,high,ref,ref,ref,no,low,759.461628,services
137448,on,2035,netzero,high,low,ref,ref,no,low,764.3485006,services
137511,on,2035,netzero,ref,low,low,ref,no,low,772.0757218,services
137574,on,2035,netzero,low,low,low,ref,no,low,780.211147,services
137637,on,2035,netzero,high,low,low,ref,no,low,764.1396046,services
137700,on,2035,netzero,ref,low,high,ref,no,low,771.2318017,services
137763,on,2035,netzero,low,low,high,ref,no,low,779.915673,services
137826,on,2035,netzero,high,low,high,ref,no,low,763.9027433,services
137889,on,2035,netzero,ref,low,ref,ref,yes,low,771.8938179,services
137952,on,2035,netzero,low,low,ref,ref,yes,low,780.032515,services
138015,on,2035,netzero,high,low,ref,ref,yes,low,764.4688499,services
138078,on,2035,netzero,ref,ref,low,ref,no,low,768.5528234,services
138141,on,2035,netzero,ref,low,low,ref,yes,low,771.7605281,services
138204,on,2035,netzero,low,low,low,ref,yes,low,780.1994077,services
138267,on,2035,netzero,high,low,low,ref,yes,low,764.8041421,services
138330,on,2035,netzero,ref,low,high,ref,yes,low,771.4491179,services
138393,on,2035,netzero,low,low,high,ref,yes,low,779.927997,services
138456,on,2035,netzero,high,low,high,ref,yes,low,764.3910879,services
138519,on,2035,netzero,ref,high,ref,ref,no,low,765.6482273,services
138582,on,2035,netzero,low,high,ref,ref,no,low,774.2629082,services
138645,on,2035,netzero,high,high,ref,ref,no,low,757.9063159,services
138708,on,2035,netzero,ref,high,low,ref,no,low,765.6816884,services
138771,on,2035,netzero,low,ref,low,ref,no,low,776.1467288,services
138834,on,2035,netzero,low,high,low,ref,no,low,774.4008336,services
138897,on,2035,netzero,high,high,low,ref,no,low,757.9789078,services
138960,on,2035,netzero,ref,high,high,ref,no,low,765.5181146,services
139023,on,2035,netzero,low,high,high,ref,no,low,774.18512,services
139086,on,2035,netzero,high,high,high,ref,no,low,757.7469082,services
139149,on,2035,netzero,ref,high,ref,ref,yes,low,766.4155198,services
139212,on,2035,netzero,low,high,ref,ref,yes,low,778.5786486,services
