id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,sector
37852,on,2035,netzero,ref,high,high,ref,yes,high,3624.928557,transport
37880,on,2035,netzero,low,high,high,ref,yes,high,5372.807426,transport
37908,on,2035,netzero,high,high,high,ref,yes,high,873.873933,transport
37936,on,2035,netzero,ref,ref,ref,low,no,high,6645.914292,transport
37964,on,2035,netzero,low,ref,ref,low,no,high,6753.328889,transport
37992,on,2035,netzero,high,ref,ref,low,no,high,774.0393041,transport
38020,on,2035,netzero,ref,ref,low,low,no,high,6647.986105,transport
38048,on,2035,netzero,low,ref,low,low,no,high,6753.904882,transport
38076,on,2035,netzero,high,ref,low,low,no,high,774.8243955,transport
38104,on,2035,netzero,ref,ref,high,ref,no,high,3181.653065,transport
38132,on,2035,netzero,ref,ref,high,low,no,high,6647.613073,transport
38160,on,2035,netzero,low,ref,high,low,no,high,6715.076402,transport
38188,on,2035,netzero,high,ref,high,low,no,high,773.8104495,transport
38216,on,2035,netzero,ref,ref,ref,low,yes,high,3877.747097,transport
38244,on,2035,netzero,low,ref,ref,low,yes,high,6753.994528,transport
38272,on,2035,netzero,high,ref,ref,low,yes,high,724.9455887,transport
38300,on,2035,netzero,ref,ref,low,low,yes,high,6643.277052,transport
38328,on,2035,netzero,low,ref,low,low,yes,high,6754.016851,transport
38356,on,2035,netzero,high,ref,low,low,yes,high,725.8975419,transport
38384,on,2035,netzero,ref,ref,high,low,yes,high,3877.631244,transport
38412,on,2035,netzero,low,ref,high,ref,no,high,5373.71455,transport
38440,on,2035,netzero,low,ref,high,low,yes,high,6752.274462,transport
38468,on,2035,netzero,high,ref,high,low,yes,high,725.32033,transport
38496,on,2035,netzero,ref,low,ref,low,no,high,3507.159856,transport
38524,on,2035,netzero,low,low,ref,low,no,high,9235.220517,transport
38552,on,2035,netzero,high,low,ref,low,no,high,700.846845,transport
38580,on,2035,netzero,ref,low,low,low,no,high,3511.043531,transport
38608,on,2035,netzero,low,low,low,low,no,high,9363.268275,transport
38636,on,2035,netzero,high,low,low,low,no,high,700.9073801,transport
38664,on,2035,netzero,ref,low,high,low,no,high,3508.791573,transport
38692,on,2035,netzero,low,low,high,low,no,high,9237.107966,transport
38720,on,2035,netzero,high,ref,high,ref,no,high,878.1726769,transport
38748,on,2035,netzero,high,low,high,low,no,high,700.696226,transport
38776,on,2035,netzero,ref,low,ref,low,yes,high,3508.816267,transport
38804,on,2035,netzero,low,low,ref,low,yes,high,9233.850512,transport
38832,on,2035,netzero,high,low,ref,low,yes,high,696.4655975,transport
38860,on,2035,netzero,ref,low,low,low,yes,high,3511.927998,transport
38888,on,2035,netzero,low,low,low,low,yes,high,9364.361253,transport
38916,on,2035,netzero,high,low,low,low,yes,high,697.1745555,transport
38944,on,2035,netzero,ref,low,high,low,yes,high,8396.474825,transport
38972,on,2035,netzero,low,low,high,low,yes,high,9233.097314,transport
39000,on,2035,netzero,high,low,high,low,yes,high,696.1080793,transport
39028,on,2035,netzero,ref,ref,ref,ref,yes,high,3181.262174,transport
39056,on,2035,netzero,ref,high,ref,low,no,high,6603.437467,transport
39084,on,2035,netzero,low,high,ref,low,no,high,6675.995667,transport
39112,on,2035,netzero,high,high,ref,low,no,high,777.9180077,transport
39140,on,2035,netzero,ref,high,low,low,no,high,6601.983786,transport
39168,on,2035,netzero,low,high,low,low,no,high,6678.61778,transport
39196,on,2035,netzero,high,high,low,low,no,high,778.3388368,transport
39224,on,2035,netzero,ref,high,high,low,no,high,6604.861928,transport
39252,on,2035,netzero,low,high,high,low,no,high,6676.521906,transport
39280,on,2035,netzero,high,high,high,low,no,high,777.6574462,transport
39308,on,2035,netzero,ref,high,ref,low,yes,high,6624.006338,transport
60504,on,2035,netzero,ref,ref,ref,ref,no,low,3623.957461,transport
60532,on,2035,netzero,low,ref,ref,ref,no,low,5306.20678,transport
60560,on,2035,netzero,low,ref,ref,ref,yes,low,5376.111737,transport
60588,on,2035,netzero,low,high,ref,low,yes,low,6660.441881,transport
60616,on,2035,netzero,high,high,ref,low,yes,low,726.4123012,transport
60644,on,2035,netzero,ref,high,low,low,yes,low,6597.691657,transport
60672,on,2035,netzero,low,high,low,low,yes,low,6658.329849,transport
60700,on,2035,netzero,high,high,low,low,yes,low,725.8159915,transport
60728,on,2035,netzero,ref,high,high,low,yes,low,6607.908856,transport
60756,on,2035,netzero,low,high,high,low,yes,low,6660.563745,transport
60784,on,2035,netzero,high,high,high,low,yes,low,730.2785408,transport
60812,on,2035,netzero,high,ref,ref,ref,yes,low,870.228247,transport
60840,on,2035,netzero,ref,ref,low,ref,yes,low,3617.020395,transport
60868,on,2035,netzero,low,ref,low,ref,yes,low,6068.453047,transport
60896,on,2035,netzero,high,ref,low,ref,yes,low,871.5469202,transport
60924,on,2035,netzero,ref,ref,high,ref,yes,low,3174.733956,transport
60952,on,2035,netzero,low,ref,high,ref,yes,low,6065.867289,transport
60980,on,2035,netzero,high,ref,high,ref,yes,low,869.6137654,transport
61008,on,2035,netzero,ref,low,ref,ref,no,low,3241.150857,transport
61036,on,2035,netzero,low,low,ref,ref,no,low,6629.897393,transport
61064,on,2035,netzero,high,ref,ref,ref,no,low,882.9143889,transport
61092,on,2035,netzero,high,low,ref,ref,no,low,866.6761415,transport
61120,on,2035,netzero,ref,low,low,ref,no,low,3605.529252,transport
61148,on,2035,netzero,low,low,low,ref,no,low,5954.905198,transport
61176,on,2035,netzero,high,low,low,ref,no,low,867.7125764,transport
61204,on,2035,netzero,ref,low,high,ref,no,low,3163.704358,transport
61232,on,2035,netzero,low,low,high,ref,no,low,6629.661442,transport
61260,on,2035,netzero,high,low,high,ref,no,low,866.8171839,transport
61288,on,2035,netzero,ref,low,ref,ref,yes,low,3164.928344,transport
61316,on,2035,netzero,low,low,ref,ref,yes,low,6630.80927,transport
61344,on,2035,netzero,high,low,ref,ref,yes,low,862.8624049,transport
61372,on,2035,netzero,ref,ref,low,ref,no,low,3624.441494,transport
61400,on,2035,netzero,ref,low,low,ref,yes,low,3163.219642,transport
61428,on,2035,netzero,low,low,low,ref,yes,low,6630.665935,transport
61456,on,2035,netzero,high,low,low,ref,yes,low,864.0913999,transport
61484,on,2035,netzero,ref,low,high,ref,yes,low,3238.245974,transport
61512,on,2035,netzero,low,low,high,ref,yes,low,6629.365982,transport
61540,on,2035,netzero,high,low,high,ref,yes,low,862.0077008,transport
61568,on,2035,netzero,ref,high,ref,ref,no,low,3639.832248,transport
61596,on,2035,netzero,low,high,ref,ref,no,low,5395.856716,transport
61624,on,2035,netzero,high,high,ref,ref,no,low,885.0785157,transport
61652,on,2035,netzero,ref,high,low,ref,no,low,3639.484147,transport
61680,on,2035,netzero,low,ref,low,ref,no,low,5381.562411,transport
61708,on,2035,netzero,low,high,low,ref,no,low,5373.066265,transport
61736,on,2035,netzero,high,high,low,ref,no,low,886.6772145,transport
61764,on,2035,netzero,ref,high,high,ref,no,low,3640.23555,transport
61792,on,2035,netzero,low,high,high,ref,no,low,6089.884838,transport
61820,on,2035,netzero,high,high,high,ref,no,low,884.9007472,transport
61848,on,2035,netzero,ref,high,ref,ref,yes,low,3619.477931,transport
61876,on,2035,netzero,low,high,ref,ref,yes,low,5377.728503,transport
61904,on,2035,netzero,high,high,ref,ref,yes,low,871.6662236,transport
61932,on,2035,netzero,ref,high,low,ref,yes,low,3620.639043,transport
61960,on,2035,netzero,low,high,low,ref,yes,low,5365.89246,transport
61988,on,2035,netzero,high,ref,low,ref,no,low,884.0213745,transport
62016,on,2035,netzero,high,high,low,ref,yes,low,873.0400589,transport
62044,on,2035,netzero,ref,high,high,ref,yes,low,3619.064827,transport
62072,on,2035,netzero,low,high,high,ref,yes,low,5363.894259,transport
62100,on,2035,netzero,high,high,high,ref,yes,low,871.708803,transport
62128,on,2035,netzero,ref,ref,ref,low,no,low,6576.533163,transport
62156,on,2035,netzero,low,ref,ref,low,no,low,6671.256739,transport
62184,on,2035,netzero,high,ref,ref,low,no,low,774.0047351,transport
62212,on,2035,netzero,ref,ref,low,low,no,low,6574.112128,transport
62240,on,2035,netzero,low,ref,low,low,no,low,6669.64345,transport
62268,on,2035,netzero,high,ref,low,low,no,low,774.8220538,transport
62296,on,2035,netzero,ref,ref,high,ref,no,low,3622.86401,transport
62324,on,2035,netzero,ref,ref,high,low,no,low,6576.475106,transport
62352,on,2035,netzero,low,ref,high,low,no,low,6674.139301,transport
62380,on,2035,netzero,high,ref,high,low,no,low,773.7289443,transport
62408,on,2035,netzero,ref,ref,ref,low,yes,low,3861.991667,transport
62436,on,2035,netzero,low,ref,ref,low,yes,low,6699.575674,transport
62464,on,2035,netzero,high,ref,ref,low,yes,low,724.3365836,transport
62492,on,2035,netzero,ref,ref,low,low,yes,low,3858.722359,transport
62520,on,2035,netzero,low,ref,low,low,yes,low,6698.610072,transport
62548,on,2035,netzero,high,ref,low,low,yes,low,725.2487036,transport
62576,on,2035,netzero,ref,ref,high,low,yes,low,6627.411047,transport
62604,on,2035,netzero,low,ref,high,ref,no,low,5378.608483,transport
62632,on,2035,netzero,low,ref,high,low,yes,low,6699.495067,transport
62660,on,2035,netzero,high,ref,high,low,yes,low,724.5280438,transport
62688,on,2035,netzero,ref,low,ref,low,no,low,6608.249346,transport
62716,on,2035,netzero,low,low,ref,low,no,low,5582.232964,transport
62744,on,2035,netzero,high,low,ref,low,no,low,750.7625937,transport
62772,on,2035,netzero,ref,low,low,low,no,low,3835.456298,transport
62800,on,2035,netzero,low,low,low,low,no,low,5581.68915,transport
62828,on,2035,netzero,high,low,low,low,no,low,735.2117413,transport
62856,on,2035,netzero,ref,low,high,low,no,low,3833.206943,transport
62884,on,2035,netzero,low,low,high,low,no,low,10836.70755,transport
62912,on,2035,netzero,high,ref,high,ref,no,low,883.3112786,transport
62940,on,2035,netzero,high,low,high,low,no,low,750.5247584,transport
62968,on,2035,netzero,ref,low,ref,low,yes,low,3629.501726,transport
62996,on,2035,netzero,low,low,ref,low,yes,low,9177.484881,transport
63024,on,2035,netzero,high,low,ref,low,yes,low,696.0369361,transport
63052,on,2035,netzero,ref,low,low,low,yes,low,3631.504978,transport
63080,on,2035,netzero,low,low,low,low,yes,low,5586.902985,transport
63108,on,2035,netzero,high,low,low,low,yes,low,696.7326689,transport
63136,on,2035,netzero,ref,low,high,low,yes,low,3629.340203,transport
63164,on,2035,netzero,low,low,high,low,yes,low,10836.4698,transport
63192,on,2035,netzero,high,low,high,low,yes,low,695.632186,transport
63220,on,2035,netzero,ref,ref,ref,ref,yes,low,3615.485989,transport
63248,on,2035,netzero,ref,high,ref,low,no,low,5794.219515,transport
63276,on,2035,netzero,low,high,ref,low,no,low,10741.8544,transport
63304,on,2035,netzero,high,high,ref,low,no,low,776.6860789,transport
63332,on,2035,netzero,ref,high,low,low,no,low,6542.978462,transport
63360,on,2035,netzero,low,high,low,low,no,low,6612.012293,transport
63388,on,2035,netzero,high,high,low,low,no,low,777.2546729,transport
63416,on,2035,netzero,ref,high,high,low,no,low,3759.415943,transport
63444,on,2035,netzero,low,high,high,low,no,low,6615.792879,transport
63472,on,2035,netzero,high,high,high,low,no,low,776.48138,transport
63500,on,2035,netzero,ref,high,ref,low,yes,low,6604.837187,transport
12121,on,2040,legislated,ref,ref,ref,ref,no,high,14669.70778,transport
12149,on,2040,legislated,low,ref,ref,ref,no,high,16965.85562,transport
12177,on,2040,legislated,low,ref,ref,ref,yes,high,16965.85562,transport
12205,on,2040,legislated,low,high,ref,low,yes,high,16645.69126,transport
12233,on,2040,legislated,high,high,ref,low,yes,high,519.1975003,transport
12261,on,2040,legislated,ref,high,low,low,yes,high,7575.53044,transport
12289,on,2040,legislated,low,high,low,low,yes,high,16639.13369,transport
12317,on,2040,legislated,high,high,low,low,yes,high,515.6527847,transport
12345,on,2040,legislated,ref,high,high,low,yes,high,9904.122125,transport
12373,on,2040,legislated,low,high,high,low,yes,high,16646.17485,transport
12401,on,2040,legislated,high,high,high,low,yes,high,519.4055129,transport
12429,on,2040,legislated,high,ref,ref,ref,yes,high,764.5116488,transport
12457,on,2040,legislated,ref,ref,low,ref,yes,high,11317.39163,transport
12485,on,2040,legislated,low,ref,low,ref,yes,high,16148.7391,transport
12513,on,2040,legislated,high,ref,low,ref,yes,high,765.2657089,transport
12541,on,2040,legislated,ref,ref,high,ref,yes,high,14664.05377,transport
12569,on,2040,legislated,low,ref,high,ref,yes,high,16450.26311,transport
12597,on,2040,legislated,high,ref,high,ref,yes,high,764.3840621,transport
12625,on,2040,legislated,ref,low,ref,ref,no,high,14668.33019,transport
12653,on,2040,legislated,low,low,ref,ref,no,high,17177.37867,transport
12681,on,2040,legislated,high,ref,ref,ref,no,high,764.5116488,transport
12709,on,2040,legislated,high,low,ref,ref,no,high,620.3235447,transport
12737,on,2040,legislated,ref,low,low,ref,no,high,14661.32622,transport
12765,on,2040,legislated,low,low,low,ref,no,high,16970.61569,transport
12793,on,2040,legislated,high,low,low,ref,no,high,620.4559987,transport
12821,on,2040,legislated,ref,low,high,ref,no,high,14667.41977,transport
12849,on,2040,legislated,low,low,high,ref,no,high,16735.42555,transport
12877,on,2040,legislated,high,low,high,ref,no,high,620.2795738,transport
12905,on,2040,legislated,ref,low,ref,ref,yes,high,14668.33019,transport
12933,on,2040,legislated,low,low,ref,ref,yes,high,17177.37867,transport
12961,on,2040,legislated,high,low,ref,ref,yes,high,620.3235447,transport
12989,on,2040,legislated,ref,ref,low,ref,no,high,11317.39163,transport
13017,on,2040,legislated,ref,low,low,ref,yes,high,14661.32622,transport
13045,on,2040,legislated,low,low,low,ref,yes,high,16970.61569,transport
13073,on,2040,legislated,high,low,low,ref,yes,high,620.4559987,transport
13101,on,2040,legislated,ref,low,high,ref,yes,high,14667.41977,transport
13129,on,2040,legislated,low,low,high,ref,yes,high,16735.42555,transport
13157,on,2040,legislated,high,low,high,ref,yes,high,620.2795738,transport
13185,on,2040,legislated,ref,high,ref,ref,no,high,14829.88428,transport
13213,on,2040,legislated,low,high,ref,ref,no,high,15917.34222,transport
13241,on,2040,legislated,high,high,ref,ref,no,high,772.6696663,transport
13269,on,2040,legislated,ref,high,low,ref,no,high,14827.85571,transport
13297,on,2040,legislated,low,ref,low,ref,no,high,16148.7391,transport
13325,on,2040,legislated,low,high,low,ref,no,high,16734.08058,transport
13353,on,2040,legislated,high,high,low,ref,no,high,774.1237274,transport
13381,on,2040,legislated,ref,high,high,ref,no,high,14831.23752,transport
13409,on,2040,legislated,low,high,high,ref,no,high,16630.47948,transport
13437,on,2040,legislated,high,high,high,ref,no,high,772.4697357,transport
13465,on,2040,legislated,ref,high,ref,ref,yes,high,14829.88428,transport
13493,on,2040,legislated,low,high,ref,ref,yes,high,15917.34222,transport
13521,on,2040,legislated,high,high,ref,ref,yes,high,772.6696663,transport
13549,on,2040,legislated,ref,high,low,ref,yes,high,14827.85571,transport
13577,on,2040,legislated,low,high,low,ref,yes,high,16734.08058,transport
13605,on,2040,legislated,high,ref,low,ref,no,high,765.2657089,transport
13633,on,2040,legislated,high,high,low,ref,yes,high,774.1237274,transport
13661,on,2040,legislated,ref,high,high,ref,yes,high,14831.23752,transport
13689,on,2040,legislated,low,high,high,ref,yes,high,16630.47948,transport
13717,on,2040,legislated,high,high,high,ref,yes,high,772.4697357,transport
13745,on,2040,legislated,ref,ref,ref,low,no,high,11332.14166,transport
13773,on,2040,legislated,low,ref,ref,low,no,high,16082.26547,transport
13801,on,2040,legislated,high,ref,ref,low,no,high,510.2831579,transport
13829,on,2040,legislated,ref,ref,low,low,no,high,11328.95791,transport
13857,on,2040,legislated,low,ref,low,low,no,high,16077.31002,transport
13885,on,2040,legislated,high,ref,low,low,no,high,509.7372186,transport
13913,on,2040,legislated,ref,ref,high,ref,no,high,14664.05377,transport
13941,on,2040,legislated,ref,ref,high,low,no,high,11333.06409,transport
13969,on,2040,legislated,low,ref,high,low,no,high,16638.6761,transport
13997,on,2040,legislated,high,ref,high,low,no,high,510.5805549,transport
14025,on,2040,legislated,ref,ref,ref,low,yes,high,11332.14166,transport
14053,on,2040,legislated,low,ref,ref,low,yes,high,16082.26547,transport
14081,on,2040,legislated,high,ref,ref,low,yes,high,510.2831579,transport
14109,on,2040,legislated,ref,ref,low,low,yes,high,11328.95791,transport
14137,on,2040,legislated,low,ref,low,low,yes,high,16077.31002,transport
14165,on,2040,legislated,high,ref,low,low,yes,high,509.7372186,transport
14193,on,2040,legislated,ref,ref,high,low,yes,high,11333.06409,transport
14221,on,2040,legislated,low,ref,high,ref,no,high,16450.26311,transport
14249,on,2040,legislated,low,ref,high,low,yes,high,16638.6761,transport
14277,on,2040,legislated,high,ref,high,low,yes,high,510.5805549,transport
14305,on,2040,legislated,ref,low,ref,low,no,high,8764.629896,transport
14333,on,2040,legislated,low,low,ref,low,no,high,21968.31261,transport
14361,on,2040,legislated,high,low,ref,low,no,high,499.0397232,transport
14389,on,2040,legislated,ref,low,low,low,no,high,12685.15314,transport
14417,on,2040,legislated,low,low,low,low,no,high,16076.81622,transport
14445,on,2040,legislated,high,low,low,low,no,high,498.7868012,transport
14473,on,2040,legislated,ref,low,high,low,no,high,8551.476595,transport
14501,on,2040,legislated,low,low,high,low,no,high,16074.29099,transport
14529,on,2040,legislated,high,ref,high,ref,no,high,764.3840621,transport
14557,on,2040,legislated,high,low,high,low,no,high,498.9454756,transport
14585,on,2040,legislated,ref,low,ref,low,yes,high,8764.629896,transport
14613,on,2040,legislated,low,low,ref,low,yes,high,21968.31261,transport
14641,on,2040,legislated,high,low,ref,low,yes,high,499.0397232,transport
14669,on,2040,legislated,ref,low,low,low,yes,high,12685.15314,transport
14697,on,2040,legislated,low,low,low,low,yes,high,16076.81622,transport
14725,on,2040,legislated,high,low,low,low,yes,high,498.7868012,transport
14753,on,2040,legislated,ref,low,high,low,yes,high,8551.476595,transport
14781,on,2040,legislated,low,low,high,low,yes,high,16074.29099,transport
14809,on,2040,legislated,high,low,high,low,yes,high,498.9454756,transport
14837,on,2040,legislated,ref,ref,ref,ref,yes,high,14669.70778,transport
14865,on,2040,legislated,ref,high,ref,low,no,high,9903.436158,transport
14893,on,2040,legislated,low,high,ref,low,no,high,16645.69126,transport
14921,on,2040,legislated,high,high,ref,low,no,high,519.1975003,transport
14949,on,2040,legislated,ref,high,low,low,no,high,7575.53044,transport
14977,on,2040,legislated,low,high,low,low,no,high,16639.13369,transport
15005,on,2040,legislated,high,high,low,low,no,high,515.6527847,transport
15033,on,2040,legislated,ref,high,high,low,no,high,9904.122125,transport
15061,on,2040,legislated,low,high,high,low,no,high,16646.17485,transport
15089,on,2040,legislated,high,high,high,low,no,high,519.4055129,transport
15117,on,2040,legislated,ref,high,ref,low,yes,high,9903.436158,transport
36313,on,2040,netzero,ref,ref,ref,ref,no,high,17633.80811,transport
36341,on,2040,netzero,low,ref,ref,ref,no,high,17676.26904,transport
36369,on,2040,netzero,low,ref,ref,ref,yes,high,14186.66306,transport
36397,on,2040,netzero,low,high,ref,low,yes,high,14945.58179,transport
36425,on,2040,netzero,high,high,ref,low,yes,high,1778.413133,transport
36453,on,2040,netzero,ref,high,low,low,yes,high,14607.82041,transport
36481,on,2040,netzero,low,high,low,low,yes,high,15698.22688,transport
36509,on,2040,netzero,high,high,low,low,yes,high,1774.049157,transport
36537,on,2040,netzero,ref,high,high,low,yes,high,12902.46942,transport
36565,on,2040,netzero,low,high,high,low,yes,high,14946.01639,transport
36593,on,2040,netzero,high,high,high,low,yes,high,1784.877468,transport
36621,on,2040,netzero,high,ref,ref,ref,yes,high,1341.950679,transport
36649,on,2040,netzero,ref,ref,low,ref,yes,high,14304.83859,transport
36677,on,2040,netzero,low,ref,low,ref,yes,high,15136.59418,transport
36705,on,2040,netzero,high,ref,low,ref,yes,high,1422.334333,transport
36733,on,2040,netzero,ref,ref,high,ref,yes,high,18480.94125,transport
36761,on,2040,netzero,low,ref,high,ref,yes,high,14688.6185,transport
36789,on,2040,netzero,high,ref,high,ref,yes,high,1340.847326,transport
36817,on,2040,netzero,ref,low,ref,ref,no,high,15958.19039,transport
36845,on,2040,netzero,low,low,ref,ref,no,high,14146.64695,transport
36873,on,2040,netzero,high,ref,ref,ref,no,high,1276.972605,transport
36901,on,2040,netzero,high,low,ref,ref,no,high,1222.931335,transport
36929,on,2040,netzero,ref,low,low,ref,no,high,15965.28287,transport
36957,on,2040,netzero,low,low,low,ref,no,high,14140.5243,transport
36985,on,2040,netzero,high,low,low,ref,no,high,1446.005548,transport
37013,on,2040,netzero,ref,low,high,ref,no,high,15643.87319,transport
37041,on,2040,netzero,low,low,high,ref,no,high,14147.86082,transport
37069,on,2040,netzero,high,low,high,ref,no,high,1445.841095,transport
37097,on,2040,netzero,ref,low,ref,ref,yes,high,17346.96718,transport
37125,on,2040,netzero,low,low,ref,ref,yes,high,15586.19836,transport
37153,on,2040,netzero,high,low,ref,ref,yes,high,6142.839343,transport
37181,on,2040,netzero,ref,ref,low,ref,no,high,17491.30044,transport
37209,on,2040,netzero,ref,low,low,ref,yes,high,17202.5854,transport
37237,on,2040,netzero,low,low,low,ref,yes,high,14097.75119,transport
37265,on,2040,netzero,high,low,low,ref,yes,high,6155.331753,transport
37293,on,2040,netzero,ref,low,high,ref,yes,high,18386.1985,transport
37321,on,2040,netzero,low,low,high,ref,yes,high,14321.59519,transport
37349,on,2040,netzero,high,low,high,ref,yes,high,6382.8157,transport
37377,on,2040,netzero,ref,high,ref,ref,no,high,16838.15508,transport
37405,on,2040,netzero,low,high,ref,ref,no,high,18592.50947,transport
37433,on,2040,netzero,high,high,ref,ref,no,high,1509.836414,transport
37461,on,2040,netzero,ref,high,low,ref,no,high,14029.16937,transport
37489,on,2040,netzero,low,ref,low,ref,no,high,14527.48012,transport
37517,on,2040,netzero,low,high,low,ref,no,high,18465.03852,transport
37545,on,2040,netzero,high,high,low,ref,no,high,1511.119694,transport
37573,on,2040,netzero,ref,high,high,ref,no,high,14600.31561,transport
37601,on,2040,netzero,low,high,high,ref,no,high,18596.28756,transport
37629,on,2040,netzero,high,high,high,ref,no,high,1508.128385,transport
37657,on,2040,netzero,ref,high,ref,ref,yes,high,13685.65357,transport
37685,on,2040,netzero,low,high,ref,ref,yes,high,15170.26729,transport
37713,on,2040,netzero,high,high,ref,ref,yes,high,1415.350342,transport
37741,on,2040,netzero,ref,high,low,ref,yes,high,15832.91214,transport
37769,on,2040,netzero,low,high,low,ref,yes,high,14802.7883,transport
37797,on,2040,netzero,high,ref,low,ref,no,high,1484.048556,transport
37825,on,2040,netzero,high,high,low,ref,yes,high,1340.263658,transport
37853,on,2040,netzero,ref,high,high,ref,yes,high,16932.92207,transport
37881,on,2040,netzero,low,high,high,ref,yes,high,15155.62148,transport
37909,on,2040,netzero,high,high,high,ref,yes,high,1337.537908,transport
37937,on,2040,netzero,ref,ref,ref,low,no,high,17573.08426,transport
37965,on,2040,netzero,low,ref,ref,low,no,high,13252.40446,transport
37993,on,2040,netzero,high,ref,ref,low,no,high,1059.958203,transport
38021,on,2040,netzero,ref,ref,low,low,no,high,14821.838,transport
38049,on,2040,netzero,low,ref,low,low,no,high,13249.0965,transport
38077,on,2040,netzero,high,ref,low,low,no,high,1059.448755,transport
38105,on,2040,netzero,ref,ref,high,ref,no,high,17655.29553,transport
38133,on,2040,netzero,ref,ref,high,low,no,high,12913.45522,transport
38161,on,2040,netzero,low,ref,high,low,no,high,17387.36801,transport
38189,on,2040,netzero,high,ref,high,low,no,high,1059.495901,transport
38217,on,2040,netzero,ref,ref,ref,low,yes,high,17519.23779,transport
38245,on,2040,netzero,low,ref,ref,low,yes,high,14178.86523,transport
38273,on,2040,netzero,high,ref,ref,low,yes,high,1741.637887,transport
38301,on,2040,netzero,ref,ref,low,low,yes,high,17329.9678,transport
38329,on,2040,netzero,low,ref,low,low,yes,high,14176.2241,transport
38357,on,2040,netzero,high,ref,low,low,yes,high,1736.864495,transport
38385,on,2040,netzero,ref,ref,high,low,yes,high,14696.23341,transport
38413,on,2040,netzero,low,ref,high,ref,no,high,17973.87122,transport
38441,on,2040,netzero,low,ref,high,low,yes,high,14181.89281,transport
38469,on,2040,netzero,high,ref,high,low,yes,high,1737.823354,transport
38497,on,2040,netzero,ref,low,ref,low,no,high,17460.01086,transport
38525,on,2040,netzero,low,low,ref,low,no,high,15561.22961,transport
38553,on,2040,netzero,high,low,ref,low,no,high,1288.114913,transport
38581,on,2040,netzero,ref,low,low,low,no,high,13095.26244,transport
38609,on,2040,netzero,low,low,low,low,no,high,15281.36869,transport
38637,on,2040,netzero,high,low,low,low,no,high,1115.595564,transport
38665,on,2040,netzero,ref,low,high,low,no,high,13326.66165,transport
38693,on,2040,netzero,low,low,high,low,no,high,14128.3427,transport
38721,on,2040,netzero,high,ref,high,ref,no,high,1733.130756,transport
38749,on,2040,netzero,high,low,high,low,no,high,1192.993365,transport
38777,on,2040,netzero,ref,low,ref,low,yes,high,11904.47183,transport
38805,on,2040,netzero,low,low,ref,low,yes,high,15585.54229,transport
38833,on,2040,netzero,high,low,ref,low,yes,high,1559.44498,transport
38861,on,2040,netzero,ref,low,low,low,yes,high,12188.16513,transport
38889,on,2040,netzero,low,low,low,low,yes,high,14939.62209,transport
38917,on,2040,netzero,high,low,low,low,yes,high,1557.867193,transport
38945,on,2040,netzero,ref,low,high,low,yes,high,8626.40841,transport
38973,on,2040,netzero,low,low,high,low,yes,high,15601.73944,transport
39001,on,2040,netzero,high,low,high,low,yes,high,1558.718937,transport
39029,on,2040,netzero,ref,ref,ref,ref,yes,high,17516.63936,transport
39057,on,2040,netzero,ref,high,ref,low,no,high,13139.30137,transport
39085,on,2040,netzero,low,high,ref,low,no,high,13266.97431,transport
39113,on,2040,netzero,high,high,ref,low,no,high,1078.92973,transport
39141,on,2040,netzero,ref,high,low,low,no,high,11912.77791,transport
39169,on,2040,netzero,low,high,low,low,no,high,14967.07696,transport
39197,on,2040,netzero,high,high,low,low,no,high,1077.336538,transport
39225,on,2040,netzero,ref,high,high,low,no,high,17414.78099,transport
39253,on,2040,netzero,low,high,high,low,no,high,13268.30068,transport
39281,on,2040,netzero,high,high,high,low,no,high,1078.967632,transport
39309,on,2040,netzero,ref,high,ref,low,yes,high,13838.76471,transport
60505,on,2040,netzero,ref,ref,ref,ref,no,low,13523.25846,transport
60533,on,2040,netzero,low,ref,ref,ref,no,low,14609.65935,transport
60561,on,2040,netzero,low,ref,ref,ref,yes,low,15092.07351,transport
60589,on,2040,netzero,low,high,ref,low,yes,low,15975.70267,transport
60617,on,2040,netzero,high,high,ref,low,yes,low,2568.260274,transport
60645,on,2040,netzero,ref,high,low,low,yes,low,12037.31709,transport
60673,on,2040,netzero,low,high,low,low,yes,low,15814.41696,transport
60701,on,2040,netzero,high,high,low,low,yes,low,1770.413775,transport
60729,on,2040,netzero,ref,high,high,low,yes,low,14613.23807,transport
60757,on,2040,netzero,low,high,high,low,yes,low,14912.17804,transport
60785,on,2040,netzero,high,high,high,low,yes,low,1776.476965,transport
60813,on,2040,netzero,high,ref,ref,ref,yes,low,1327.414326,transport
60841,on,2040,netzero,ref,ref,low,ref,yes,low,14582.45783,transport
60869,on,2040,netzero,low,ref,low,ref,yes,low,14768.24264,transport
60897,on,2040,netzero,high,ref,low,ref,yes,low,1331.28159,transport
60925,on,2040,netzero,ref,ref,high,ref,yes,low,17067.89175,transport
60953,on,2040,netzero,low,ref,high,ref,yes,low,15093.07848,transport
60981,on,2040,netzero,high,ref,high,ref,yes,low,1326.17548,transport
61009,on,2040,netzero,ref,low,ref,ref,no,low,16184.10105,transport
61037,on,2040,netzero,low,low,ref,ref,no,low,14813.77607,transport
61065,on,2040,netzero,high,ref,ref,ref,no,low,1508.833151,transport
61093,on,2040,netzero,high,low,ref,ref,no,low,1252.438266,transport
