region,period,commodity,demand,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
QC,2045,T_D_pkm_hdv_aj,90.3445938002262,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
SK,2025,T_D_pkm_hdv_aj,2.7400959872397266,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
SK,2030,T_D_pkm_hdv_aj,2.997369221537419,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
SK,2035,T_D_pkm_hdv_aj,3.245260001718764,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
SK,2040,T_D_pkm_hdv_aj,3.471156813712804,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
SK,2045,T_D_pkm_hdv_aj,3.742020816347918,bn passenger-km,CEUD 2023 passenger_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-air:composite:1:f9b38d22ea56a72f
AB,2025,T_D_tkm_hdv_aj,0.3418426570109381,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
AB,2030,T_D_tkm_hdv_aj,0.3739389654613276,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
AB,2035,T_D_tkm_hdv_aj,0.40486475906137914,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
AB,2040,T_D_tkm_hdv_aj,0.43304667925028933,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
AB,2045,T_D_tkm_hdv_aj,0.4668385138358652,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
BCT,2025,T_D_tkm_hdv_aj,0.7449499655184348,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
BCT,2030,T_D_tkm_hdv_aj,0.8148948462494012,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
BCT,2035,T_D_tkm_hdv_aj,0.88228891894189,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
BCT,2040,T_D_tkm_hdv_aj,0.9437034909456997,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
BCT,2045,T_D_tkm_hdv_aj,1.0173432942091174,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
MB,2025,T_D_tkm_hdv_aj,0.09434314442205785,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
MB,2030,T_D_tkm_hdv_aj,0.10320121582258854,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
MB,2035,T_D_tkm_hdv_aj,0.11173624371374802,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
MB,2040,T_D_tkm_hdv_aj,0.11951400611976684,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
MB,2045,T_D_tkm_hdv_aj,0.1288400158064142,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NB,2025,T_D_tkm_hdv_aj,0.011468052572771613,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NB,2030,T_D_tkm_hdv_aj,0.01254481155867308,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NB,2035,T_D_tkm_hdv_aj,0.013582302403031708,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NB,2040,T_D_tkm_hdv_aj,0.014527742463538067,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NB,2045,T_D_tkm_hdv_aj,0.015661382539198333,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NLLAB,2025,T_D_tkm_hdv_aj,0.08399033365911539,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NLLAB,2030,T_D_tkm_hdv_aj,0.09187635841549284,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NLLAB,2035,T_D_tkm_hdv_aj,0.0994747890673414,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NLLAB,2040,T_D_tkm_hdv_aj,0.1063990532902976,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NLLAB,2045,T_D_tkm_hdv_aj,0.11470166679855072,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NS,2025,T_D_tkm_hdv_aj,0.0357193013619813,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NS,2030,T_D_tkm_hdv_aj,0.03907305985476615,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NS,2035,T_D_tkm_hdv_aj,0.04230451069568133,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NS,2040,T_D_tkm_hdv_aj,0.045249252902487824,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
NS,2045,T_D_tkm_hdv_aj,0.04878017772530122,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
ON,2025,T_D_tkm_hdv_aj,0.9987621675969142,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
ON,2030,T_D_tkm_hdv_aj,1.0925379967461255,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
ON,2035,T_D_tkm_hdv_aj,1.182893931025135,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
ON,2040,T_D_tkm_hdv_aj,1.2652330865332158,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
ON,2045,T_D_tkm_hdv_aj,1.3639627367555582,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
PEI,2025,T_D_tkm_hdv_aj,0.002609244989034275,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
PEI,2030,T_D_tkm_hdv_aj,0.0028542323546338747,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
PEI,2035,T_D_tkm_hdv_aj,0.003090285317387031,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
PEI,2040,T_D_tkm_hdv_aj,0.003305394615557285,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
PEI,2045,T_D_tkm_hdv_aj,0.0035633237336891617,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
QC,2025,T_D_tkm_hdv_aj,0.7715474305679455,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
QC,2030,T_D_tkm_hdv_aj,0.8439896018643789,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
QC,2035,T_D_tkm_hdv_aj,0.9137898918546095,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
QC,2040,T_D_tkm_hdv_aj,0.9773971908978322,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
QC,2045,T_D_tkm_hdv_aj,1.0536662071073681,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
SK,2025,T_D_tkm_hdv_aj,0.026481732408868024,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
SK,2030,T_D_tkm_hdv_aj,0.028968156599247834,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
SK,2035,T_D_tkm_hdv_aj,0.031363903805899825,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
SK,2040,T_D_tkm_hdv_aj,0.03354708970708744,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
SK,2045,T_D_tkm_hdv_aj,0.03616486224877266,bn tonne-km,CEUD 2023 freight_air; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-air:composite:1:d4b30ab1e098730b
AB,2025,T_D_pkm_hdv_r,0.41654010736170327,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
AB,2030,T_D_pkm_hdv_r,0.4556499126877595,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
AB,2035,T_D_pkm_hdv_r,0.4933334291308205,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
AB,2040,T_D_pkm_hdv_r,0.5276734970550292,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
AB,2045,T_D_pkm_hdv_r,0.5688493249323977,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
BCT,2025,T_D_pkm_hdv_r,0.23044306777509108,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
BCT,2030,T_D_pkm_hdv_r,0.25207984022542534,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
BCT,2035,T_D_pkm_hdv_r,0.2729275448767121,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
BCT,2040,T_D_pkm_hdv_r,0.29192554881487315,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
BCT,2045,T_D_pkm_hdv_r,0.31470530981877665,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
MB,2025,T_D_pkm_hdv_r,0.18986170567432406,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
MB,2030,T_D_pkm_hdv_r,0.20768821077326255,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
MB,2035,T_D_pkm_hdv_r,0.2248646040694626,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
MB,2040,T_D_pkm_hdv_r,0.24051703166006883,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
MB,2045,T_D_pkm_hdv_r,0.25928524335249303,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NB,2025,T_D_pkm_hdv_r,0.03265664625293542,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NB,2030,T_D_pkm_hdv_r,0.035722845773658,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NB,2035,T_D_pkm_hdv_r,0.03867722458208115,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NB,2040,T_D_pkm_hdv_r,0.04136947781456246,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NB,2045,T_D_pkm_hdv_r,0.044597653016417244,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NLLAB,2025,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NLLAB,2030,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NLLAB,2035,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NLLAB,2040,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NLLAB,2045,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NS,2025,T_D_pkm_hdv_r,0.03849196390088714,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NS,2030,T_D_pkm_hdv_r,0.04210605336832479,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NS,2035,T_D_pkm_hdv_r,0.04558834121756001,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NS,2040,T_D_pkm_hdv_r,0.04876166506208683,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
NS,2045,T_D_pkm_hdv_r,0.052566673156705976,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
ON,2025,T_D_pkm_hdv_r,0.33895373073149704,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
ON,2030,T_D_pkm_hdv_r,0.37077879196608804,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
ON,2035,T_D_pkm_hdv_r,0.40144323041922797,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
ON,2040,T_D_pkm_hdv_r,0.429386984047678,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
ON,2045,T_D_pkm_hdv_r,0.4628932424567217,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
PEI,2025,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
PEI,2030,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
PEI,2035,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
PEI,2040,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
PEI,2045,T_D_pkm_hdv_r,0.0,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
QC,2025,T_D_pkm_hdv_r,0.12313645035556534,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
QC,2030,T_D_pkm_hdv_r,0.13469798432752905,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
QC,2035,T_D_pkm_hdv_r,0.14583788267034284,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
QC,2040,T_D_pkm_hdv_r,0.15598939988182767,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
QC,2045,T_D_pkm_hdv_r,0.16816168580498878,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
SK,2025,T_D_pkm_hdv_r,0.28792622975131416,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
SK,2030,T_D_pkm_hdv_r,0.3149602142220123,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
SK,2035,T_D_pkm_hdv_r,0.3410083008803291,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
SK,2040,T_D_pkm_hdv_r,0.36474528589588173,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
SK,2045,T_D_pkm_hdv_r,0.39320737314292065,bn passenger-km,CEUD 2023 passenger_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-passenger-rail:composite:1:16d04e10ab9e404f
AB,2025,T_D_tkm_hdv_r,122.1078020366294,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
AB,2030,T_D_tkm_hdv_r,133.57275410737506,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
AB,2035,T_D_tkm_hdv_r,144.61959277800923,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
AB,2040,T_D_tkm_hdv_r,154.6863069836896,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
AB,2045,T_D_tkm_hdv_r,166.75690895042425,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
BCT,2025,T_D_tkm_hdv_r,67.55380886444956,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
BCT,2030,T_D_tkm_hdv_r,73.8965745838333,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
BCT,2035,T_D_tkm_hdv_r,80.00802705178101,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
BCT,2040,T_D_tkm_hdv_r,85.57724438270614,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
BCT,2045,T_D_tkm_hdv_r,92.25507433738042,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
MB,2025,T_D_tkm_hdv_r,55.657541914268656,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
MB,2030,T_D_tkm_hdv_r,60.883342721257144,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
MB,2035,T_D_tkm_hdv_r,65.91856468149312,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
MB,2040,T_D_tkm_hdv_r,70.50703944311029,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2045,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
MB,2045,T_D_tkm_hdv_r,76.00889946915889,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2050,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NB,2025,T_D_tkm_hdv_r,9.573297468746159,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2030,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NB,2030,T_D_tkm_hdv_r,10.472154010322765,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2035,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
NB,2035,T_D_tkm_hdv_r,11.33823030454273,bn tonne-km,CEUD 2023 freight_rail; CER 2026 Current Measures GDP 2040,T01,5,5,5,5,5,demand-offroad-freight-rail:composite:1:c9020c9520b95111
