region,period,tech,vintage,cost,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
SK,2025,T_MDV_T_DSL_EX,2010,923.8542474447128,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_DSL_EX,2015,666.71860759777,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_DSL_EX,2020,409.58296775082806,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_DSL_EX,2023,255.3015838426626,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_DSL_HEV_N,2025,132.62917527638055,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_DSL_N,2025,152.44732790388574,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_DSL_PHEV_N,2025,128.05575543926398,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_FCEV_N,2025,91.4683967423314,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_FCHEV_N,2025,91.4683967423314,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_GSL_EX,2005,1180.989887291655,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_GSL_EX,2010,923.8542474447128,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_GSL_EX,2015,666.71860759777,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_GSL_EX,2020,409.58296775082806,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_GSL_EX,2023,255.3015838426626,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2025,T_MDV_T_GSL_N,2025,152.44732790388574,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-medium-trucks-81f8f368:composite:1:335e519f861641ca
SK,2030,T_HDV_BIC_BEV_N,2025,19.550355683416097,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_BEV_N,2030,9.467444243440548,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_DSL_EX,2023,51.545208998545085,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_DSL_HEV_N,2025,36.94043694236259,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_DSL_HEV_N,2030,16.763703088700293,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_DSL_N,2025,42.46027234754319,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_DSL_N,2030,19.2686242398854,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_FCEV_N,2025,24.971135718325314,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_FCEV_N,2030,12.070061148371861,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_GSL_EX,2023,51.545208998545085,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_GSL_N,2025,42.46027234754319,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BIC_GSL_N,2030,19.2686242398854,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-inter-city-buses-1abef224:composite:1:ec42567763076ec6
SK,2030,T_HDV_BS_BEV_N,2025,1.7203467935753276,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_BEV_N,2030,0.7316465768176228,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_CNG_EX,2020,4.58417845272131,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_CNG_EX,2023,3.601854498566744,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_CNG_N,2025,2.957327161124244,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_CNG_N,2030,1.3176022671244665,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_DSL_EX,2023,3.601854498566744,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_DSL_HEV_N,2025,2.619510884121505,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_DSL_HEV_N,2030,1.1633887483010896,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_DSL_N,2025,2.957327161124244,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_DSL_N,2030,1.3176022671244665,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_DSL_PHEV_N,2025,2.641325049596737,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_DSL_PHEV_N,2030,1.1391992819055374,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_FCEV_N,2025,2.193385512935517,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_FCEV_N,2030,0.8639571798038919,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_FCHEV_N,2025,2.0664748500741656,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_FCHEV_N,2030,0.8312257265605638,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_GSL_EX,2023,3.601854498566744,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_GSL_N,2025,2.957327161124244,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BS_GSL_N,2030,1.3176022671244665,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
SK,2030,T_HDV_BT_BEV_N,2025,10.088420193166574,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_BEV_N,2030,4.483742308074032,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_CNG_EX,2020,26.15516346376519,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_CNG_EX,2023,20.55048557867265,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_CNG_N,2025,16.814033655277623,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_CNG_N,2030,7.4729038467900555,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_DSL_EX,2023,20.55048557867265,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_DSL_HEV_N,2025,14.628209280091532,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_DSL_HEV_N,2030,6.501426346707348,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_DSL_N,2025,16.814033655277623,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_DSL_N,2030,7.4729038467900555,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_DSL_PHEV_N,2025,14.123788270433202,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_DSL_PHEV_N,2030,6.277239231303647,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_FCEV_N,2025,10.088420193166574,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_FCEV_N,2030,4.483742308074032,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_FCHEV_N,2025,10.088420193166574,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_FCHEV_N,2030,4.483742308074032,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_GSL_EX,2023,20.55048557867265,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_GSL_N,2025,16.814033655277623,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_BT_GSL_N,2030,7.4729038467900555,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
SK,2030,T_HDV_T_BEV_N,2025,19.342105177171472,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_BEV_N,2030,8.596491189853987,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_EX,2010,85.96491189853985,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_EX,2015,68.05555525301075,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_EX,2020,50.1461986074816,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_EX,2023,39.4005846201641,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_HEV_N,2025,28.046052506898633,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_HEV_N,2030,12.464912225288282,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_N,2025,32.23684196195245,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_N,2030,14.327485316423312,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_PHEV_N,2025,27.07894724804006,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_DSL_PHEV_N,2030,12.035087665795585,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_FCEV_N,2025,19.342105177171472,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_FCEV_N,2030,8.596491189853987,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_FCHEV_N,2025,19.342105177171472,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_HDV_T_FCHEV_N,2030,8.596491189853987,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
SK,2030,T_LDV_C_BEV150_EX,2015,60.50436970451964,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV150_EX,2020,52.91411031099549,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV150_EX,2023,47.22141576585234,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV150_N,2025,43.07971804764145,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV150_N,2030,32.01240501411355,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV200_N,2025,43.57932866165965,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV200_N,2030,32.01240501411355,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV300_N,2025,44.61999688721983,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV300_N,2030,32.01240501411355,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV400_N,2025,46.52337317603026,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_BEV400_N,2030,32.01240501411355,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_CNG_N,2025,72.75308217091941,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_CNG_N,2030,53.004146006974885,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_DSL_EX,2010,99.99199048492417,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_DSL_EX,2015,99.99199048492417,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_DSL_EX,2020,87.47442871599854,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_DSL_N,2025,71.79528958622322,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_DSL_N,2030,53.004146006974885,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_FCEV400_N,2025,45.56038083523857,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_FCEV400_N,2030,32.01240501411355,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
SK,2030,T_LDV_C_GSL_EX,2010,95.72650246747057,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
