VEHICLE_CLASS	MAKE	MODEL	MODEL-YEAR	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
SNOW VEHICLE	ARTI	PAN	2001	0	0	0	0	1	0	0	0	1
SNOW VEHICLE	ARTI	PAN	2000	0	3	0	0	0	0	0	0	3
SNOW VEHICLE	ARTI	PAN	1999	7	23	0	0	2	1	0	0	33
SNOW VEHICLE	ARTI	PAN	1998	9	19	0	0	3	0	0	0	31
SNOW VEHICLE	ARTI	PAN	1997	7	37	0	0	2	1	0	0	47
SNOW VEHICLE	ARTI	PAN	1996	8	32	0	0	2	0	0	0	42
SNOW VEHICLE	ARTI	PAN	1995	2	24	0	0	0	0	0	0	26
SNOW VEHICLE	ARTI	PAN	1994	4	31	0	0	1	2	0	0	38
SNOW VEHICLE	ARTI	PAN	1993	4	36	0	0	4	0	0	0	44
SNOW VEHICLE	ARTI	PAN	1992	2	17	0	0	1	0	0	0	20
SNOW VEHICLE	ARTI	PAN	1991	2	21	0	0	1	2	0	0	26
SNOW VEHICLE	ARTI	PAN	1990	3	29	0	0	3	1	0	0	36
SNOW VEHICLE	ARTI	PAN	1989	4	16	0	0	0	0	0	0	20
SNOW VEHICLE	ARTI	PAN	1988	1	8	0	0	0	1	0	0	10
SNOW VEHICLE	ARTI	PAN	1987	2	7	0	0	0	0	0	0	9
SNOW VEHICLE	ARTI	PAN	1986	3	10	0	0	0	0	0	0	13
SNOW VEHICLE	ARTI	PAN	1985	0	10	0	0	1	0	0	0	11
SNOW VEHICLE	ARTI	PAN	1984	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	ARTI	PAN	1981	11	41	0	0	3	4	0	0	59
SNOW VEHICLE	ARTI	PAN	1980	32	62	0	1	3	6	0	0	104
SNOW VEHICLE	ARTI	PAN	1979	31	61	0	1	3	5	0	0	101
SNOW VEHICLE	ARTI	PAN	1978	45	50	0	1	2	4	0	0	102
SNOW VEHICLE	ARTI	PAN	1977	48	69	0	0	1	8	0	0	126
SNOW VEHICLE	ARTI	PAN	1976	37	36	0	0	5	4	0	0	82
SNOW VEHICLE	ARTI	PAN	1975	35	35	0	1	1	2	0	0	74
SNOW VEHICLE	ARTI	PAN	1974	34	35	0	0	1	5	0	0	75
SNOW VEHICLE	ARTI	PAN	1973	42	52	0	2	3	7	0	0	106
SNOW VEHICLE	ARTI	PAN	1972	65	54	0	3	1	11	0	0	134
SNOW VEHICLE	ARTI	PAN	1971	24	19	0	1	0	1	0	0	45
SNOW VEHICLE	ARTI	PAN	1970	10	17	0	1	1	0	0	0	29
SNOW VEHICLE	ARTI	PAN	1969	7	9	0	0	0	0	0	0	16
SNOW VEHICLE	ARTI	PAN	1966	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2021	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2019	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2014	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2013	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2012	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2009	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2008	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2007	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	ARTI	***	2006	2	0	0	0	0	0	0	0	2
SNOW VEHICLE	ARTI	***	2005	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	ARTI	***	2004	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	2003	1	6	0	0	0	0	0	0	7
SNOW VEHICLE	ARTI	***	2002	0	4	0	0	1	0	0	0	5
SNOW VEHICLE	ARTI	***	2001	2	7	0	0	0	0	0	0	9
SNOW VEHICLE	ARTI	***	2000	1	20	0	0	1	0	0	0	22
SNOW VEHICLE	ARTI	***	1999	60	227	0	0	11	1	0	0	299
SNOW VEHICLE	ARTI	***	1998	59	308	0	0	15	8	0	0	390
SNOW VEHICLE	ARTI	***	1997	37	249	0	1	7	2	0	0	296
SNOW VEHICLE	ARTI	***	1996	37	328	0	0	18	10	0	0	393
SNOW VEHICLE	ARTI	***	1995	21	240	0	0	14	4	0	0	279
SNOW VEHICLE	ARTI	***	1994	14	219	0	1	13	3	0	0	250
SNOW VEHICLE	ARTI	***	1993	18	185	0	1	14	8	0	0	226
SNOW VEHICLE	ARTI	***	1992	16	127	0	0	9	5	0	0	157
SNOW VEHICLE	ARTI	***	1991	16	130	0	0	8	7	0	0	161
SNOW VEHICLE	ARTI	***	1990	31	178	0	0	6	9	0	0	224
SNOW VEHICLE	ARTI	***	1989	12	117	0	1	7	4	0	0	141
SNOW VEHICLE	ARTI	***	1988	12	86	0	0	8	5	0	0	111
SNOW VEHICLE	ARTI	***	1987	6	40	0	0	1	3	0	0	50
SNOW VEHICLE	ARTI	***	1986	3	28	0	0	2	1	0	0	34
SNOW VEHICLE	ARTI	***	1985	4	15	0	0	2	2	0	0	23
SNOW VEHICLE	ARTI	***	1984	1	3	0	0	0	0	0	0	4
SNOW VEHICLE	ARTI	***	1982	0	4	0	0	0	0	0	0	4
SNOW VEHICLE	ARTI	***	1981	17	49	0	0	3	6	0	0	75
SNOW VEHICLE	ARTI	***	1980	70	161	0	4	4	16	0	0	255
SNOW VEHICLE	ARTI	***	1979	109	145	0	2	6	16	0	0	278
SNOW VEHICLE	ARTI	***	1978	76	111	0	2	6	19	0	0	214
SNOW VEHICLE	ARTI	***	1977	112	94	0	1	5	13	0	0	225
SNOW VEHICLE	ARTI	***	1976	99	98	0	1	6	16	0	0	220
SNOW VEHICLE	ARTI	***	1975	94	65	0	0	2	22	0	0	183
SNOW VEHICLE	ARTI	***	1974	111	112	0	2	2	16	0	0	243
SNOW VEHICLE	ARTI	***	1973	207	171	0	3	4	29	0	0	414
SNOW VEHICLE	ARTI	***	1972	148	112	0	4	2	23	0	0	289
SNOW VEHICLE	ARTI	***	1971	75	52	0	1	1	12	0	0	141
SNOW VEHICLE	ARTI	***	1970	31	15	0	1	0	5	0	0	52
SNOW VEHICLE	ARTI	***	1969	10	4	0	1	1	0	0	0	16
SNOW VEHICLE	ARTI	***	1968	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	ARTI	***	1966	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	ARTI	***	1960	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	CIT	1992	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	CIT	1991	4	39	0	0	0	2	0	0	45
SNOW VEHICLE	BOMB	CIT	1990	4	41	0	0	0	0	0	0	45
SNOW VEHICLE	BOMB	CIT	1989	11	49	0	0	1	1	0	0	62
SNOW VEHICLE	BOMB	CIT	1988	7	67	0	0	4	3	0	0	81
SNOW VEHICLE	BOMB	CIT	1987	11	86	0	0	5	3	0	0	105
SNOW VEHICLE	BOMB	CIT	1986	17	75	0	0	6	3	0	0	101
SNOW VEHICLE	BOMB	CIT	1985	25	74	0	0	6	3	0	0	108
SNOW VEHICLE	BOMB	CIT	1984	2	8	0	0	2	2	0	0	14
SNOW VEHICLE	BOMB	CIT	1983	22	72	0	0	5	5	0	0	104
SNOW VEHICLE	BOMB	CIT	1982	40	85	0	0	5	5	0	0	135
SNOW VEHICLE	BOMB	CIT	1981	57	168	0	1	6	9	0	0	241
SNOW VEHICLE	BOMB	CIT	1980	139	326	0	3	28	22	0	0	518
SNOW VEHICLE	BOMB	CIT	1979	102	103	0	2	4	10	0	0	221
SNOW VEHICLE	BOMB	CIT	1978	12	10	0	0	1	0	0	0	23
SNOW VEHICLE	BOMB	CIT	1977	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	CIT	1974	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	ELA	1996	2	5	0	0	0	0	0	0	7
SNOW VEHICLE	BOMB	ELA	1995	0	40	0	0	1	0	0	0	41
SNOW VEHICLE	BOMB	ELA	1994	0	22	0	0	2	1	0	0	25
SNOW VEHICLE	BOMB	ELA	1993	0	5	0	0	0	0	0	0	5
SNOW VEHICLE	BOMB	ELA	1992	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	ELA	1991	0	12	0	0	0	0	0	0	12
SNOW VEHICLE	BOMB	ELA	1990	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	ELA	1989	1	9	0	0	0	1	0	0	11
SNOW VEHICLE	BOMB	ELA	1988	4	6	0	0	0	1	0	0	11
SNOW VEHICLE	BOMB	ELA	1987	2	6	0	0	0	0	0	0	8
SNOW VEHICLE	BOMB	ELA	1986	4	15	0	0	1	4	0	0	24
SNOW VEHICLE	BOMB	ELA	1985	0	10	0	0	2	0	0	0	12
SNOW VEHICLE	BOMB	ELA	1984	10	5	0	0	0	0	0	0	15
SNOW VEHICLE	BOMB	ELA	1983	1	6	0	0	0	0	0	0	7
SNOW VEHICLE	BOMB	ELA	1982	5	6	0	1	0	0	0	0	12
SNOW VEHICLE	BOMB	ELA	1981	12	14	0	0	2	0	0	0	28
SNOW VEHICLE	BOMB	ELA	1980	8	15	0	0	0	3	0	0	26
SNOW VEHICLE	BOMB	ELA	1979	18	41	0	1	3	4	0	0	67
SNOW VEHICLE	BOMB	ELA	1978	26	43	0	0	2	8	0	0	79
SNOW VEHICLE	BOMB	ELA	1977	36	78	0	3	1	5	0	0	123
SNOW VEHICLE	BOMB	ELA	1976	38	59	0	2	4	2	0	0	105
SNOW VEHICLE	BOMB	ELA	1975	46	64	0	0	2	10	0	0	122
SNOW VEHICLE	BOMB	ELA	1974	104	124	0	1	5	13	0	0	247
SNOW VEHICLE	BOMB	ELA	1973	98	140	0	1	7	12	0	0	258
SNOW VEHICLE	BOMB	ELA	1972	63	72	0	1	3	16	0	0	155
SNOW VEHICLE	BOMB	ELA	1971	54	48	0	2	3	8	0	0	115
SNOW VEHICLE	BOMB	ELA	1970	6	5	0	0	0	2	0	0	13
SNOW VEHICLE	BOMB	ELA	1969	2	1	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	ELA	1965	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	EVE	1983	0	5	0	0	0	0	0	0	5
SNOW VEHICLE	BOMB	EVE	1982	2	26	0	0	4	1	0	0	33
SNOW VEHICLE	BOMB	EVE	1981	22	52	0	0	4	7	0	0	85
SNOW VEHICLE	BOMB	EVE	1980	37	68	0	1	11	8	0	0	125
SNOW VEHICLE	BOMB	EVE	1979	62	99	0	1	3	10	0	0	175
SNOW VEHICLE	BOMB	EVE	1978	55	81	0	2	10	6	0	0	154
SNOW VEHICLE	BOMB	EVE	1977	84	100	0	3	12	10	0	0	209
SNOW VEHICLE	BOMB	EVE	1976	15	29	0	0	4	2	0	0	50
SNOW VEHICLE	BOMB	EVE	1975	2	4	0	0	2	2	0	0	10
SNOW VEHICLE	BOMB	EVE	1974	7	5	0	0	0	0	0	0	12
SNOW VEHICLE	BOMB	FOR	2001	0	3	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	FOR	2000	1	16	0	0	0	0	0	0	17
SNOW VEHICLE	BOMB	FOR	1999	22	87	0	1	3	0	0	0	113
SNOW VEHICLE	BOMB	FOR	1998	46	201	0	0	5	7	0	0	259
SNOW VEHICLE	BOMB	FOR	1997	41	230	0	0	9	3	0	0	283
SNOW VEHICLE	BOMB	FOR	1996	42	290	0	0	27	10	0	0	369
SNOW VEHICLE	BOMB	FOR	1995	19	159	0	0	6	6	0	0	190
SNOW VEHICLE	BOMB	FOR	1994	20	144	0	0	3	5	0	0	172
SNOW VEHICLE	BOMB	FOR	1993	13	116	0	0	14	5	0	0	148
SNOW VEHICLE	BOMB	FOR	1992	6	90	0	0	5	4	0	0	105
SNOW VEHICLE	BOMB	FOR	1991	11	67	0	0	3	2	0	0	83
SNOW VEHICLE	BOMB	FOR	1990	6	74	0	0	4	5	0	0	89
SNOW VEHICLE	BOMB	FOR	1989	7	53	0	0	7	5	0	0	72
SNOW VEHICLE	BOMB	FOR	1988	4	43	0	0	7	1	0	0	55
SNOW VEHICLE	BOMB	FOR	1987	7	18	0	0	2	1	0	0	28
SNOW VEHICLE	BOMB	FOR	1986	6	48	0	0	11	0	0	0	65
SNOW VEHICLE	BOMB	FOR	1985	10	35	0	0	5	2	0	0	52
SNOW VEHICLE	BOMB	FOR	1984	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	MXZ	2021	2	0	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	MXZ	2020	6	0	0	0	0	0	0	0	6
SNOW VEHICLE	BOMB	MXZ	2019	10	3	0	0	0	0	0	0	13
SNOW VEHICLE	BOMB	MXZ	2018	6	2	0	0	0	0	0	0	8
SNOW VEHICLE	BOMB	MXZ	2017	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	MXZ	2016	3	1	0	0	0	0	0	0	4
SNOW VEHICLE	BOMB	MXZ	2015	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	MXZ	2013	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	MXZ	2012	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	MXZ	2011	2	1	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	MXZ	2009	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	MXZ	2008	1	3	0	0	0	0	0	0	4
SNOW VEHICLE	BOMB	MXZ	2007	3	2	0	0	0	0	0	0	5
SNOW VEHICLE	BOMB	MXZ	2006	1	9	0	0	0	0	0	0	10
SNOW VEHICLE	BOMB	MXZ	2005	12	13	0	0	1	0	0	0	26
SNOW VEHICLE	BOMB	MXZ	2004	4	13	0	0	0	0	0	0	17
SNOW VEHICLE	BOMB	MXZ	2003	6	11	0	0	0	0	0	0	17
SNOW VEHICLE	BOMB	MXZ	2002	7	41	0	0	0	0	0	0	48
SNOW VEHICLE	BOMB	MXZ	2001	7	25	0	0	3	0	0	0	35
SNOW VEHICLE	BOMB	MXZ	2000	10	50	0	0	4	0	0	0	64
SNOW VEHICLE	BOMB	MXZ	1999	46	174	0	0	3	6	0	0	229
SNOW VEHICLE	BOMB	MXZ	1998	40	189	0	0	6	8	0	0	243
SNOW VEHICLE	BOMB	MXZ	1997	38	203	0	0	9	4	0	0	254
SNOW VEHICLE	BOMB	MXZ	1996	13	116	0	0	2	1	0	0	132
SNOW VEHICLE	BOMB	MXZ	1995	2	21	0	0	0	0	0	0	23
SNOW VEHICLE	BOMB	MXZ	1994	7	38	0	0	4	0	0	0	49
SNOW VEHICLE	BOMB	MXZ	1993	6	32	0	0	2	3	0	0	43
SNOW VEHICLE	BOMB	NOR	1990	1	3	0	0	0	1	0	0	5
SNOW VEHICLE	BOMB	NOR	1988	3	8	0	0	0	0	0	0	11
SNOW VEHICLE	BOMB	NOR	1987	0	4	0	0	0	0	0	0	4
SNOW VEHICLE	BOMB	NOR	1983	4	4	0	0	0	0	0	0	8
SNOW VEHICLE	BOMB	NOR	1982	8	8	0	0	2	3	0	0	21
SNOW VEHICLE	BOMB	NOR	1981	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	NOR	1980	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	NOR	1979	0	0	0	0	0	1	0	0	1
SNOW VEHICLE	BOMB	NOR	1976	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	NOR	1975	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	NOR	1974	3	4	0	0	0	0	0	0	7
SNOW VEHICLE	BOMB	NOR	1973	14	9	0	0	0	2	0	0	25
SNOW VEHICLE	BOMB	NOR	1972	45	33	0	1	1	4	0	0	84
SNOW VEHICLE	BOMB	NOR	1971	54	48	0	1	0	5	0	0	108
SNOW VEHICLE	BOMB	NOR	1970	66	33	0	5	3	11	0	0	118
SNOW VEHICLE	BOMB	NOR	1969	41	27	0	2	2	3	0	0	75
SNOW VEHICLE	BOMB	NOR	1968	0	0	0	0	1	0	0	0	1
SNOW VEHICLE	BOMB	OLY	1988	2	0	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	OLY	1984	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	OLY	1983	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	OLY	1981	0	0	0	0	1	0	0	0	1
SNOW VEHICLE	BOMB	OLY	1980	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	OLY	1979	52	81	0	2	3	8	0	0	146
SNOW VEHICLE	BOMB	OLY	1978	55	65	0	0	5	7	0	0	132
SNOW VEHICLE	BOMB	OLY	1977	83	88	0	6	12	9	0	0	198
SNOW VEHICLE	BOMB	OLY	1976	97	90	0	1	3	13	0	0	204
SNOW VEHICLE	BOMB	OLY	1975	88	82	0	1	2	13	0	0	186
SNOW VEHICLE	BOMB	OLY	1974	73	64	0	2	2	19	0	0	160
SNOW VEHICLE	BOMB	OLY	1973	135	111	0	2	7	16	0	0	271
SNOW VEHICLE	BOMB	OLY	1972	144	107	0	5	8	11	0	0	275
SNOW VEHICLE	BOMB	OLY	1971	166	141	0	10	10	27	0	0	354
SNOW VEHICLE	BOMB	OLY	1970	92	94	0	8	3	15	0	0	212
SNOW VEHICLE	BOMB	OLY	1969	88	95	0	0	6	6	0	0	195
SNOW VEHICLE	BOMB	OLY	1968	30	23	0	1	2	3	0	0	59
SNOW VEHICLE	BOMB	OLY	1967	20	26	0	0	0	0	0	0	46
SNOW VEHICLE	BOMB	OLY	1966	6	9	0	1	1	0	0	0	17
SNOW VEHICLE	BOMB	OLY	1965	4	12	0	0	6	1	0	0	23
SNOW VEHICLE	BOMB	OLY	1964	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	OLY	1963	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	OLY	1962	1	0	0	0	0	1	0	0	2
SNOW VEHICLE	BOMB	SKA	2008	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	SKA	2007	2	0	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	SKA	2005	2	1	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	SKA	2004	0	2	0	0	1	0	0	0	3
SNOW VEHICLE	BOMB	SKA	2003	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	SKA	2002	0	3	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	SKA	2001	2	4	0	0	1	0	0	0	7
SNOW VEHICLE	BOMB	SKA	2000	7	13	0	0	1	0	0	0	21
SNOW VEHICLE	BOMB	SKA	1999	24	46	0	1	1	2	0	0	74
SNOW VEHICLE	BOMB	SKA	1998	23	66	0	0	4	2	0	0	95
SNOW VEHICLE	BOMB	SKA	1997	24	59	0	0	4	1	0	0	88
SNOW VEHICLE	BOMB	SKA	1996	32	76	0	0	2	0	0	0	110
SNOW VEHICLE	BOMB	SKA	1995	36	58	0	0	2	0	0	0	96
SNOW VEHICLE	BOMB	SKA	1994	12	61	0	0	2	1	0	0	76
SNOW VEHICLE	BOMB	SKA	1993	13	59	0	0	2	0	0	0	74
SNOW VEHICLE	BOMB	SKA	1992	2	15	0	0	2	1	0	0	20
SNOW VEHICLE	BOMB	SKA	1988	0	0	0	0	1	0	0	0	1
SNOW VEHICLE	BOMB	SKA	1987	4	19	0	1	1	2	0	0	27
SNOW VEHICLE	BOMB	SKA	1986	3	7	0	0	1	0	0	0	11
SNOW VEHICLE	BOMB	SKA	1985	1	8	0	1	0	2	0	0	12
SNOW VEHICLE	BOMB	SKA	1984	1	11	0	0	0	0	0	0	12
SNOW VEHICLE	BOMB	SKA	1983	0	5	0	0	0	0	0	0	5
SNOW VEHICLE	BOMB	SKA	1982	4	5	0	1	0	1	0	0	11
SNOW VEHICLE	BOMB	SKA	1981	0	1	0	0	0	1	0	0	2
SNOW VEHICLE	BOMB	SKA	1980	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	SKA	1973	10	9	0	0	0	2	0	0	21
SNOW VEHICLE	BOMB	SKA	1972	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	SKA	1971	3	3	0	0	0	0	0	0	6
SNOW VEHICLE	BOMB	SKA	1970	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	SKI	2013	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	SKI	2010	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	SKI	2009	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	SKI	2007	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	SKI	2005	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	SKI	2004	3	2	0	0	0	0	0	0	5
SNOW VEHICLE	BOMB	SKI	2003	2	6	0	0	0	0	0	0	8
SNOW VEHICLE	BOMB	SKI	2002	9	7	0	0	0	0	0	0	16
SNOW VEHICLE	BOMB	SKI	2001	3	8	0	0	0	0	0	0	11
SNOW VEHICLE	BOMB	SKI	2000	1	11	0	0	0	0	0	0	12
SNOW VEHICLE	BOMB	SKI	1999	16	56	0	0	2	0	0	0	74
SNOW VEHICLE	BOMB	SKI	1998	15	57	0	0	1	0	0	0	73
SNOW VEHICLE	BOMB	SKI	1997	3	17	0	0	1	0	0	0	21
SNOW VEHICLE	BOMB	SKI	1996	9	31	0	1	1	2	0	0	44
SNOW VEHICLE	BOMB	SKI	1995	5	38	0	0	0	2	0	0	45
SNOW VEHICLE	BOMB	SKI	1994	2	24	0	0	0	0	0	0	26
SNOW VEHICLE	BOMB	SKI	1993	0	12	0	0	0	0	0	0	12
SNOW VEHICLE	BOMB	SKI	1992	1	3	0	0	0	0	0	0	4
SNOW VEHICLE	BOMB	SKI	1991	2	6	0	0	1	0	0	0	9
SNOW VEHICLE	BOMB	SKI	1990	1	5	0	0	0	0	0	0	6
SNOW VEHICLE	BOMB	SKI	1989	3	10	0	0	0	0	0	0	13
SNOW VEHICLE	BOMB	SKI	1988	6	12	0	0	0	1	0	0	19
SNOW VEHICLE	BOMB	SKI	1987	1	10	0	0	1	1	0	0	13
SNOW VEHICLE	BOMB	SKI	1986	2	10	0	0	0	0	0	0	12
SNOW VEHICLE	BOMB	SKI	1985	2	7	0	0	0	0	0	0	9
SNOW VEHICLE	BOMB	SKI	1984	1	4	0	0	0	0	0	0	5
SNOW VEHICLE	BOMB	SKI	1983	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	SKI	1982	2	3	0	0	0	0	0	0	5
SNOW VEHICLE	BOMB	SKI	1981	3	16	0	0	1	0	0	0	20
SNOW VEHICLE	BOMB	SKI	1980	6	11	0	1	1	0	0	0	19
SNOW VEHICLE	BOMB	SKI	1979	13	12	0	0	3	3	0	0	31
SNOW VEHICLE	BOMB	SKI	1978	9	9	0	0	1	0	0	0	19
SNOW VEHICLE	BOMB	SKI	1977	7	12	0	0	0	0	0	0	19
SNOW VEHICLE	BOMB	SKI	1976	8	13	0	0	0	0	0	0	21
SNOW VEHICLE	BOMB	SKI	1975	8	6	0	0	0	2	0	0	16
SNOW VEHICLE	BOMB	SKI	1974	15	13	0	0	0	1	0	0	29
SNOW VEHICLE	BOMB	SKI	1973	14	6	0	0	0	3	0	0	23
SNOW VEHICLE	BOMB	SKI	1972	15	12	0	0	1	1	0	0	29
SNOW VEHICLE	BOMB	SKI	1971	15	15	0	1	0	6	0	0	37
SNOW VEHICLE	BOMB	SKI	1970	16	11	0	0	0	0	0	0	27
SNOW VEHICLE	BOMB	SKI	1969	4	10	0	0	0	0	0	0	14
SNOW VEHICLE	BOMB	SKI	1968	5	0	0	0	0	0	0	0	5
SNOW VEHICLE	BOMB	SKI	1967	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	SKI	1966	3	1	0	0	0	0	0	0	4
SNOW VEHICLE	BOMB	SKI	1965	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	SKI	1964	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	SKI	1963	2	1	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	SKI	1962	0	0	0	0	0	1	0	0	1
SNOW VEHICLE	BOMB	SKI	1961	1	3	0	0	0	0	0	0	4
SNOW VEHICLE	BOMB	SKI	1958	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	TNT	2019	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	TNT	2016	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	TNT	1994	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	TNT	1987	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	TNT	1981	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	TNT	1979	3	0	0	0	0	0	0	0	3
SNOW VEHICLE	BOMB	TNT	1978	31	34	0	1	2	2	0	0	70
SNOW VEHICLE	BOMB	TNT	1977	39	30	0	3	5	7	0	0	84
SNOW VEHICLE	BOMB	TNT	1976	45	45	0	1	3	9	0	0	103
SNOW VEHICLE	BOMB	TNT	1975	76	70	0	0	7	13	0	0	166
SNOW VEHICLE	BOMB	TNT	1974	123	86	0	4	5	10	0	0	228
SNOW VEHICLE	BOMB	TNT	1973	84	58	0	1	2	12	0	0	157
SNOW VEHICLE	BOMB	TNT	1972	70	46	0	2	1	7	0	0	126
SNOW VEHICLE	BOMB	TNT	1971	47	35	0	2	1	7	0	0	92
SNOW VEHICLE	BOMB	TNT	1970	8	12	0	0	0	1	0	0	21
SNOW VEHICLE	BOMB	TNT	1969	6	4	0	0	0	0	0	0	10
SNOW VEHICLE	BOMB	TNT	1968	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	TUN	2020	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	TUN	2016	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	TUN	2004	2	0	0	0	0	0	0	0	2
SNOW VEHICLE	BOMB	TUN	2001	0	2	0	0	1	0	0	0	3
SNOW VEHICLE	BOMB	TUN	2000	2	11	0	0	0	0	0	0	13
SNOW VEHICLE	BOMB	TUN	1999	28	93	0	0	3	3	0	0	127
SNOW VEHICLE	BOMB	TUN	1998	32	68	0	0	4	1	0	0	105
SNOW VEHICLE	BOMB	TUN	1997	16	68	0	0	2	1	0	0	87
SNOW VEHICLE	BOMB	TUN	1996	19	59	0	0	2	0	0	0	80
SNOW VEHICLE	BOMB	TUN	1995	22	53	0	0	2	0	0	0	77
SNOW VEHICLE	BOMB	TUN	1994	12	52	0	0	2	1	0	0	67
SNOW VEHICLE	BOMB	TUN	1993	28	67	0	0	3	2	0	0	100
SNOW VEHICLE	BOMB	TUN	1992	5	35	0	0	3	0	0	0	43
SNOW VEHICLE	BOMB	TUN	1991	48	123	0	0	3	6	0	0	180
SNOW VEHICLE	BOMB	TUN	1990	39	173	0	0	1	7	0	0	220
SNOW VEHICLE	BOMB	TUN	1989	58	206	0	1	9	4	0	0	278
SNOW VEHICLE	BOMB	TUN	1988	34	139	0	0	2	9	0	0	184
SNOW VEHICLE	BOMB	TUN	1987	21	95	0	1	4	8	0	0	129
SNOW VEHICLE	BOMB	TUN	1986	7	27	0	0	2	1	0	0	37
SNOW VEHICLE	BOMB	TUN	1985	3	6	0	0	1	0	0	0	10
SNOW VEHICLE	BOMB	TUN	1984	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	BOMB	TUN	1982	0	0	0	0	1	0	0	0	1
SNOW VEHICLE	BOMB	TUN	1978	0	1	0	0	0	0	0	0	1
