,Charging Profile
1670,161.3260977
1671,320.4371953
1672,460.8043792
1673,611.965543
1674,626.0231683
1675,584.8192319
1676,455.5932041
1677,363.0121459
1678,312.0071325
1679,300.6004942
1680,173.2327156
1681,161.9191625
1682,220.6469283
1683,205.5551673
1684,234.3967959
1685,192.9450647
1686,340.9618531
1687,562.5645358
1688,603.4991749
1689,554.2139535
1690,523.1657253
1691,405.7465787
1692,283.7764343
1693,195.4771754
1694,161.3260977
1695,320.4371953
1696,460.8043792
1697,611.965543
1698,626.0231683
1699,584.8192319
1700,455.5932041
1701,363.0121459
1702,312.0071325
1703,300.6004942
1704,212.4721277
1705,160.1661613
1706,131.4187172
1707,143.7833087
1708,136.5912663
1709,116.1501046
1710,294.0742786
1711,612.4520029
1712,640.4663731
1713,590.2064193
1714,407.7357057
1715,330.3593912
1716,252.2656195
1717,181.9528357
1718,177.7920523
1719,282.8644213
1720,440.4919918
1721,569.2599166
1722,642.9513982
1723,677.9881246
1724,422.2859382
1725,299.6294355
1726,295.4846204
1727,316.1628145
1728,173.2327156
1729,161.9191625
1730,220.6469283
1731,205.5551673
1732,234.3967959
1733,192.9450647
1734,340.9618531
1735,562.5645358
1736,603.4991749
1737,554.2139535
1738,523.1657253
1739,405.7465787
1740,283.7764343
1741,195.4771754
1742,161.3260977
1743,320.4371953
1744,460.8043792
1745,611.965543
1746,626.0231683
1747,584.8192319
1748,455.5932041
1749,363.0121459
1750,312.0071325
1751,300.6004942
1752,166.8599702
1753,141.6080993
1754,157.0998511
1755,137.8612514
1756,111.7545594
1757,333.5972908
1758,472.6999737
1759,489.8737057
1760,588.6960462
1761,433.7320535
1762,318.8539787
1763,219.6926204
1764,168.5614256
1765,133.2957351
1766,292.7370485
1767,434.1463121
1768,583.2479672
1769,608.4287061
1770,549.1749365
1771,475.5433744
1772,415.1376116
1773,369.3409097
1774,307.3351596
1775,211.8188126
1776,232.8489433
1777,176.4554412
1778,171.3741856
1779,169.9013799
1780,176.4917659
1781,324.4246776
1782,420.5376804
1783,493.5960911
1784,497.9558379
1785,341.9675455
1786,213.5431857
1787,146.9096129
1788,107.7918224
1789,134.6595542
1790,183.2111164
1791,333.1766439
1792,503.318689
1793,514.926403
1794,545.5480054
1795,468.8319552
1796,410.603155
1797,334.1100094
1798,244.569096
1799,172.9475836
1800,232.8489433
1801,176.4554412
1802,171.3741856
1803,169.9013799
1804,176.4917659
1805,324.4246776
1806,420.5376804
1807,493.5960911
1808,497.9558379
1809,341.9675455
1810,213.5431857
1811,146.9096129
1812,107.7918224
1813,134.6595542
1814,183.2111164
1815,333.1766439
1816,503.318689
1817,514.926403
1818,545.5480054
1819,468.8319552
1820,410.603155
1821,334.1100094
1822,244.569096
1823,172.9475836
1824,232.8489433
1825,176.4554412
1826,171.3741856
1827,169.9013799
1828,176.4917659
1829,324.4246776
1830,420.5376804
1831,493.5960911
1832,497.9558379
1833,341.9675455
1834,213.5431857
1835,146.9096129
1836,107.7918224
1837,134.6595542
1838,183.2111164
1839,333.1766439
1840,503.318689
1841,514.926403
1842,545.5480054
1843,468.8319552
1844,410.603155
1845,334.1100094
1846,244.569096
1847,172.9475836
1848,166.8599702
1849,141.6080993
1850,157.0998511
1851,137.8612514
1852,111.7545594
1853,333.5972908
1854,472.6999737
1855,489.8737057
1856,588.6960462
1857,433.7320535
1858,318.8539787
1859,219.6926204
1860,168.5614256
1861,133.2957351
1862,292.7370485
1863,434.1463121
1864,583.2479672
1865,608.4287061
1866,549.1749365
1867,475.5433744
1868,415.1376116
1869,369.3409097
1870,307.3351596
1871,211.8188126
1872,173.2327156
1873,161.9191625
1874,220.6469283
1875,205.5551673
1876,234.3967959
1877,192.9450647
1878,340.9618531
1879,562.5645358
1880,603.4991749
1881,554.2139535
1882,523.1657253
1883,405.7465787
1884,283.7764343
1885,195.4771754
1886,161.3260977
1887,320.4371953
1888,460.8043792
1889,611.965543
1890,626.0231683
1891,584.8192319
1892,455.5932041
1893,363.0121459
1894,312.0071325
1895,300.6004942
1896,331.3230901
1897,219.2810162
1898,172.8561574
1899,173.6094454
1900,170.1548151
1901,170.1571076
1902,186.0382745
1903,197.2802307
1904,254.3884291
1905,211.7018765
1906,243.1922101
1907,204.2014726
1908,188.7208088
1909,186.2444968
1910,188.7675713
1911,247.8209052
1912,229.4675195
1913,196.4608789
1914,380.2971638
1915,423.1183356
1916,435.5253861
1917,510.0318894
1918,542.7569742
1919,394.3128188
1920,166.8599702
1921,141.6080993
1922,157.0998511
1923,137.8612514
1924,111.7545594
1925,333.5972908
1926,472.6999737
1927,489.8737057
1928,588.6960462
1929,433.7320535
1930,318.8539787
1931,219.6926204
1932,168.5614256
1933,133.2957351
1934,292.7370485
1935,434.1463121
1936,583.2479672
1937,608.4287061
1938,549.1749365
1939,475.5433744
1940,415.1376116
1941,369.3409097
1942,307.3351596
1943,211.8188126
1944,232.8489433
1945,176.4554412
1946,171.3741856
1947,169.9013799
1948,176.4917659
1949,324.4246776
1950,420.5376804
1951,493.5960911
1952,497.9558379
1953,341.9675455
1954,213.5431857
1955,146.9096129
1956,107.7918224
1957,134.6595542
1958,183.2111164
1959,333.1766439
1960,503.318689
1961,514.926403
1962,545.5480054
1963,468.8319552
1964,410.603155
1965,334.1100094
1966,244.569096
1967,172.9475836
1968,232.8489433
1969,176.4554412
1970,171.3741856
1971,169.9013799
1972,176.4917659
1973,324.4246776
1974,420.5376804
1975,493.5960911
1976,497.9558379
1977,341.9675455
1978,213.5431857
1979,146.9096129
1980,107.7918224
1981,134.6595542
1982,183.2111164
1983,333.1766439
1984,503.318689
1985,514.926403
1986,545.5480054
1987,468.8319552
1988,410.603155
1989,334.1100094
1990,244.569096
1991,172.9475836
1992,166.8599702
1993,141.6080993
1994,157.0998511
1995,137.8612514
1996,111.7545594
1997,333.5972908
1998,472.6999737
1999,489.8737057
2000,588.6960462
2001,433.7320535
2002,318.8539787
2003,219.6926204
2004,168.5614256
2005,133.2957351
2006,292.7370485
2007,434.1463121
2008,583.2479672
2009,608.4287061
2010,549.1749365
2011,475.5433744
2012,415.1376116
2013,369.3409097
2014,307.3351596
2015,211.8188126
2016,212.4721277
2017,160.1661613
2018,131.4187172
2019,143.7833087
2020,136.5912663
2021,116.1501046
2022,294.0742786
2023,612.4520029
2024,640.4663731
2025,590.2064193
2026,407.7357057
2027,330.3593912
2028,252.2656195
2029,181.9528357
2030,177.7920523
2031,282.8644213
2032,440.4919918
2033,569.2599166
2034,642.9513982
2035,677.9881246
2036,422.2859382
2037,299.6294355
2038,295.4846204
2039,316.1628145
2040,150.8398981
2041,134.3220463
2042,139.2730184
2043,158.4222125
2044,148.1519745
2045,148.7037912
2046,162.2341715
2047,171.1054566
2048,259.1948038
2049,268.6080919
2050,226.5776903
2051,297.1062462
2052,309.4139509
2053,305.3739239
2054,289.4290774
2055,303.1247586
2056,257.6426409
2057,267.4299284
2058,296.4324639
2059,375.7019246
2060,418.2864101
2061,461.6326977
2062,484.6429095
2063,378.9230837
2064,173.2327156
2065,161.9191625
2066,220.6469283
2067,205.5551673
2068,234.3967959
2069,192.9450647
2070,340.9618531
2071,562.5645358
2072,603.4991749
2073,554.2139535
2074,523.1657253
2075,405.7465787
2076,283.7764343
2077,195.4771754
2078,161.3260977
2079,320.4371953
2080,460.8043792
2081,611.965543
2082,626.0231683
2083,584.8192319
2084,455.5932041
2085,363.0121459
2086,312.0071325
2087,300.6004942
2088,166.8599702
2089,141.6080993
2090,157.0998511
2091,137.8612514
2092,111.7545594
2093,333.5972908
2094,472.6999737
2095,489.8737057
2096,588.6960462
2097,433.7320535
2098,318.8539787
2099,219.6926204
2100,168.5614256
2101,133.2957351
2102,292.7370485
2103,434.1463121
2104,583.2479672
2105,608.4287061
2106,549.1749365
2107,475.5433744
2108,415.1376116
2109,369.3409097
2110,307.3351596
2111,211.8188126
2112,166.8599702
2113,141.6080993
2114,157.0998511
2115,137.8612514
2116,111.7545594
2117,333.5972908
2118,472.6999737
2119,489.8737057
2120,588.6960462
2121,433.7320535
2122,318.8539787
2123,219.6926204
2124,168.5614256
2125,133.2957351
2126,292.7370485
2127,434.1463121
2128,583.2479672
2129,608.4287061
2130,549.1749365
2131,475.5433744
2132,415.1376116
2133,369.3409097
2134,307.3351596
2135,211.8188126
2136,166.8599702
2137,141.6080993
2138,157.0998511
2139,137.8612514
2140,111.7545594
2141,333.5972908
2142,472.6999737
2143,489.8737057
2144,588.6960462
2145,433.7320535
2146,318.8539787
2147,219.6926204
2148,168.5614256
2149,133.2957351
2150,292.7370485
2151,434.1463121
2152,583.2479672
2153,608.4287061
2154,549.1749365
2155,475.5433744
2156,415.1376116
2157,369.3409097
2158,307.3351596
2159,211.8188126
2160,232.8489433
2161,176.4554412
2162,171.3741856
2163,169.9013799
2164,176.4917659
2165,324.4246776
2166,420.5376804
2167,493.5960911
2168,497.9558379
2169,341.9675455
2170,213.5431857
2171,146.9096129
2172,107.7918224
2173,134.6595542
2174,183.2111164
2175,333.1766439
2176,503.318689
2177,514.926403
2178,545.5480054
2179,468.8319552
2180,410.603155
2181,334.1100094
2182,244.569096
2183,172.9475836
2184,173.2327156
2185,161.9191625
2186,220.6469283
2187,205.5551673
2188,234.3967959
2189,192.9450647
2190,340.9618531
2191,562.5645358
2192,603.4991749
2193,554.2139535
2194,523.1657253
2195,405.7465787
2196,283.7764343
2197,195.4771754
2198,161.3260977
2199,320.4371953
2200,460.8043792
2201,611.965543
2202,626.0231683
2203,584.8192319
2204,455.5932041
2205,363.0121459
2206,312.0071325
2207,300.6004942
2208,212.4721277
2209,160.1661613
2210,131.4187172
2211,143.7833087
2212,136.5912663
2213,116.1501046
2214,294.0742786
2215,612.4520029
2216,640.4663731
2217,590.2064193
2218,407.7357057
2219,330.3593912
2220,252.2656195
2221,181.9528357
2222,177.7920523
2223,282.8644213
2224,440.4919918
2225,569.2599166
2226,642.9513982
2227,677.9881246
2228,422.2859382
2229,299.6294355
2230,295.4846204
2231,316.1628145
2232,232.8489433
2233,176.4554412
2234,171.3741856
2235,169.9013799
2236,176.4917659
2237,324.4246776
2238,420.5376804
2239,493.5960911
2240,497.9558379
2241,341.9675455
2242,213.5431857
2243,146.9096129
2244,107.7918224
2245,134.6595542
2246,183.2111164
2247,333.1766439
2248,503.318689
2249,514.926403
2250,545.5480054
2251,468.8319552
2252,410.603155
2253,334.1100094
2254,244.569096
2255,172.9475836
2256,173.2327156
2257,161.9191625
2258,220.6469283
2259,205.5551673
2260,234.3967959
2261,192.9450647
2262,340.9618531
2263,562.5645358
2264,603.4991749
2265,554.2139535
2266,523.1657253
2267,405.7465787
2268,283.7764343
2269,195.4771754
2270,161.3260977
2271,320.4371953
2272,460.8043792
2273,611.965543
2274,626.0231683
2275,584.8192319
2276,455.5932041
2277,363.0121459
2278,312.0071325
2279,300.6004942
2280,232.8489433
2281,176.4554412
2282,171.3741856
2283,169.9013799
2284,176.4917659
2285,324.4246776
2286,420.5376804
2287,493.5960911
2288,497.9558379
2289,341.9675455
2290,213.5431857
2291,146.9096129
2292,107.7918224
2293,134.6595542
2294,183.2111164
2295,333.1766439
2296,503.318689
2297,514.926403
2298,545.5480054
2299,468.8319552
2300,410.603155
2301,334.1100094
2302,244.569096
2303,172.9475836
2304,232.8489433
2305,176.4554412
2306,171.3741856
2307,169.9013799
2308,176.4917659
2309,324.4246776
2310,420.5376804
2311,493.5960911
2312,497.9558379
2313,341.9675455
2314,213.5431857
2315,146.9096129
2316,107.7918224
2317,134.6595542
2318,183.2111164
2319,333.1766439
2320,503.318689
2321,514.926403
2322,545.5480054
2323,468.8319552
2324,410.603155
2325,334.1100094
2326,244.569096
2327,172.9475836
2328,150.8398981
2329,134.3220463
2330,139.2730184
2331,158.4222125
2332,148.1519745
2333,148.7037912
2334,162.2341715
2335,171.1054566
2336,259.1948038
2337,268.6080919
2338,226.5776903
2339,297.1062462
2340,309.4139509
2341,305.3739239
2342,289.4290774
2343,303.1247586
2344,257.6426409
2345,267.4299284
2346,296.4324639
2347,375.7019246
2348,418.2864101
2349,461.6326977
2350,484.6429095
2351,378.9230837
2352,150.8398981
2353,134.3220463
2354,139.2730184
2355,158.4222125
2356,148.1519745
2357,148.7037912
2358,162.2341715
2359,171.1054566
2360,259.1948038
2361,268.6080919
2362,226.5776903
2363,297.1062462
2364,309.4139509
2365,305.3739239
2366,289.4290774
2367,303.1247586
2368,257.6426409
2369,267.4299284
2370,296.4324639
2371,375.7019246
2372,418.2864101
2373,461.6326977
2374,484.6429095
2375,378.9230837
2376,166.8599702
2377,141.6080993
2378,157.0998511
2379,137.8612514
2380,111.7545594
2381,333.5972908
2382,472.6999737
2383,489.8737057
2384,588.6960462
2385,433.7320535
2386,318.8539787
2387,219.6926204
2388,168.5614256
2389,133.2957351
2390,292.7370485
2391,434.1463121
2392,583.2479672
2393,608.4287061
2394,549.1749365
2395,475.5433744
2396,415.1376116
2397,369.3409097
2398,307.3351596
2399,211.8188126
2400,173.2327156
2401,161.9191625
2402,220.6469283
2403,205.5551673
2404,234.3967959
2405,192.9450647
2406,340.9618531
2407,562.5645358
2408,603.4991749
2409,554.2139535
2410,523.1657253
2411,405.7465787
2412,283.7764343
2413,195.4771754
2414,161.3260977
2415,320.4371953
2416,460.8043792
2417,611.965543
2418,626.0231683
2419,584.8192319
2420,455.5932041
2421,363.0121459
2422,312.0071325
2423,300.6004942
2424,173.2327156
2425,161.9191625
2426,220.6469283
2427,205.5551673
2428,234.3967959
2429,192.9450647
2430,340.9618531
2431,562.5645358
2432,603.4991749
2433,554.2139535
2434,523.1657253
2435,405.7465787
2436,283.7764343
2437,195.4771754
2438,161.3260977
2439,320.4371953
2440,460.8043792
2441,611.965543
2442,626.0231683
2443,584.8192319
2444,455.5932041
2445,363.0121459
2446,312.0071325
2447,300.6004942
2448,212.4721277
2449,160.1661613
2450,131.4187172
2451,143.7833087
2452,136.5912663
2453,116.1501046
2454,294.0742786
2455,612.4520029
2456,640.4663731
2457,590.2064193
2458,407.7357057
2459,330.3593912
2460,252.2656195
2461,181.9528357
2462,177.7920523
2463,282.8644213
2464,440.4919918
2465,569.2599166
2466,642.9513982
2467,677.9881246
2468,422.2859382
2469,299.6294355
2470,295.4846204
2471,316.1628145
2472,212.4721277
2473,160.1661613
2474,131.4187172
2475,143.7833087
2476,136.5912663
2477,116.1501046
2478,294.0742786
2479,612.4520029
2480,640.4663731
2481,590.2064193
2482,407.7357057
2483,330.3593912
2484,252.2656195
2485,181.9528357
2486,177.7920523
2487,282.8644213
2488,440.4919918
2489,569.2599166
2490,642.9513982
2491,677.9881246
2492,422.2859382
2493,299.6294355
2494,295.4846204
2495,316.1628145
2496,212.4721277
2497,160.1661613
2498,131.4187172
2499,143.7833087
2500,136.5912663
2501,116.1501046
2502,294.0742786
2503,612.4520029
2504,640.4663731
2505,590.2064193
2506,407.7357057
2507,330.3593912
2508,252.2656195
2509,181.9528357
2510,177.7920523
2511,282.8644213
2512,440.4919918
2513,569.2599166
2514,642.9513982
2515,677.9881246
2516,422.2859382
2517,299.6294355
2518,295.4846204
2519,316.1628145
2520,207.1981254
2521,146.1402461
2522,162.8172611
2523,117.4459152
2524,115.3609341
2525,184.9423299
2526,324.2270721
2527,583.8745348
2528,703.9563083
2529,708.1227106
2530,514.6012594
2531,336.9974987
2532,249.3391782
2533,182.5636444
2534,161.6817319
2535,269.4424956
2536,396.2119893
2537,528.239248
2538,641.3655628
2539,555.3730658
2540,426.9700546
2541,346.5317107
2542,313.617835
2543,333.0596675
2544,232.8489433
2545,176.4554412
2546,171.3741856
2547,169.9013799
2548,176.4917659
2549,324.4246776
2550,420.5376804
2551,493.5960911
2552,497.9558379
2553,341.9675455
2554,213.5431857
2555,146.9096129
2556,107.7918224
2557,134.6595542
2558,183.2111164
2559,333.1766439
2560,503.318689
2561,514.926403
2562,545.5480054
2563,468.8319552
2564,410.603155
2565,334.1100094
2566,244.569096
2567,172.9475836
2568,166.8599702
2569,141.6080993
2570,157.0998511
2571,137.8612514
2572,111.7545594
2573,333.5972908
2574,472.6999737
2575,489.8737057
2576,588.6960462
2577,433.7320535
2578,318.8539787
2579,219.6926204
2580,168.5614256
2581,133.2957351
2582,292.7370485
2583,434.1463121
2584,583.2479672
2585,608.4287061
2586,549.1749365
2587,475.5433744
2588,415.1376116
2589,369.3409097
2590,307.3351596
2591,211.8188126
2592,232.8489433
2593,176.4554412
2594,171.3741856
2595,169.9013799
2596,176.4917659
2597,324.4246776
2598,420.5376804
2599,493.5960911
2600,497.9558379
2601,341.9675455
2602,213.5431857
2603,146.9096129
2604,107.7918224
2605,134.6595542
2606,183.2111164
2607,333.1766439
2608,503.318689
2609,514.926403
2610,545.5480054
2611,468.8319552
2612,410.603155
2613,334.1100094
2614,244.569096
2615,172.9475836
2616,150.8398981
2617,134.3220463
2618,139.2730184
2619,158.4222125
2620,148.1519745
2621,148.7037912
2622,162.2341715
2623,171.1054566
2624,259.1948038
2625,268.6080919
2626,226.5776903
2627,297.1062462
2628,309.4139509
2629,305.3739239
2630,289.4290774
2631,303.1247586
2632,257.6426409
2633,267.4299284
2634,296.4324639
2635,375.7019246
2636,418.2864101
2637,461.6326977
2638,484.6429095
2639,378.9230837
2640,232.8489433
2641,176.4554412
2642,171.3741856
2643,169.9013799
2644,176.4917659
2645,324.4246776
2646,420.5376804
2647,493.5960911
2648,497.9558379
2649,341.9675455
2650,213.5431857
2651,146.9096129
2652,107.7918224
2653,134.6595542
2654,183.2111164
2655,333.1766439
2656,503.318689
2657,514.926403
2658,545.5480054
2659,468.8319552
2660,410.603155
2661,334.1100094
2662,244.569096
2663,172.9475836
2664,232.8489433
2665,176.4554412
2666,171.3741856
2667,169.9013799
2668,176.4917659
2669,324.4246776
2670,420.5376804
2671,493.5960911
2672,497.9558379
2673,341.9675455
2674,213.5431857
2675,146.9096129
2676,107.7918224
2677,134.6595542
2678,183.2111164
2679,333.1766439
2680,503.318689
2681,514.926403
2682,545.5480054
2683,468.8319552
2684,410.603155
2685,334.1100094
2686,244.569096
2687,172.9475836
2688,173.2327156
2689,161.9191625
2690,220.6469283
2691,205.5551673
2692,234.3967959
2693,192.9450647
2694,340.9618531
2695,562.5645358
2696,603.4991749
2697,554.2139535
2698,523.1657253
2699,405.7465787
2700,283.7764343
2701,195.4771754
2702,161.3260977
2703,320.4371953
2704,460.8043792
2705,611.965543
2706,626.0231683
2707,584.8192319
2708,455.5932041
2709,363.0121459
2710,312.0071325
2711,300.6004942
2712,173.2327156
2713,161.9191625
2714,220.6469283
2715,205.5551673
2716,234.3967959
2717,192.9450647
2718,340.9618531
2719,562.5645358
2720,603.4991749
2721,554.2139535
2722,523.1657253
2723,405.7465787
2724,283.7764343
2725,195.4771754
2726,161.3260977
2727,320.4371953
2728,460.8043792
2729,611.965543
2730,626.0231683
2731,584.8192319
2732,455.5932041
2733,363.0121459
2734,312.0071325
2735,300.6004942
2736,232.8489433
2737,176.4554412
2738,171.3741856
2739,169.9013799
2740,176.4917659
2741,324.4246776
2742,420.5376804
2743,493.5960911
2744,497.9558379
2745,341.9675455
2746,213.5431857
2747,146.9096129
2748,107.7918224
2749,134.6595542
2750,183.2111164
2751,333.1766439
2752,503.318689
2753,514.926403
2754,545.5480054
2755,468.8319552
2756,410.603155
2757,334.1100094
2758,244.569096
2759,172.9475836
2760,150.8398981
2761,134.3220463
2762,139.2730184
2763,158.4222125
2764,148.1519745
2765,148.7037912
2766,162.2341715
2767,171.1054566
2768,259.1948038
2769,268.6080919
2770,226.5776903
2771,297.1062462
2772,309.4139509
2773,305.3739239
2774,289.4290774
2775,303.1247586
2776,257.6426409
2777,267.4299284
2778,296.4324639
2779,375.7019246
2780,418.2864101
2781,461.6326977
2782,484.6429095
2783,378.9230837
2784,166.8599702
2785,141.6080993
2786,157.0998511
2787,137.8612514
2788,111.7545594
2789,333.5972908
2790,472.6999737
2791,489.8737057
2792,588.6960462
2793,433.7320535
2794,318.8539787
2795,219.6926204
2796,168.5614256
2797,133.2957351
2798,292.7370485
2799,434.1463121
2800,583.2479672
2801,608.4287061
2802,549.1749365
2803,475.5433744
2804,415.1376116
2805,369.3409097
2806,307.3351596
2807,211.8188126
2808,232.8489433
2809,176.4554412
2810,171.3741856
2811,169.9013799
2812,176.4917659
2813,324.4246776
2814,420.5376804
2815,493.5960911
2816,497.9558379
2817,341.9675455
2818,213.5431857
2819,146.9096129
2820,107.7918224
2821,134.6595542
2822,183.2111164
2823,333.1766439
2824,503.318689
2825,514.926403
2826,545.5480054
2827,468.8319552
2828,410.603155
2829,334.1100094
2830,244.569096
2831,172.9475836
2832,232.8489433
2833,176.4554412
2834,171.3741856
2835,169.9013799
2836,176.4917659
2837,324.4246776
2838,420.5376804
2839,493.5960911
2840,497.9558379
2841,341.9675455
2842,213.5431857
2843,146.9096129
2844,107.7918224
2845,134.6595542
2846,183.2111164
2847,333.1766439
2848,503.318689
2849,514.926403
2850,545.5480054
2851,468.8319552
2852,410.603155
2853,334.1100094
2854,244.569096
2855,172.9475836
2856,166.8599702
2857,141.6080993
2858,157.0998511
2859,137.8612514
2860,111.7545594
2861,333.5972908
2862,472.6999737
2863,489.8737057
2864,588.6960462
2865,433.7320535
2866,318.8539787
2867,219.6926204
2868,168.5614256
2869,133.2957351
2870,292.7370485
2871,434.1463121
2872,583.2479672
2873,608.4287061
2874,549.1749365
2875,475.5433744
2876,415.1376116
2877,369.3409097
2878,307.3351596
2879,211.8188126
2880,331.3230901
2881,219.2810162
2882,172.8561574
2883,173.6094454
2884,170.1548151
2885,170.1571076
2886,186.0382745
2887,197.2802307
2888,254.3884291
2889,211.7018765
2890,243.1922101
2891,204.2014726
2892,188.7208088
2893,186.2444968
2894,188.7675713
2895,247.8209052
2896,229.4675195
2897,196.4608789
2898,380.2971638
2899,423.1183356
2900,435.5253861
2901,510.0318894
2902,542.7569742
2903,394.3128188
2904,150.8398981
2905,134.3220463
2906,139.2730184
2907,158.4222125
2908,148.1519745
2909,148.7037912
2910,162.2341715
2911,171.1054566
2912,259.1948038
2913,268.6080919
2914,226.5776903
2915,297.1062462
2916,309.4139509
2917,305.3739239
2918,289.4290774
2919,303.1247586
2920,257.6426409
2921,267.4299284
2922,296.4324639
2923,375.7019246
2924,418.2864101
2925,461.6326977
2926,484.6429095
2927,378.9230837
2928,212.4721277
2929,160.1661613
2930,131.4187172
2931,143.7833087
2932,136.5912663
2933,116.1501046
2934,294.0742786
2935,612.4520029
2936,640.4663731
2937,590.2064193
2938,407.7357057
2939,330.3593912
2940,252.2656195
2941,181.9528357
2942,177.7920523
2943,282.8644213
2944,440.4919918
2945,569.2599166
2946,642.9513982
2947,677.9881246
2948,422.2859382
2949,299.6294355
2950,295.4846204
2951,316.1628145
2952,232.8489433
2953,176.4554412
2954,171.3741856
2955,169.9013799
2956,176.4917659
2957,324.4246776
2958,420.5376804
2959,493.5960911
2960,497.9558379
2961,341.9675455
2962,213.5431857
2963,146.9096129
2964,107.7918224
2965,134.6595542
2966,183.2111164
2967,333.1766439
2968,503.318689
2969,514.926403
2970,545.5480054
2971,468.8319552
2972,410.603155
2973,334.1100094
2974,244.569096
2975,172.9475836
2976,150.8398981
2977,134.3220463
2978,139.2730184
2979,158.4222125
2980,148.1519745
2981,148.7037912
2982,162.2341715
2983,171.1054566
2984,259.1948038
2985,268.6080919
2986,226.5776903
2987,297.1062462
2988,309.4139509
2989,305.3739239
2990,289.4290774
2991,303.1247586
2992,257.6426409
2993,267.4299284
2994,296.4324639
2995,375.7019246
2996,418.2864101
2997,461.6326977
2998,484.6429095
2999,378.9230837
3000,232.8489433
3001,176.4554412
3002,171.3741856
3003,169.9013799
3004,176.4917659
3005,324.4246776
3006,420.5376804
3007,493.5960911
3008,497.9558379
3009,341.9675455
3010,213.5431857
3011,146.9096129
3012,107.7918224
3013,134.6595542
3014,183.2111164
3015,333.1766439
3016,503.318689
3017,514.926403
3018,545.5480054
3019,468.8319552
3020,410.603155
3021,334.1100094
3022,244.569096
3023,172.9475836
3024,232.8489433
3025,176.4554412
3026,171.3741856
3027,169.9013799
3028,176.4917659
3029,324.4246776
3030,420.5376804
3031,493.5960911
3032,497.9558379
3033,341.9675455
3034,213.5431857
3035,146.9096129
3036,107.7918224
3037,134.6595542
3038,183.2111164
3039,333.1766439
3040,503.318689
3041,514.926403
3042,545.5480054
3043,468.8319552
3044,410.603155
3045,334.1100094
3046,244.569096
3047,172.9475836
3048,331.3230901
3049,219.2810162
3050,172.8561574
3051,173.6094454
3052,170.1548151
3053,170.1571076
3054,186.0382745
3055,197.2802307
3056,254.3884291
3057,211.7018765
3058,243.1922101
3059,204.2014726
3060,188.7208088
3061,186.2444968
3062,188.7675713
3063,247.8209052
3064,229.4675195
3065,196.4608789
3066,380.2971638
3067,423.1183356
3068,435.5253861
3069,510.0318894
3070,542.7569742
3071,394.3128188
3072,166.8599702
3073,141.6080993
3074,157.0998511
3075,137.8612514
3076,111.7545594
3077,333.5972908
3078,472.6999737
3079,489.8737057
3080,588.6960462
3081,433.7320535
3082,318.8539787
3083,219.6926204
3084,168.5614256
3085,133.2957351
3086,292.7370485
3087,434.1463121
3088,583.2479672
3089,608.4287061
3090,549.1749365
3091,475.5433744
3092,415.1376116
3093,369.3409097
3094,307.3351596
3095,211.8188126
3096,150.8398981
3097,134.3220463
3098,139.2730184
3099,158.4222125
3100,148.1519745
3101,148.7037912
3102,162.2341715
3103,171.1054566
3104,259.1948038
3105,268.6080919
3106,226.5776903
3107,297.1062462
3108,309.4139509
3109,305.3739239
3110,289.4290774
3111,303.1247586
3112,257.6426409
3113,267.4299284
3114,296.4324639
3115,375.7019246
3116,418.2864101
3117,461.6326977
3118,484.6429095
3119,378.9230837
3120,150.8398981
3121,134.3220463
3122,139.2730184
3123,158.4222125
3124,148.1519745
3125,148.7037912
3126,162.2341715
3127,171.1054566
3128,259.1948038
3129,268.6080919
3130,226.5776903
3131,297.1062462
3132,309.4139509
3133,305.3739239
3134,289.4290774
3135,303.1247586
3136,257.6426409
3137,267.4299284
3138,296.4324639
3139,375.7019246
3140,418.2864101
3141,461.6326977
3142,484.6429095
3143,378.9230837
3144,150.8398981
3145,134.3220463
3146,139.2730184
3147,158.4222125
3148,148.1519745
3149,148.7037912
3150,162.2341715
3151,171.1054566
3152,259.1948038
3153,268.6080919
3154,226.5776903
3155,297.1062462
3156,309.4139509
3157,305.3739239
3158,289.4290774
3159,303.1247586
3160,257.6426409
3161,267.4299284
3162,296.4324639
3163,375.7019246
3164,418.2864101
3165,461.6326977
3166,484.6429095
3167,378.9230837
3168,150.8398981
3169,134.3220463
3170,139.2730184
3171,158.4222125
3172,148.1519745
3173,148.7037912
3174,162.2341715
3175,171.1054566
3176,259.1948038
3177,268.6080919
3178,226.5776903
3179,297.1062462
3180,309.4139509
3181,305.3739239
3182,289.4290774
3183,303.1247586
3184,257.6426409
3185,267.4299284
3186,296.4324639
3187,375.7019246
3188,418.2864101
3189,461.6326977
3190,484.6429095
3191,378.9230837
3192,150.8398981
3193,134.3220463
3194,139.2730184
3195,158.4222125
3196,148.1519745
3197,148.7037912
3198,162.2341715
3199,171.1054566
3200,259.1948038
3201,268.6080919
3202,226.5776903
3203,297.1062462
3204,309.4139509
3205,305.3739239
3206,289.4290774
3207,303.1247586
3208,257.6426409
3209,267.4299284
3210,296.4324639
3211,375.7019246
3212,418.2864101
3213,461.6326977
3214,484.6429095
3215,378.9230837
3216,150.8398981
3217,134.3220463
3218,139.2730184
3219,158.4222125
3220,148.1519745
3221,148.7037912
3222,162.2341715
3223,171.1054566
3224,259.1948038
3225,268.6080919
3226,226.5776903
3227,297.1062462
3228,309.4139509
3229,305.3739239
3230,289.4290774
3231,303.1247586
3232,257.6426409
3233,267.4299284
