region,road_class,tech_or_group,vintage,period,period_step,output_comm,operator,factor,baseline_utilization,age_first_year,age_last_year,unit,data_source,data_id,dq_cred,dq_geog,dq_struc,dq_tech,dq_time
NS,freight_light_trucks,T_LDV_LTF_BEV400_N,2040,2045,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_BEV400_N,2045,2045,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2025,2025,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2025,2030,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2025,2035,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2025,2040,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2025,2045,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2030,2030,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2030,2035,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2030,2040,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2030,2045,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2035,2035,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2035,2040,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2035,2045,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2040,2040,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2040,2045,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_CNG_N,2045,2045,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2005,2025,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2010,2025,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2010,2030,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,2025,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,2030,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2015,2035,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,2025,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,2030,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,2035,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2020,2040,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,2025,5,T_D_tkm_ldv_t,e,0.011462739483012133,0.01352901967652898,3,7,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,2030,5,T_D_tkm_ldv_t,e,0.00974904302741373,0.01352901967652898,8,12,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,2035,5,T_D_tkm_ldv_t,e,0.008336091862988509,0.01352901967652898,13,17,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_EX,2023,2040,5,T_D_tkm_ldv_t,e,0.0071539017448886385,0.01352901967652898,18,22,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2025,2025,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2025,2030,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2025,2035,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2025,2040,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2025,2045,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2030,2030,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2030,2035,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2030,2040,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2030,2045,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2035,2035,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2035,2040,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2035,2045,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2040,2040,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2040,2045,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_DSL_N,2045,2045,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2025,2025,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2025,2030,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2025,2035,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2025,2040,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2025,2045,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2030,2030,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2030,2035,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2030,2040,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2030,2045,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2035,2035,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2035,2040,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2035,2045,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2040,2040,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2040,2045,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_FCEV400_N,2045,2045,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2005,2025,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2010,2025,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2010,2030,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,2025,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,2030,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2015,2035,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,2025,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,2030,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,2035,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2020,2040,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,2025,5,T_D_tkm_ldv_t,e,0.011462739483012133,0.01352901967652898,3,7,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,2030,5,T_D_tkm_ldv_t,e,0.00974904302741373,0.01352901967652898,8,12,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,2035,5,T_D_tkm_ldv_t,e,0.008336091862988509,0.01352901967652898,13,17,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_EX,2023,2040,5,T_D_tkm_ldv_t,e,0.0071539017448886385,0.01352901967652898,18,22,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2005,2025,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2010,2025,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2010,2030,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,2025,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,2030,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2015,2035,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2025,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2030,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2035,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2020,2040,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,2025,5,T_D_tkm_ldv_t,e,0.011462739483012133,0.01352901967652898,3,7,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,2030,5,T_D_tkm_ldv_t,e,0.00974904302741373,0.01352901967652898,8,12,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,2035,5,T_D_tkm_ldv_t,e,0.008336091862988509,0.01352901967652898,13,17,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_EX,2023,2040,5,T_D_tkm_ldv_t,e,0.0071539017448886385,0.01352901967652898,18,22,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2025,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2030,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2035,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2040,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2025,2045,5,T_D_tkm_ldv_t,e,0.0065265833331568995,0.01352901967652898,21,25,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2030,2030,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2030,2035,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2030,2040,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2030,2045,5,T_D_tkm_ldv_t,e,0.007603567057170632,0.01352901967652898,16,20,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2035,2035,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2035,2040,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2035,2045,5,T_D_tkm_ldv_t,e,0.008869648072059191,0.01352901967652898,11,15,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2040,2040,5,T_D_tkm_ldv_t,e,0.01224812266651839,0.01352901967652898,1,5,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
NS,freight_light_trucks,T_LDV_LTF_GSL_HEV_N,2040,2045,5,T_D_tkm_ldv_t,e,0.010394490187466446,0.01352901967652898,6,10,dimensionless,T01,road-utilization-age-freight-light-trucks-ns:composite:1:93973285047322d6,5,5,5,5,5
