region,nrcan_ceud_class,age,weighted_vmt_km,normalized_utilization,weight_source
NB,Light Truck,21,13928.328550715521,0.5124647770490528,ontario_mto
NB,Light Truck,22,13509.633811638689,0.4970597479867826,ontario_mto
NB,Light Truck,23,13102.204480561853,0.48206920690690486,ontario_mto
NB,Light Truck,24,12704.045497770252,0.46741974960817584,ontario_mto
NB,Light Truck,25,12313.614000404812,0.4530546095612727,ontario_mto
NB,Medium Trucks,0,36887.35918661296,0.9028314917484078,national_wards
NB,Medium Trucks,1,40491.35814375565,0.9910406730637702,national_wards
NB,Medium Trucks,2,40857.41306517514,1.0,national_wards
NB,Medium Trucks,3,39218.505337555405,0.959887139085253,national_wards
NB,Medium Trucks,4,36436.19561489739,0.8917890997350937,national_wards
NB,Medium Trucks,5,33172.869887926696,0.8119180192590711,national_wards
NB,Medium Trucks,6,30202.790231841936,0.7392242427013892,national_wards
NB,Medium Trucks,7,27501.851841930322,0.673117796226104,national_wards
NB,Medium Trucks,8,25043.32711951589,0.6129445121639773,national_wards
NB,Medium Trucks,9,22805.910907088666,0.5581829390595292,national_wards
NB,Medium Trucks,10,20770.475175034073,0.5083649114519639,national_wards
NB,Medium Trucks,11,18946.4882535932,0.46372217015722567,national_wards
NB,Medium Trucks,12,17283.694534902737,0.42302469094976825,national_wards
NB,Medium Trucks,13,15767.0518163291,0.3859043104657099,national_wards
NB,Medium Trucks,14,14396.434549480957,0.35235795586264795,national_wards
NB,Medium Trucks,15,13133.280612523431,0.32144180522573507,national_wards
NB,Medium Trucks,16,11981.81871285597,0.29325935770193645,national_wards
NB,Medium Trucks,17,10921.07223344698,0.26729720298311216,national_wards
NB,Medium Trucks,18,9955.328457291209,0.2436602738751623,national_wards
NB,Medium Trucks,19,9073.99196036117,0.22208924353302725,national_wards
NB,Medium Trucks,20,8272.054503657153,0.20246153349116094,national_wards
NB,Medium Trucks,21,7540.7480015546425,0.18456254167452435,national_wards
NB,Medium Trucks,22,6875.724521764627,0.16828585086374834,national_wards
NB,Medium Trucks,23,6268.816711330342,0.1534315621336676,national_wards
NB,Medium Trucks,24,5715.48526883039,0.13988857443600583,national_wards
NB,Medium Trucks,25,5211.441836018707,0.12755192864769713,national_wards
NLLAB,Car,0,25623.975168000004,1.0,ontario_mto
NLLAB,Car,1,24750.101376000002,0.9658962441904283,ontario_mto
NLLAB,Car,2,23921.289216000005,0.9335510614244442,ontario_mto
NLLAB,Car,3,23139.148032000005,0.9030272578821756,ontario_mto
NLLAB,Car,4,22397.240448000004,0.8740736088431101,ontario_mto
NLLAB,Car,5,21695.566464000003,0.8466901143072478,ontario_mto
NLLAB,Car,6,21030.907392,0.8207511619143323,ontario_mto
NLLAB,Car,7,20401.653888,0.7961939454842355,ontario_mto
NLLAB,Car,8,19802.977920000005,0.7728300464765734,ontario_mto
NLLAB,Car,9,19234.879488000002,0.7506594648913453,ontario_mto
NLLAB,Car,10,18692.530560000003,0.7294937821881673,ontario_mto
NLLAB,Car,11,18175.931136000003,0.7093329983670393,ontario_mto
NLLAB,Car,12,17680.253184,0.6899886948875769,ontario_mto
NLLAB,Car,13,17203.88736,0.671398065569652,ontario_mto
NLLAB,Car,14,16745.22432,0.6534983042331365,ontario_mto
NLLAB,Car,15,16301.045376000002,0.6361637985177742,ontario_mto
NLLAB,Car,16,15868.131840000002,0.6192689360633086,ontario_mto
NLLAB,Car,17,15444.874368000003,0.6027509106896118,ontario_mto
NLLAB,Car,18,15028.054272000001,0.5864841100364275,ontario_mto
NLLAB,Car,19,14614.452864000003,0.5703429217434995,ontario_mto
NLLAB,Car,20,14204.070144000001,0.5543273458108278,ontario_mto
NLLAB,Car,21,13792.078080000001,0.5382489636980279,ontario_mto
NLLAB,Car,22,13378.476672,0.5221077754050998,ontario_mto
NLLAB,Car,23,12956.828544,0.5056525562115312,ontario_mto
NLLAB,Car,24,12528.743040000001,0.48894611229745005,ontario_mto
NLLAB,Car,25,12087.782784,0.4717372189423439,ontario_mto
NLLAB,Heavy Trucks,0,177963.31305651908,0.9237889035504052,statcan_tonne_km
NLLAB,Heavy Trucks,1,192644.99970994593,1.0,statcan_tonne_km
NLLAB,Heavy Trucks,2,181191.30522923928,0.940545072553392,statcan_tonne_km
NLLAB,Heavy Trucks,3,167220.89585823208,0.8680261419191082,statcan_tonne_km
NLLAB,Heavy Trucks,4,154264.86958699147,0.8007727676257306,statcan_tonne_km
NLLAB,Heavy Trucks,5,142459.5728123264,0.7394927095269499,statcan_tonne_km
NLLAB,Heavy Trucks,6,132600.42952181434,0.6883149301640992,statcan_tonne_km
NLLAB,Heavy Trucks,7,122454.77728353933,0.6356499128859413,statcan_tonne_km
NLLAB,Heavy Trucks,8,113086.29879421106,0.5870191230734166,statcan_tonne_km
NLLAB,Heavy Trucks,9,104434.72845268177,0.5421097283081466,statcan_tonne_km
NLLAB,Heavy Trucks,10,96446.01566609062,0.5006411576282989,statcan_tonne_km
NLLAB,Heavy Trucks,11,89068.88379415068,0.4623472393690798,statcan_tonne_km
NLLAB,Heavy Trucks,12,82255.94198771419,0.42698197260018195,statcan_tonne_km
NLLAB,Heavy Trucks,13,75964.40506192029,0.3943232639118345,statcan_tonne_km
NLLAB,Heavy Trucks,14,70154.48415219515,0.3641645734787955,statcan_tonne_km
NLLAB,Heavy Trucks,15,64789.8314496779,0.3363172236353296,statcan_tonne_km
NLLAB,Heavy Trucks,16,59834.099145507746,0.3105925367157018,statcan_tonne_km
NLLAB,Heavy Trucks,17,55258.541415397725,0.2868412961592422,statcan_tonne_km
NLLAB,Heavy Trucks,18,51033.247826487015,0.26490824004425095,statcan_tonne_km
NLLAB,Heavy Trucks,19,47131.52663391481,0.24465481432104613,statcan_tonne_km
NLLAB,Heavy Trucks,20,43527.85070139414,0.2259485103009755,statcan_tonne_km
NLLAB,Heavy Trucks,21,40200.57868377726,0.20867699002987294,statcan_tonne_km
NLLAB,Heavy Trucks,22,37127.17976506416,0.1927232984036146,statcan_tonne_km
NLLAB,Heavy Trucks,23,34289.231288107076,0.17799180534005202,statcan_tonne_km
NLLAB,Heavy Trucks,24,31667.643492619074,0.16438341789456853,statcan_tonne_km
NLLAB,Heavy Trucks,25,29246.545306313197,0.15181575099456499,statcan_tonne_km
NLLAB,Light Truck,0,27179.094397315643,1.0,ontario_mto
NLLAB,Light Truck,1,26276.927893908207,0.9668066017866829,ontario_mto
NLLAB,Light Truck,2,25409.555457101604,0.9348933811279301,ontario_mto
NLLAB,Light Truck,3,24573.372683181056,0.9041277212535844,ontario_mto
NLLAB,Light Truck,4,23771.27902557273,0.8746163017087322,ontario_mto
NLLAB,Light Truck,5,22998.060736561853,0.8461672931543027,ontario_mto
NLLAB,Light Truck,6,22255.39364128936,0.8188423541988001,ontario_mto
NLLAB,Light Truck,7,21542.120592610943,0.7925989099452321,ontario_mto
NLLAB,Light Truck,8,20855.475099382307,0.7673351729276936,ontario_mto
NLLAB,Light Truck,9,20195.90935845914,0.7430677808181055,ontario_mto
NLLAB,Light Truck,10,19561.042594411912,0.7197091377828935,ontario_mto
NLLAB,Light Truck,11,18950.94128838155,0.6972616898616478,ontario_mto
NLLAB,Light Truck,12,18363.22466493852,0.6756378412207941,ontario_mto
NLLAB,Light Truck,13,17798.34492093852,0.6548542295322535,ontario_mto
NLLAB,Light Truck,14,17253.14984952248,0.6347948756977899,ontario_mto
NLLAB,Light Truck,15,16727.639450690396,0.6154597797174033,ontario_mto
NLLAB,Light Truck,16,16222.3324024389,0.5968680253026056,ontario_mto
NLLAB,Light Truck,17,15732.400672767986,0.5788419747466569,ontario_mto
NLLAB,Light Truck,18,15259.520086818588,0.5614432866580611,ontario_mto
NLLAB,Light Truck,19,14802.533497446402,0.544629386139826,ontario_mto
NLLAB,Light Truck,20,14359.06012922189,0.528312677358377,ontario_mto
NLLAB,Light Truck,21,13928.328550715521,0.5124647770490528,ontario_mto
NLLAB,Light Truck,22,13509.633811638689,0.4970597479867826,ontario_mto
NLLAB,Light Truck,23,13102.204480561853,0.48206920690690486,ontario_mto
NLLAB,Light Truck,24,12704.045497770252,0.46741974960817584,ontario_mto
NLLAB,Light Truck,25,12313.614000404812,0.4530546095612727,ontario_mto
NLLAB,Medium Trucks,0,36887.35918661296,0.9028314917484078,national_wards
NLLAB,Medium Trucks,1,40491.35814375565,0.9910406730637702,national_wards
NLLAB,Medium Trucks,2,40857.41306517514,1.0,national_wards
NLLAB,Medium Trucks,3,39218.505337555405,0.959887139085253,national_wards
NLLAB,Medium Trucks,4,36436.19561489739,0.8917890997350937,national_wards
NLLAB,Medium Trucks,5,33172.869887926696,0.8119180192590711,national_wards
NLLAB,Medium Trucks,6,30202.790231841936,0.7392242427013892,national_wards
NLLAB,Medium Trucks,7,27501.851841930322,0.673117796226104,national_wards
NLLAB,Medium Trucks,8,25043.32711951589,0.6129445121639773,national_wards
NLLAB,Medium Trucks,9,22805.910907088666,0.5581829390595292,national_wards
NLLAB,Medium Trucks,10,20770.475175034073,0.5083649114519639,national_wards
NLLAB,Medium Trucks,11,18946.4882535932,0.46372217015722567,national_wards
NLLAB,Medium Trucks,12,17283.694534902737,0.42302469094976825,national_wards
NLLAB,Medium Trucks,13,15767.0518163291,0.3859043104657099,national_wards
NLLAB,Medium Trucks,14,14396.434549480957,0.35235795586264795,national_wards
NLLAB,Medium Trucks,15,13133.280612523431,0.32144180522573507,national_wards
NLLAB,Medium Trucks,16,11981.81871285597,0.29325935770193645,national_wards
NLLAB,Medium Trucks,17,10921.07223344698,0.26729720298311216,national_wards
NLLAB,Medium Trucks,18,9955.328457291209,0.2436602738751623,national_wards
NLLAB,Medium Trucks,19,9073.99196036117,0.22208924353302725,national_wards
NLLAB,Medium Trucks,20,8272.054503657153,0.20246153349116094,national_wards
NLLAB,Medium Trucks,21,7540.7480015546425,0.18456254167452435,national_wards
NLLAB,Medium Trucks,22,6875.724521764627,0.16828585086374834,national_wards
NLLAB,Medium Trucks,23,6268.816711330342,0.1534315621336676,national_wards
NLLAB,Medium Trucks,24,5715.48526883039,0.13988857443600583,national_wards
NLLAB,Medium Trucks,25,5211.441836018707,0.12755192864769713,national_wards
NS,Car,0,25623.975168000004,1.0,ontario_mto
NS,Car,1,24750.101376000002,0.9658962441904283,ontario_mto
NS,Car,2,23921.289216000005,0.9335510614244442,ontario_mto
NS,Car,3,23139.148032000005,0.9030272578821756,ontario_mto
NS,Car,4,22397.240448000004,0.8740736088431101,ontario_mto
NS,Car,5,21695.566464000003,0.8466901143072478,ontario_mto
NS,Car,6,21030.907392,0.8207511619143323,ontario_mto
NS,Car,7,20401.653888,0.7961939454842355,ontario_mto
NS,Car,8,19802.977920000005,0.7728300464765734,ontario_mto
NS,Car,9,19234.879488000002,0.7506594648913453,ontario_mto
NS,Car,10,18692.530560000003,0.7294937821881673,ontario_mto
NS,Car,11,18175.931136000003,0.7093329983670393,ontario_mto
NS,Car,12,17680.253184,0.6899886948875769,ontario_mto
NS,Car,13,17203.88736,0.671398065569652,ontario_mto
NS,Car,14,16745.22432,0.6534983042331365,ontario_mto
NS,Car,15,16301.045376000002,0.6361637985177742,ontario_mto
NS,Car,16,15868.131840000002,0.6192689360633086,ontario_mto
NS,Car,17,15444.874368000003,0.6027509106896118,ontario_mto
NS,Car,18,15028.054272000001,0.5864841100364275,ontario_mto
NS,Car,19,14614.452864000003,0.5703429217434995,ontario_mto
NS,Car,20,14204.070144000001,0.5543273458108278,ontario_mto
NS,Car,21,13792.078080000001,0.5382489636980279,ontario_mto
NS,Car,22,13378.476672,0.5221077754050998,ontario_mto
NS,Car,23,12956.828544,0.5056525562115312,ontario_mto
NS,Car,24,12528.743040000001,0.48894611229745005,ontario_mto
NS,Car,25,12087.782784,0.4717372189423439,ontario_mto
NS,Heavy Trucks,0,175696.3500742417,0.9270617524078755,statcan_tonne_km
NS,Heavy Trucks,1,189519.57581887307,1.0,statcan_tonne_km
NS,Heavy Trucks,2,178628.216672828,0.9425317458685424,statcan_tonne_km
NS,Heavy Trucks,3,165049.4175960947,0.8708832155356611,statcan_tonne_km
NS,Heavy Trucks,4,152157.15708645835,0.8028572058006156,statcan_tonne_km
NS,Heavy Trucks,5,140472.58906094887,0.7412035851916469,statcan_tonne_km
NS,Heavy Trucks,6,130666.72050699563,0.689462921929901,statcan_tonne_km
NS,Heavy Trucks,7,120634.83032155699,0.636529655579483,statcan_tonne_km
NS,Heavy Trucks,8,111374.13072234386,0.5876655761871582,statcan_tonne_km
NS,Heavy Trucks,9,102824.68395274115,0.5425544221933695,statcan_tonne_km
NS,Heavy Trucks,10,94932.68530328755,0.5009122930605134,statcan_tonne_km
NS,Heavy Trucks,11,87646.94009482928,0.462469060075329,statcan_tonne_km
NS,Heavy Trucks,12,80920.38532275123,0.42697639530434656,statcan_tonne_km
NS,Heavy Trucks,13,74710.48168559208,0.39420984013278976,statcan_tonne_km
NS,Heavy Trucks,14,68977.6042410443,0.3639603135613142,statcan_tonne_km
NS,Heavy Trucks,15,63685.651063646554,0.33603732378818724,statcan_tonne_km
NS,Heavy Trucks,16,58798.52022793751,0.3102503790116764,statcan_tonne_km
NS,Heavy Trucks,17,54287.54787076341,0.28644823436417405,statcan_tonne_km
NS,Heavy Trucks,18,50123.069442662934,0.26447436485699166,statcan_tonne_km
NS,Heavy Trucks,19,46278.639082174726,0.24418922890796238,statcan_tonne_km
NS,Heavy Trucks,20,42728.81161414506,0.22545856505600073,statcan_tonne_km
NS,Heavy Trucks,21,39452.27353795881,0.2081699126198129,statcan_tonne_km
NS,Heavy Trucks,22,36426.494037615965,0.19220438775374507,statcan_tonne_km
NS,Heavy Trucks,23,33633.37830050146,0.17746651318302564,statcan_tonne_km
NS,Heavy Trucks,24,31053.918527461505,0.16385599425961273,statcan_tonne_km
NS,Heavy Trucks,25,28672.32560734232,0.1512895197419866,statcan_tonne_km
NS,Light Truck,0,27179.094397315643,1.0,ontario_mto
NS,Light Truck,1,26276.927893908207,0.9668066017866829,ontario_mto
NS,Light Truck,2,25409.555457101604,0.9348933811279301,ontario_mto
NS,Light Truck,3,24573.372683181056,0.9041277212535844,ontario_mto
NS,Light Truck,4,23771.27902557273,0.8746163017087322,ontario_mto
NS,Light Truck,5,22998.060736561853,0.8461672931543027,ontario_mto
NS,Light Truck,6,22255.39364128936,0.8188423541988001,ontario_mto
NS,Light Truck,7,21542.120592610943,0.7925989099452321,ontario_mto
NS,Light Truck,8,20855.475099382307,0.7673351729276936,ontario_mto
NS,Light Truck,9,20195.90935845914,0.7430677808181055,ontario_mto
NS,Light Truck,10,19561.042594411912,0.7197091377828935,ontario_mto
NS,Light Truck,11,18950.94128838155,0.6972616898616478,ontario_mto
NS,Light Truck,12,18363.22466493852,0.6756378412207941,ontario_mto
NS,Light Truck,13,17798.34492093852,0.6548542295322535,ontario_mto
NS,Light Truck,14,17253.14984952248,0.6347948756977899,ontario_mto
NS,Light Truck,15,16727.639450690396,0.6154597797174033,ontario_mto
NS,Light Truck,16,16222.3324024389,0.5968680253026056,ontario_mto
NS,Light Truck,17,15732.400672767986,0.5788419747466569,ontario_mto
NS,Light Truck,18,15259.520086818588,0.5614432866580611,ontario_mto
NS,Light Truck,19,14802.533497446402,0.544629386139826,ontario_mto
NS,Light Truck,20,14359.06012922189,0.528312677358377,ontario_mto
NS,Light Truck,21,13928.328550715521,0.5124647770490528,ontario_mto
NS,Light Truck,22,13509.633811638689,0.4970597479867826,ontario_mto
NS,Light Truck,23,13102.204480561853,0.48206920690690486,ontario_mto
NS,Light Truck,24,12704.045497770252,0.46741974960817584,ontario_mto
NS,Light Truck,25,12313.614000404812,0.4530546095612727,ontario_mto
NS,Medium Trucks,0,36887.35918661296,0.9028314917484078,national_wards
NS,Medium Trucks,1,40491.35814375565,0.9910406730637702,national_wards
NS,Medium Trucks,2,40857.41306517514,1.0,national_wards
NS,Medium Trucks,3,39218.505337555405,0.959887139085253,national_wards
NS,Medium Trucks,4,36436.19561489739,0.8917890997350937,national_wards
NS,Medium Trucks,5,33172.869887926696,0.8119180192590711,national_wards
NS,Medium Trucks,6,30202.790231841936,0.7392242427013892,national_wards
NS,Medium Trucks,7,27501.851841930322,0.673117796226104,national_wards
NS,Medium Trucks,8,25043.32711951589,0.6129445121639773,national_wards
NS,Medium Trucks,9,22805.910907088666,0.5581829390595292,national_wards
NS,Medium Trucks,10,20770.475175034073,0.5083649114519639,national_wards
NS,Medium Trucks,11,18946.4882535932,0.46372217015722567,national_wards
NS,Medium Trucks,12,17283.694534902737,0.42302469094976825,national_wards
NS,Medium Trucks,13,15767.0518163291,0.3859043104657099,national_wards
NS,Medium Trucks,14,14396.434549480957,0.35235795586264795,national_wards
NS,Medium Trucks,15,13133.280612523431,0.32144180522573507,national_wards
NS,Medium Trucks,16,11981.81871285597,0.29325935770193645,national_wards
NS,Medium Trucks,17,10921.07223344698,0.26729720298311216,national_wards
NS,Medium Trucks,18,9955.328457291209,0.2436602738751623,national_wards
NS,Medium Trucks,19,9073.99196036117,0.22208924353302725,national_wards
NS,Medium Trucks,20,8272.054503657153,0.20246153349116094,national_wards
NS,Medium Trucks,21,7540.7480015546425,0.18456254167452435,national_wards
NS,Medium Trucks,22,6875.724521764627,0.16828585086374834,national_wards
NS,Medium Trucks,23,6268.816711330342,0.1534315621336676,national_wards
NS,Medium Trucks,24,5715.48526883039,0.13988857443600583,national_wards
NS,Medium Trucks,25,5211.441836018707,0.12755192864769713,national_wards
ON,Car,0,25623.975168000004,1.0,ontario_mto
ON,Car,1,24750.101376000002,0.9658962441904283,ontario_mto
ON,Car,2,23921.289216000005,0.9335510614244442,ontario_mto
ON,Car,3,23139.148032000005,0.9030272578821756,ontario_mto
ON,Car,4,22397.240448000004,0.8740736088431101,ontario_mto
ON,Car,5,21695.566464000003,0.8466901143072478,ontario_mto
ON,Car,6,21030.907392,0.8207511619143323,ontario_mto
ON,Car,7,20401.653888,0.7961939454842355,ontario_mto
ON,Car,8,19802.977920000005,0.7728300464765734,ontario_mto
ON,Car,9,19234.879488000002,0.7506594648913453,ontario_mto
ON,Car,10,18692.530560000003,0.7294937821881673,ontario_mto
ON,Car,11,18175.931136000003,0.7093329983670393,ontario_mto
ON,Car,12,17680.253184,0.6899886948875769,ontario_mto
ON,Car,13,17203.88736,0.671398065569652,ontario_mto
ON,Car,14,16745.22432,0.6534983042331365,ontario_mto
ON,Car,15,16301.045376000002,0.6361637985177742,ontario_mto
ON,Car,16,15868.131840000002,0.6192689360633086,ontario_mto
ON,Car,17,15444.874368000003,0.6027509106896118,ontario_mto
ON,Car,18,15028.054272000001,0.5864841100364275,ontario_mto
ON,Car,19,14614.452864000003,0.5703429217434995,ontario_mto
ON,Car,20,14204.070144000001,0.5543273458108278,ontario_mto
ON,Car,21,13792.078080000001,0.5382489636980279,ontario_mto
ON,Car,22,13378.476672,0.5221077754050998,ontario_mto
ON,Car,23,12956.828544,0.5056525562115312,ontario_mto
ON,Car,24,12528.743040000001,0.48894611229745005,ontario_mto
ON,Car,25,12087.782784,0.4717372189423439,ontario_mto
ON,Heavy Trucks,0,172728.98998335702,0.9315125000164276,statcan_tonne_km
ON,Heavy Trucks,1,185428.5261661125,1.0,statcan_tonne_km
ON,Heavy Trucks,2,175273.24054346164,0.9452334231813208,statcan_tonne_km
ON,Heavy Trucks,3,162207.04302550654,0.8747685503372687,statcan_tonne_km
ON,Heavy Trucks,4,149398.24924101238,0.8056918335595079,statcan_tonne_km
ON,Heavy Trucks,5,137871.7101179894,0.7435302052418824,statcan_tonne_km
ON,Heavy Trucks,6,128135.57597450199,0.6910240760891032,statcan_tonne_km
ON,Heavy Trucks,7,118252.59557633504,0.6377260177886587,statcan_tonne_km
ON,Heavy Trucks,8,109132.97405367976,0.5885446878648818,statcan_tonne_km
ON,Heavy Trucks,9,100717.20278475469,0.5431591614686575,statcan_tonne_km
ON,Heavy Trucks,10,92951.7989112237,0.5012810101718365,statcan_tonne_km
ON,Heavy Trucks,11,85785.67503764146,0.4626347240704057,statcan_tonne_km
ON,Heavy Trucks,12,79172.19729422651,0.42696881073897797,statcan_tonne_km
ON,Heavy Trucks,13,73069.14823064272,0.3940555951201659,statcan_tonne_km
ON,Heavy Trucks,14,67437.1174719994,0.36368254047161647,statcan_tonne_km
ON,Heavy Trucks,15,62240.32494396044,0.3356566879478062,statcan_tonne_km
ON,Heavy Trucks,16,57442.99057218974,0.3097850787032118,statcan_tonne_km
ON,Heavy Trucks,17,53016.557777241935,0.28591370957534384,statcan_tonne_km
ON,Heavy Trucks,18,48931.68386078093,0.26388433793054283,statcan_tonne_km
ON,Heavy Trucks,19,45162.244812470635,0.2435560792410814,statcan_tonne_km
ON,Heavy Trucks,20,41682.90274086568,0.224792288450402,statcan_tonne_km
ON,Heavy Trucks,21,38472.7732801846,0.20748033798057328,statcan_tonne_km
ON,Heavy Trucks,22,35509.32561442739,0.19149872109007143,statcan_tonne_km
ON,Heavy Trucks,23,32774.89406581261,0.1767521683068972,statcan_tonne_km
ON,Heavy Trucks,24,30250.578118894875,0.16313875078635684,statcan_tonne_km
ON,Heavy Trucks,25,27920.695946228832,0.15057389778968866,statcan_tonne_km
ON,Light Truck,0,27179.094397315643,1.0,ontario_mto
ON,Light Truck,1,26276.927893908207,0.9668066017866829,ontario_mto
ON,Light Truck,2,25409.555457101604,0.9348933811279301,ontario_mto
ON,Light Truck,3,24573.372683181056,0.9041277212535844,ontario_mto
ON,Light Truck,4,23771.27902557273,0.8746163017087322,ontario_mto
ON,Light Truck,5,22998.060736561853,0.8461672931543027,ontario_mto
ON,Light Truck,6,22255.39364128936,0.8188423541988001,ontario_mto
ON,Light Truck,7,21542.120592610943,0.7925989099452321,ontario_mto
ON,Light Truck,8,20855.475099382307,0.7673351729276936,ontario_mto
ON,Light Truck,9,20195.90935845914,0.7430677808181055,ontario_mto
ON,Light Truck,10,19561.042594411912,0.7197091377828935,ontario_mto
ON,Light Truck,11,18950.94128838155,0.6972616898616478,ontario_mto
ON,Light Truck,12,18363.22466493852,0.6756378412207941,ontario_mto
ON,Light Truck,13,17798.34492093852,0.6548542295322535,ontario_mto
ON,Light Truck,14,17253.14984952248,0.6347948756977899,ontario_mto
ON,Light Truck,15,16727.639450690396,0.6154597797174033,ontario_mto
ON,Light Truck,16,16222.3324024389,0.5968680253026056,ontario_mto
ON,Light Truck,17,15732.400672767986,0.5788419747466569,ontario_mto
ON,Light Truck,18,15259.520086818588,0.5614432866580611,ontario_mto
ON,Light Truck,19,14802.533497446402,0.544629386139826,ontario_mto
ON,Light Truck,20,14359.06012922189,0.528312677358377,ontario_mto
ON,Light Truck,21,13928.328550715521,0.5124647770490528,ontario_mto
ON,Light Truck,22,13509.633811638689,0.4970597479867826,ontario_mto
ON,Light Truck,23,13102.204480561853,0.48206920690690486,ontario_mto
ON,Light Truck,24,12704.045497770252,0.46741974960817584,ontario_mto
ON,Light Truck,25,12313.614000404812,0.4530546095612727,ontario_mto
ON,Medium Trucks,0,36887.35918661296,0.9028314917484078,national_wards
ON,Medium Trucks,1,40491.35814375565,0.9910406730637702,national_wards
ON,Medium Trucks,2,40857.41306517514,1.0,national_wards
ON,Medium Trucks,3,39218.505337555405,0.959887139085253,national_wards
ON,Medium Trucks,4,36436.19561489739,0.8917890997350937,national_wards
ON,Medium Trucks,5,33172.869887926696,0.8119180192590711,national_wards
ON,Medium Trucks,6,30202.790231841936,0.7392242427013892,national_wards
ON,Medium Trucks,7,27501.851841930322,0.673117796226104,national_wards
ON,Medium Trucks,8,25043.32711951589,0.6129445121639773,national_wards
ON,Medium Trucks,9,22805.910907088666,0.5581829390595292,national_wards
ON,Medium Trucks,10,20770.475175034073,0.5083649114519639,national_wards
ON,Medium Trucks,11,18946.4882535932,0.46372217015722567,national_wards
ON,Medium Trucks,12,17283.694534902737,0.42302469094976825,national_wards
ON,Medium Trucks,13,15767.0518163291,0.3859043104657099,national_wards
ON,Medium Trucks,14,14396.434549480957,0.35235795586264795,national_wards
ON,Medium Trucks,15,13133.280612523431,0.32144180522573507,national_wards
ON,Medium Trucks,16,11981.81871285597,0.29325935770193645,national_wards
ON,Medium Trucks,17,10921.07223344698,0.26729720298311216,national_wards
ON,Medium Trucks,18,9955.328457291209,0.2436602738751623,national_wards
ON,Medium Trucks,19,9073.99196036117,0.22208924353302725,national_wards
ON,Medium Trucks,20,8272.054503657153,0.20246153349116094,national_wards
ON,Medium Trucks,21,7540.7480015546425,0.18456254167452435,national_wards
ON,Medium Trucks,22,6875.724521764627,0.16828585086374834,national_wards
ON,Medium Trucks,23,6268.816711330342,0.1534315621336676,national_wards
ON,Medium Trucks,24,5715.48526883039,0.13988857443600583,national_wards
ON,Medium Trucks,25,5211.441836018707,0.12755192864769713,national_wards
PEI,Car,0,25623.975168000004,1.0,ontario_mto
PEI,Car,1,24750.101376000002,0.9658962441904283,ontario_mto
PEI,Car,2,23921.289216000005,0.9335510614244442,ontario_mto
PEI,Car,3,23139.148032000005,0.9030272578821756,ontario_mto
PEI,Car,4,22397.240448000004,0.8740736088431101,ontario_mto
PEI,Car,5,21695.566464000003,0.8466901143072478,ontario_mto
PEI,Car,6,21030.907392,0.8207511619143323,ontario_mto
PEI,Car,7,20401.653888,0.7961939454842355,ontario_mto
PEI,Car,8,19802.977920000005,0.7728300464765734,ontario_mto
PEI,Car,9,19234.879488000002,0.7506594648913453,ontario_mto
PEI,Car,10,18692.530560000003,0.7294937821881673,ontario_mto
PEI,Car,11,18175.931136000003,0.7093329983670393,ontario_mto
PEI,Car,12,17680.253184,0.6899886948875769,ontario_mto
PEI,Car,13,17203.88736,0.671398065569652,ontario_mto
PEI,Car,14,16745.22432,0.6534983042331365,ontario_mto
PEI,Car,15,16301.045376000002,0.6361637985177742,ontario_mto
PEI,Car,16,15868.131840000002,0.6192689360633086,ontario_mto
PEI,Car,17,15444.874368000003,0.6027509106896118,ontario_mto
PEI,Car,18,15028.054272000001,0.5864841100364275,ontario_mto
PEI,Car,19,14614.452864000003,0.5703429217434995,ontario_mto
PEI,Car,20,14204.070144000001,0.5543273458108278,ontario_mto
PEI,Car,21,13792.078080000001,0.5382489636980279,ontario_mto
PEI,Car,22,13378.476672,0.5221077754050998,ontario_mto
PEI,Car,23,12956.828544,0.5056525562115312,ontario_mto
PEI,Car,24,12528.743040000001,0.48894611229745005,ontario_mto
PEI,Car,25,12087.782784,0.4717372189423439,ontario_mto
PEI,Heavy Trucks,0,177350.93375696044,0.9246624899407765,statcan_tonne_km
PEI,Heavy Trucks,1,191800.7226272578,1.0,statcan_tonne_km
PEI,Heavy Trucks,2,180498.9329288742,0.9410753539216464,statcan_tonne_km
PEI,Heavy Trucks,3,166634.31003942058,0.8687887498904516,statcan_tonne_km
PEI,Heavy Trucks,4,153695.50894244717,0.8013291443178572,statcan_tonne_km
PEI,Heavy Trucks,5,141922.82486919034,0.7399493751908365,statcan_tonne_km
PEI,Heavy Trucks,6,132078.07279111232,0.6886213512750448,statcan_tonne_km
PEI,Heavy Trucks,7,121963.15132646568,0.6358847331534133,statcan_tonne_km
PEI,Heavy Trucks,8,112623.78736690781,0.5871916738592217,statcan_tonne_km
PEI,Heavy Trucks,9,103999.80387259823,0.5422284256702705,statcan_tonne_km
PEI,Heavy Trucks,10,96037.21667165658,0.5007135288968313,statcan_tonne_km
PEI,Heavy Trucks,11,88684.77126412271,0.4623797556616674,statcan_tonne_km
PEI,Heavy Trucks,12,81895.1653621562,0.42698048391251286,statcan_tonne_km
PEI,Heavy Trucks,13,75625.68020187662,0.39429298892083037,statcan_tonne_km
PEI,Heavy Trucks,14,69836.57119936378,0.36411005257307066,statcan_tonne_km
PEI,Heavy Trucks,15,64491.5569667373,0.3362425129756631,statcan_tonne_km
